Tue Nov 22 16:50:10 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.048249	0.000000	0.000001	0.460242

-0.074517	-0.094360	0.009997	0.000015	0.459999
-0.202352	-0.117140	0.019994	0.000039	0.459767
0.033434	-0.299631	0.029990	-0.000006	0.459461
-0.016103	-0.353813	0.039987	0.000004	0.459222
0.054150	-0.454304	0.049984	-0.000010	0.458980
-0.010530	-0.502118	0.059981	0.000002	0.458743
-0.084431	-0.544971	0.069978	0.000016	0.458511
-0.224232	-0.581640	0.079974	0.000042	0.458217
-0.210406	-0.647992	0.089971	0.000039	0.458017
-0.191693	-0.726273	0.099968	0.000036	0.457783
-0.036017	-0.861458	0.109965	0.000006	0.457531
-0.239389	-0.856293	0.119962	0.000044	0.457296
-0.164287	-0.974358	0.129958	0.000030	0.457000
-0.172260	-1.049046	0.139955	0.000031	0.456745
-0.236794	-1.098251	0.149952	0.000043	0.456502
-0.316533	-1.141117	0.159949	0.000058	0.456262
-0.350610	-1.198475	0.169946	0.000065	0.456030
-0.669762	-1.161411	0.179942	0.000124	0.455755
-0.640589	-1.251793	0.189939	0.000119	0.455493
-1.296952	-1.078944	0.199936	0.000242	0.455246
-1.395123	-1.115433	0.209933	0.000260	0.455003
-1.880645	-1.005141	0.219930	0.000351	0.454763
-1.993563	-1.041761	0.229926	0.000372	0.454500
-2.239067	-1.036638	0.239923	0.000418	0.454211
-2.440297	-1.036203	0.249920	0.000455	0.453960
-2.702258	-1.009009	0.259917	0.000504	0.453723
-2.652566	-1.099618	0.269914	0.000495	0.453485
-2.981742	-1.047009	0.279910	0.000557	0.453247
-2.958593	-1.133590	0.289907	0.000552	0.452989
-3.261893	-1.096948	0.299904	0.000609	0.452730
-3.426480	-1.108270	0.309901	0.000640	0.452487
-3.470481	-1.164645	0.319898	0.000648	0.452244
-3.624700	-1.180570	0.329894	0.000676	0.451997
-4.059192	-1.101472	0.339891	0.000758	0.451715
-4.031432	-1.195821	0.349888	0.000753	0.451435
-4.058690	-1.257593	0.359885	0.000757	0.451195
-4.295650	-1.240073	0.369882	0.000802	0.450955
-4.198182	-1.348997	0.379878	0.000783	0.450715
-4.856793	-1.173497	0.389875	0.000907	0.450471
-4.757276	-1.305878	0.399872	0.000888	0.450154
-4.999651	-1.286299	0.409869	0.000933	0.449914
-5.289343	-1.250100	0.419866	0.000987	0.449669
-5.320126	-1.310573	0.429862	0.000993	0.449428
-5.603029	-1.276321	0.439859	0.001046	0.449185
-5.789986	-1.294553	0.449856	0.001081	0.448888
-5.609646	-1.439230	0.459853	0.001047	0.448631
-6.020466	-1.355893	0.469850	0.001124	0.448391
-5.981982	-1.434509	0.479846	0.001117	0.448176
-6.248239	-1.397109	0.489843	0.001166	0.447964
-6.441106	-1.403489	0.499840	0.001202	0.447698
-6.551987	-1.453011	0.509837	0.001223	0.447391
-6.672143	-1.482737	0.519834	0.001246	0.447138
-6.967184	-1.444768	0.529830	0.001301	0.446891
-7.009453	-1.503095	0.539827	0.001309	0.446641
-7.167763	-1.518268	0.549824	0.001338	0.446389
-7.324847	-1.538821	0.559821	0.001367	0.446120
-7.537772	-1.543555	0.569818	0.001407	0.445833
-7.628706	-1.578543	0.579814	0.001424	0.445599
-7.948706	-1.531374	0.589811	0.001484	0.445350
-7.928107	-1.616726	0.599808	0.001480	0.445088
-8.169526	-1.598181	0.609805	0.001525	0.444843
-8.377191	-1.605468	0.619802	0.001564	0.444553
-8.504639	-1.635984	0.629798	0.001588	0.444287
-8.596717	-1.676236	0.639795	0.001605	0.444033
-8.823647	-1.663968	0.649792	0.001647	0.443784
-8.735011	-1.769872	0.659789	0.001631	0.443538
-8.994774	-1.742993	0.669786	0.001679	0.443297
-9.085990	-1.783825	0.679782	0.001696	0.443041
-9.403092	-1.747098	0.689779	0.001755	0.442760
-9.596053	-1.749159	0.699776	0.001792	0.442505
-9.745143	-1.766686	0.709773	0.001819	0.442254
-9.836670	-1.806433	0.719770	0.001836	0.442001
-10.139118	-1.765121	0.729766	0.001893	0.441754
-10.196955	-1.834034	0.739763	0.001904	0.441444
-10.546766	-1.778903	0.749760	0.001969	0.441182
-10.471668	-1.880072	0.759757	0.001955	0.440934
-10.842350	-1.812293	0.769754	0.002024	0.440688
-10.820959	-1.892380	0.779750	0.002020	0.440442
-10.939122	-1.925506	0.789747	0.002042	0.440176
-11.215343	-1.906192	0.799744	0.002094	0.439886
-11.464341	-1.891316	0.809741	0.002140	0.439615
-11.653995	-1.892644	0.819738	0.002176	0.439365
-11.912053	-1.869418	0.829734	0.002224	0.439111
-11.774308	-1.996626	0.839731	0.002198	0.438853
-11.905829	-2.019270	0.849728	0.002223	0.438606
-12.370068	-1.924647	0.859725	0.002310	0.438329
-12.373022	-1.989964	0.869722	0.002310	0.438101
-12.678818	-1.950674	0.879718	0.002367	0.437840
-12.840648	-1.965119	0.889715	0.002398	0.437580
-12.971571	-1.990524	0.899712	0.002422	0.437323
-12.909672	-2.087592	0.909709	0.002410	0.437069
-13.258715	-2.031702	0.919706	0.002476	0.436808
-13.267987	-2.118728	0.929702	0.002477	0.436496
-13.658691	-2.044380	0.939699	0.002550	0.436244
-13.720235	-2.095482	0.949696	0.002562	0.435987
-13.853686	-2.117743	0.959693	0.002587	0.435736
-14.090197	-2.100854	0.969690	0.002631	0.435486
-14.212674	-2.132100	0.979686	0.002654	0.435219
-14.287151	-2.189719	0.989683	0.002667	0.434922
-14.742532	-2.097319	0.999680	0.002753	0.434647
-14.665960	-2.198482	1.009677	0.002738	0.434397
-14.911452	-2.181122	1.019674	0.002784	0.434136
-14.859416	-2.276040	1.029670	0.002774	0.433875
-14.990329	-2.298164	1.039667	0.002799	0.433627
-15.209717	-2.290652	1.049664	0.002840	0.433365
-15.443237	-2.277046	1.059661	0.002883	0.433106
-15.524966	-2.323665	1.069658	0.002899	0.432837
-15.900590	-2.257702	1.079654	0.002969	0.432574
-15.977023	-2.304144	1.089651	0.002983	0.432311
-16.022302	-2.361771	1.099648	0.002991	0.432051
-16.308755	-2.326467	1.109645	0.003045	0.431798
-16.322614	-2.404873	1.119642	0.003048	0.431506
-16.468769	-2.431545	1.129638	0.003075	0.431220
-16.706380	-2.415653	1.139635	0.003119	0.430963
-16.778618	-2.460790	1.149632	0.003133	0.430710
-17.065075	-2.427426	1.159629	0.003186	0.430449
-17.201331	-2.452636	1.169626	0.003212	0.430181
-17.310670	-2.485431	1.179622	0.003232	0.429921
-17.642455	-2.442388	1.189619	0.003294	0.429634
-17.812495	-2.456425	1.199616	0.003326	0.429359
