Tue Nov 22 16:57:20 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.260543	0.000000	-0.000125	0.458905

-0.253187	-0.236575	0.009997	-0.000078	0.458670
-0.089768	-0.367525	0.019994	-0.000109	0.458443
-0.338837	-0.343709	0.029990	-0.000062	0.458212
-0.192265	-0.471756	0.039987	-0.000090	0.457973
-0.249127	-0.532154	0.049984	-0.000079	0.457704
-0.003106	-0.696689	0.059981	-0.000125	0.457468
-0.061855	-0.747723	0.069978	-0.000114	0.457227
-0.210236	-0.765426	0.079974	-0.000087	0.456985
-0.215368	-0.850306	0.089971	-0.000086	0.456698
-0.403529	-0.862330	0.099968	-0.000051	0.456425
-0.140831	-1.032095	0.109965	-0.000100	0.456191
-0.002237	-1.157146	0.119962	-0.000126	0.455951
-0.177935	-1.162549	0.129958	-0.000093	0.455715
-0.332315	-1.183258	0.139955	-0.000064	0.455454
-0.388011	-1.251026	0.149952	-0.000054	0.455160
-0.263505	-1.369037	0.159949	-0.000078	0.454925
-0.261975	-1.443008	0.169946	-0.000078	0.454682
-0.369652	-1.474145	0.179942	-0.000058	0.454445
-0.296690	-1.577610	0.189939	-0.000072	0.454193
-0.458529	-1.609904	0.199936	-0.000041	0.453883
-0.281840	-1.748054	0.209933	-0.000075	0.453646
-0.317850	-1.804132	0.219930	-0.000068	0.453415
-0.339271	-1.865079	0.229926	-0.000064	0.453186
-0.302591	-1.939655	0.239923	-0.000071	0.452984
-0.407475	-1.998343	0.249920	-0.000052	0.452657
-0.602497	-1.999506	0.259917	-0.000015	0.452408
-0.663088	-2.048859	0.269914	-0.000004	0.452168
-0.628695	-2.134746	0.279910	-0.000010	0.451925
-0.702296	-2.178824	0.289907	0.000003	0.451686
-0.702564	-2.265420	0.299904	0.000003	0.451397
-1.282762	-2.129220	0.309901	0.000112	0.451121
-1.639349	-2.066473	0.319898	0.000179	0.450882
-1.714073	-2.108175	0.329894	0.000193	0.450648
-1.816059	-2.142052	0.339891	0.000212	0.450407
-1.887712	-2.192536	0.349888	0.000225	0.450147
-2.138144	-2.190682	0.359885	0.000272	0.449837
-2.334398	-2.189523	0.369882	0.000309	0.449593
-2.405908	-2.234876	0.379878	0.000322	0.449351
-2.927193	-2.111903	0.389875	0.000419	0.449104
-2.904340	-2.194996	0.399872	0.000415	0.448855
-2.993468	-2.241415	0.409869	0.000432	0.448586
-3.366223	-2.183404	0.419866	0.000501	0.448309
-3.346791	-2.250658	0.429862	0.000498	0.448108
-3.579259	-2.231976	0.439859	0.000541	0.447876
-3.800840	-2.225330	0.449856	0.000583	0.447617
-3.941417	-2.245548	0.459853	0.000609	0.447371
-4.269825	-2.213609	0.469850	0.000670	0.447061
-4.278269	-2.285262	0.479846	0.000672	0.446809
-4.437520	-2.299665	0.489843	0.000702	0.446558
-4.442975	-2.371819	0.499840	0.000703	0.446308
