Tue Nov 22 17:22:29 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.007944	0.000000	0.000043	0.459499

-0.024912	-0.052925	0.009997	0.000048	0.459269
-0.090539	-0.099807	0.019994	0.000060	0.459034
-0.044661	-0.191133	0.029990	0.000051	0.458792
-0.113345	-0.247189	0.039987	0.000064	0.458523
-0.025901	-0.363175	0.049984	0.000048	0.458250
-0.075858	-0.404636	0.059981	0.000057	0.458052
-0.070030	-0.473525	0.069978	0.000056	0.457833
-0.301107	-0.461258	0.079974	0.000099	0.457587
-0.242049	-0.564810	0.089971	0.000088	0.457319
-0.333529	-0.618177	0.099968	0.000105	0.457030
-0.148082	-0.759676	0.109965	0.000070	0.456794
-0.172965	-0.822871	0.119962	0.000074	0.456555
-0.217141	-0.881172	0.129958	0.000082	0.456308
-0.365578	-0.901329	0.139955	0.000110	0.456057
-0.393429	-0.979557	0.149952	0.000115	0.455764
-0.423959	-1.036960	0.159949	0.000121	0.455536
-0.245909	-1.176428	0.169946	0.000087	0.455297
-0.372602	-1.203980	0.179942	0.000111	0.455048
-0.345772	-1.286965	0.189939	0.000106	0.454807
-0.334480	-1.385860	0.199936	0.000104	0.454494
-0.380220	-1.438827	0.209933	0.000112	0.454261
-0.592748	-1.432838	0.219930	0.000152	0.454016
-0.594865	-1.504941	0.229926	0.000152	0.453774
-0.497481	-1.612865	0.239923	0.000134	0.453538
-0.703617	-1.622743	0.249920	0.000172	0.453247
-0.840580	-1.636227	0.259917	0.000198	0.453031
-1.151487	-1.594055	0.269914	0.000256	0.452781
-1.517362	-1.530489	0.279910	0.000324	0.452534
-1.941062	-1.441996	0.289907	0.000404	0.452297
-2.039214	-1.488229	0.299904	0.000422	0.452019
-2.469799	-1.409896	0.309901	0.000503	0.451739
-2.508144	-1.469941	0.319898	0.000510	0.451491
-2.616659	-1.502920	0.329894	0.000530	0.451245
-2.770685	-1.516231	0.339891	0.000559	0.451006
-2.864864	-1.552228	0.349888	0.000576	0.450768
-3.064951	-1.566978	0.359885	0.000614	0.450466
-3.196217	-1.594513	0.369882	0.000638	0.450209
-3.231723	-1.653258	0.379878	0.000645	0.449968
-3.469411	-1.637125	0.389875	0.000689	0.449722
-3.445311	-1.718784	0.399872	0.000684	0.449479
-3.732577	-1.690493	0.409869	0.000738	0.449210
-3.967989	-1.689410	0.419866	0.000782	0.448916
-4.067664	-1.724149	0.429862	0.000801	0.448674
-4.298334	-1.708906	0.439859	0.000844	0.448433
-4.328920	-1.764050	0.449856	0.000850	0.448209
-4.331611	-1.821665	0.459853	0.000850	0.448013
-4.596886	-1.817694	0.469850	0.000900	0.447689
-4.719308	-1.845795	0.479846	0.000922	0.447440
-5.194220	-1.741129	0.489843	0.001011	0.447189
-5.200570	-1.811343	0.499840	0.001012	0.446945
-5.277796	-1.855165	0.509837	0.001027	0.446699
-5.356759	-1.906258	0.519834	0.001041	0.446426
-5.584206	-1.907293	0.529830	0.001084	0.446133
-5.535113	-1.998491	0.539827	0.001075	0.445888
-5.741861	-1.991774	0.549824	0.001113	0.445648
-5.704560	-2.078895	0.559821	0.001106	0.445401
-6.123441	-1.997652	0.569818	0.001185	0.445141
-6.116452	-2.080987	0.579814	0.001183	0.444868
-6.503919	-2.020169	0.589811	0.001256	0.444579
-6.502884	-2.091814	0.599808	0.001255	0.444338
-6.973243	-1.989036	0.609805	0.001343	0.444085
-6.866987	-2.103116	0.619802	0.001323	0.443834
-7.107016	-2.084498	0.629798	0.001368	0.443590
-7.410044	-2.052531	0.639795	0.001425	0.443311
-7.581194	-2.057380	0.649792	0.001457	0.443075
-7.827292	-2.041443	0.659789	0.001503	0.442814
-7.945901	-2.072202	0.669786	0.001525	0.442557
-8.040758	-2.111625	0.679782	0.001543	0.442301
-8.292850	-2.089839	0.689779	0.001590	0.442052
-8.398435	-2.134702	0.699776	0.001610	0.441763
-8.538494	-2.165500	0.709773	0.001636	0.441478
-8.677415	-2.185115	0.719770	0.001662	0.441232
-8.857455	-2.190193	0.729766	0.001695	0.440983
-8.881954	-2.253541	0.739763	0.001700	0.440735
-9.021516	-2.270787	0.749760	0.001726	0.440497
-9.279884	-2.263337	0.759757	0.001774	0.440189
-9.608947	-2.219347	0.769754	0.001836	0.439915
-9.859056	-2.198657	0.779750	0.001883	0.439662
-9.889967	-2.260015	0.789747	0.001888	0.439412
-9.957267	-2.307558	0.799744	0.001901	0.439163
-10.228488	-2.280388	0.809741	0.001951	0.438905
