Tue Nov 22 16:12:21 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.025655	0.000000	0.000013	0.455432

-0.016670	-0.039512	0.009997	0.000016	0.455195
0.015099	-0.124616	0.019994	0.000010	0.454952
-0.007809	-0.189342	0.029990	0.000014	0.454708
0.030409	-0.275131	0.039987	0.000007	0.454471
-0.085310	-0.321082	0.049984	0.000029	0.454173
-0.009778	-0.426260	0.059981	0.000015	0.453918
-0.041830	-0.486725	0.069978	0.000021	0.453676
0.066546	-0.597721	0.079974	0.000001	0.453442
-0.039932	-0.627017	0.089971	0.000021	0.453211
0.036066	-0.728401	0.099968	0.000006	0.452968
-0.102162	-0.761714	0.109965	0.000032	0.452683
-0.042014	-0.857234	0.119962	0.000021	0.452440
-0.079752	-0.916687	0.129958	0.000028	0.452194
-0.048497	-1.001454	0.139955	0.000022	0.451950
-0.079035	-1.063986	0.149952	0.000028	0.451702
-0.008874	-1.184421	0.159949	0.000015	0.451387
-0.196417	-1.184284	0.169946	0.000050	0.451151
-0.276995	-1.225642	0.179942	0.000065	0.450910
-0.220810	-1.318253	0.189939	0.000055	0.450671
-0.225962	-1.387039	0.199936	0.000056	0.450434
-0.250185	-1.471041	0.209933	0.000060	0.450121
-0.283538	-1.535922	0.219930	0.000067	0.449861
-0.406204	-1.561095	0.229926	0.000090	0.449621
-0.439640	-1.619884	0.239923	0.000096	0.449381
-0.458146	-1.686033	0.249920	0.000099	0.449135
-0.456285	-1.766568	0.259917	0.000099	0.448866
-0.448666	-1.855793	0.269914	0.000098	0.448575
-0.503230	-1.906795	0.279910	0.000108	0.448334
-0.512961	-1.965686	0.289907	0.000110	0.448123
-0.538777	-2.020416	0.299904	0.000115	0.447906
-0.652642	-2.055311	0.309901	0.000136	0.447643
-0.700169	-2.121035	0.319898	0.000145	0.447360
-0.752126	-2.183960	0.329894	0.000155	0.447081
-0.661249	-2.290807	0.339891	0.000138	0.446836
-0.711838	-2.345386	0.349888	0.000147	0.446587
-0.786628	-2.390170	0.359885	0.000161	0.446340
-0.969594	-2.393084	0.369882	0.000196	0.446096
-1.159049	-2.410943	0.379878	0.000231	0.445793
-1.379732	-2.399817	0.389875	0.000273	0.445549
-1.373651	-2.476536	0.399872	0.000272	0.445296
-1.612088	-2.461025	0.409869	0.000316	0.445044
-1.741757	-2.485832	0.419866	0.000341	0.444793
-2.022734	-2.455292	0.429862	0.000393	0.444537
-2.300942	-2.438654	0.439859	0.000446	0.444236
-2.274498	-2.523189	0.449856	0.000441	0.443983
-2.455448	-2.527912	0.459853	0.000475	0.443734
-2.316806	-2.651325	0.469850	0.000449	0.443492
-2.563762	-2.628041	0.479846	0.000495	0.443254
-2.609720	-2.677950	0.489843	0.000504	0.443024
-2.940665	-2.645921	0.499840	0.000566	0.442707
-2.996927	-2.698565	0.509837	0.000576	0.442455
-3.264143	-2.671485	0.519834	0.000627	0.442203
-3.317019	-2.724864	0.529830	0.000637	0.441953
-3.662860	-2.668335	0.539827	0.000701	0.441700
-3.764616	-2.708749	0.549824	0.000721	0.441430
-4.153852	-2.649325	0.559821	0.000794	0.441131
-4.176685	-2.713720	0.569818	0.000798	0.440880
-4.473947	-2.672826	0.579814	0.000854	0.440636
-4.501935	-2.734784	0.589811	0.000859	0.440387
-4.648551	-2.756695	0.599808	0.000886	0.440122
-4.644747	-2.831369	0.609805	0.000886	0.439870
-4.893849	-2.829405	0.619802	0.000933	0.439554
-4.944541	-2.881006	0.629798	0.000942	0.439311
-5.253357	-2.839922	0.639795	0.001000	0.439051
-5.156010	-2.949491	0.649792	0.000982	0.438800
-5.340799	-2.951525	0.659789	0.001016	0.438553
-5.498763	-2.963853	0.669786	0.001046	0.438305
-5.822838	-2.912442	0.679782	0.001107	0.438061
-5.869812	-2.975504	0.689779	0.001116	0.437782
-6.171164	-2.937172	0.699776	0.001172	0.437522
-6.413721	-2.919720	0.709773	0.001218	0.437266
-6.624041	-2.914398	0.719770	0.001257	0.437010
-6.886936	-2.887141	0.729766	0.001307	0.436761
-6.981343	-2.936636	0.739763	0.001324	0.436466
-6.951226	-3.028835	0.749760	0.001319	0.436186
-7.358904	-2.948315	0.759757	0.001395	0.435932
-7.234710	-3.066142	0.769754	0.001372	0.435686
-7.466213	-3.051452	0.779750	0.001415	0.435434
