Tue Nov 22 17:39:59 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.012651	0.000000	-0.000001	0.458486

0.293942	-0.209346	0.009997	-0.000056	0.458204
0.157294	-0.222030	0.019994	-0.000031	0.457993
0.116358	-0.278817	0.029990	-0.000023	0.457755
0.016141	-0.315578	0.039987	-0.000004	0.457510
0.142525	-0.434287	0.049984	-0.000028	0.457276
0.081717	-0.497415	0.059981	-0.000017	0.456992
0.211511	-0.629498	0.069978	-0.000041	0.456718
0.133879	-0.675682	0.079974	-0.000027	0.456469
0.075283	-0.725144	0.089971	-0.000016	0.456233
-0.108230	-0.726482	0.099968	0.000018	0.456000
0.030445	-0.856760	0.109965	-0.000008	0.455742
-0.084065	-0.897687	0.119962	0.000014	0.455464
0.282668	-1.111244	0.129958	-0.000055	0.455215
0.070163	-1.106008	0.139955	-0.000015	0.454967
-0.086199	-1.117482	0.149952	0.000014	0.454734
0.015181	-1.230848	0.159949	-0.000005	0.454485
-0.047972	-1.298664	0.169946	0.000006	0.454181
-0.240189	-1.300837	0.179942	0.000042	0.453933
0.022098	-1.471880	0.189939	-0.000007	0.453694
-0.177601	-1.467363	0.199936	0.000030	0.453459
-0.147264	-1.550679	0.209933	0.000025	0.453220
-0.104092	-1.640812	0.219930	0.000017	0.452974
-0.254543	-1.666957	0.229926	0.000045	0.452699
-0.148130	-1.781032	0.239923	0.000025	0.452452
-0.310850	-1.793167	0.249920	0.000055	0.452208
-0.373395	-1.840950	0.259917	0.000067	0.451970
-0.253128	-1.965519	0.269914	0.000044	0.451706
-0.285739	-2.042996	0.279910	0.000050	0.451406
-0.297498	-2.110881	0.289907	0.000052	0.451165
-0.301044	-2.180985	0.299904	0.000053	0.450926
-0.570599	-2.150839	0.309901	0.000103	0.450687
-0.573016	-2.219720	0.319898	0.000104	0.450454
-0.809427	-2.226915	0.329894	0.000148	0.450131
-0.961875	-2.244406	0.339891	0.000176	0.449880
-1.477637	-2.122089	0.349888	0.000273	0.449639
-1.715933	-2.104140	0.359885	0.000318	0.449398
-1.992983	-2.071465	0.369882	0.000369	0.449157
-2.010404	-2.149065	0.379878	0.000373	0.448874
-2.332578	-2.109774	0.389875	0.000433	0.448598
-2.321899	-2.185843	0.399872	0.000431	0.448356
-2.460975	-2.196140	0.409869	0.000457	0.448146
-2.388935	-2.288167	0.419866	0.000443	0.447928
-2.897048	-2.174560	0.429862	0.000538	0.447665
-2.866458	-2.273170	0.439859	0.000533	0.447372
-3.258796	-2.205191	0.449856	0.000606	0.447102
-3.232157	-2.287212	0.459853	0.000601	0.446860
-3.524426	-2.251225	0.469850	0.000656	0.446609
-3.584156	-2.303220	0.479846	0.000667	0.446358
-3.956908	-2.237597	0.489843	0.000737	0.446105
-4.059922	-2.287985	0.499840	0.000756	0.445803
-4.249999	-2.286241	0.509837	0.000791	0.445567
-4.206142	-2.377699	0.519834	0.000783	0.445313
-4.506200	-2.340055	0.529830	0.000839	0.445058
-4.548936	-2.398188	0.539827	0.000847	0.444806
-4.799401	-2.383198	0.549824	0.000894	0.444537
-4.826795	-2.456441	0.559821	0.000899	0.444254
-4.878187	-2.511599	0.569818	0.000909	0.444001
-5.195176	-2.465873	0.579814	0.000968	0.443750
-5.237690	-2.522104	0.589811	0.000976	0.443505
-5.561751	-2.471470	0.599808	0.001037	0.443261
-5.664175	-2.501779	0.609805	0.001056	0.443027
-5.889117	-2.507258	0.619802	0.001098	0.442720
-5.880264	-2.584048	0.629798	0.001096	0.442470
-6.360858	-2.477156	0.639795	0.001186	0.442216
-6.586535	-2.465629	0.649792	0.001228	0.441965
-6.642465	-2.517111	0.659789	0.001239	0.441718
-6.966940	-2.478926	0.669786	0.001300	0.441431
-6.808885	-2.620844	0.679782	0.001270	0.441149
-7.223996	-2.537207	0.689779	0.001348	0.440900
-7.213820	-2.612871	0.699776	0.001346	0.440655
-7.437494	-2.601574	0.709773	0.001387	0.440405
-7.587515	-2.622697	0.719770	0.001415	0.440139
