Tue Nov 22 17:33:07 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.035667	0.000000	-0.000022	0.457645

-0.214756	-0.028667	0.009997	0.000018	0.457401
-0.031452	-0.169765	0.019994	-0.000016	0.457164
-0.241797	-0.163120	0.029990	0.000023	0.456924
-0.238915	-0.235702	0.039987	0.000023	0.456688
-0.039490	-0.408503	0.049984	-0.000015	0.456366
-0.164333	-0.431922	0.059981	0.000008	0.456133
-0.144854	-0.511619	0.069978	0.000005	0.455894
-0.074520	-0.608064	0.079974	-0.000009	0.455663
-0.389048	-0.559416	0.089971	0.000050	0.455431
-0.266157	-0.700944	0.099968	0.000027	0.455116
-0.265013	-0.776106	0.109965	0.000027	0.454868
-0.292578	-0.838331	0.119962	0.000032	0.454628
-0.312302	-0.905062	0.129958	0.000036	0.454382
-0.309608	-0.977047	0.139955	0.000035	0.454146
-0.350332	-1.048739	0.149952	0.000043	0.453857
-0.176370	-1.193904	0.159949	0.000010	0.453593
-0.478824	-1.151386	0.169946	0.000067	0.453355
-0.323306	-1.276300	0.179942	0.000037	0.453135
-0.328423	-1.338409	0.189939	0.000038	0.452922
-0.481913	-1.363415	0.199936	0.000067	0.452646
-0.267512	-1.532538	0.209933	0.000027	0.452352
-0.237173	-1.616948	0.219930	0.000021	0.452109
-0.646445	-1.534163	0.229926	0.000098	0.451870
-0.521473	-1.655133	0.239923	0.000074	0.451624
-0.621857	-1.692551	0.249920	0.000093	0.451373
-0.825008	-1.703908	0.259917	0.000131	0.451079
-0.657234	-1.843516	0.269914	0.000099	0.450824
-0.917643	-1.815130	0.279910	0.000148	0.450590
-1.031875	-1.845230	0.289907	0.000170	0.450345
-1.269191	-1.832359	0.299904	0.000214	0.450089
-1.572281	-1.796287	0.309901	0.000271	0.449827
-1.716853	-1.828258	0.319898	0.000298	0.449537
-1.935041	-1.816977	0.329894	0.000339	0.449298
-2.148300	-1.811325	0.339891	0.000379	0.449047
-2.383893	-1.795976	0.349888	0.000423	0.448801
-2.477595	-1.831240	0.359885	0.000440	0.448563
-2.574156	-1.881874	0.369882	0.000458	0.448271
-2.917320	-1.813887	0.379878	0.000523	0.448064
-2.751430	-1.949125	0.389875	0.000491	0.447820
-2.810642	-2.002729	0.399872	0.000502	0.447564
-3.150921	-1.945889	0.409869	0.000566	0.447323
-3.445379	-1.912027	0.419866	0.000621	0.447063
-3.626395	-1.932637	0.429862	0.000655	0.446763
-3.828782	-1.931963	0.439859	0.000693	0.446508
-3.951972	-1.959236	0.449856	0.000716	0.446259
-3.878641	-2.058358	0.459853	0.000702	0.446017
-3.961129	-2.100775	0.469850	0.000718	0.445769
-4.259991	-2.063390	0.479846	0.000774	0.445514
-4.587856	-2.029286	0.489843	0.000835	0.445211
-4.824268	-2.014428	0.499840	0.000879	0.444959
-4.864943	-2.072108	0.509837	0.000887	0.444712
-5.078587	-2.065535	0.519834	0.000927	0.444461
-5.089106	-2.133394	0.529830	0.000929	0.444217
-5.222440	-2.169524	0.539827	0.000954	0.443924
-5.122909	-2.285624	0.549824	0.000935	0.443657
-5.711242	-2.137074	0.559821	0.001045	0.443407
-5.540177	-2.269053	0.569818	0.001013	0.443178
-6.007433	-2.161742	0.579814	0.001101	0.442943
-5.981916	-2.248535	0.589811	0.001096	0.442681
-6.287043	-2.218459	0.599808	0.001153	0.442391
-6.222471	-2.323992	0.609805	0.001141	0.442114
-6.440607	-2.313664	0.619802	0.001182	0.441869
-6.713247	-2.285407	0.629798	0.001233	0.441614
-6.926783	-2.280269	0.639795	0.001273	0.441357
-7.056611	-2.304418	0.649792	0.001297	0.441107
-7.080036	-2.378833	0.659789	0.001301	0.440822
-7.377917	-2.344565	0.669786	0.001357	0.440555
-7.264908	-2.463115	0.679782	0.001336	0.440295
-7.870597	-2.309332	0.689779	0.001449	0.440040
-7.714046	-2.442275	0.699776	0.001420	0.439786
-8.207129	-2.329144	0.709773	0.001512	0.439537
-8.027242	-2.475906	0.719770	0.001478	0.439266
-8.374179	-2.431534	0.729766	0.001543	0.438969
-8.345793	-2.514675	0.739763	0.001538	0.438720
-8.662643	-2.466602	0.749760	0.001597	0.438474
-8.706216	-2.518151	0.759757	0.001606	0.438241
-8.750159	-2.562253	0.769754	0.001614	0.438032
-9.010899	-2.546576	0.779750	0.001662	0.437747
-9.156617	-2.580256	0.789747	0.001690	0.437442
-9.408033	-2.559449	0.799744	0.001737	0.437186
-9.624284	-2.551039	0.809741	0.001777	0.436934
-9.818909	-2.551841	0.819738	0.001814	0.436678
-9.957336	-2.573914	0.829734	0.001840	0.436421
-10.064362	-2.606278	0.839731	0.001860	0.436170
-10.160938	-2.657668	0.849728	0.001878	0.435866
-10.543347	-2.587957	0.859725	0.001949	0.435608
-10.521501	-2.672149	0.869722	0.001945	0.435345
-10.909953	-2.601090	0.879718	0.002018	0.435084
-11.000040	-2.641036	0.889715	0.002035	0.434827
-10.981444	-2.722438	0.899712	0.002031	0.434570
-11.508186	-2.599683	0.909709	0.002130	0.434306
-11.360361	-2.743388	0.919706	0.002102	0.434000
-11.621067	-2.717317	0.929702	0.002151	0.433749
-11.582027	-2.806046	0.939699	0.002144	0.433492
-12.154212	-2.658189	0.949696	0.002251	0.433255
-12.086869	-2.750727	0.959693	0.002238	0.433022
-12.360785	-2.725693	0.969690	0.002289	0.432749
-12.361740	-2.810151	0.979686	0.002290	0.432453
-12.719593	-2.755980	0.989683	0.002357	0.432171
-12.729655	-2.824940	0.999680	0.002358	0.431917
-13.163450	-2.736566	1.009677	0.002440	0.431654
-13.196961	-2.799201	1.019674	0.002446	0.431391
-13.230372	-2.859464	1.029670	0.002452	0.431137
-13.613596	-2.788841	1.039667	0.002524	0.430878
-13.752762	-2.820469	1.049664	0.002550	0.430583
-13.714274	-2.916291	1.059661	0.002543	0.430299
-13.943051	-2.903786	1.069658	0.002585	0.430040
-14.179114	-2.887320	1.079654	0.002630	0.429785
-14.122231	-2.984046	1.089651	0.002619	0.429521
-14.375224	-2.962301	1.099648	0.002666	0.429262
-14.375009	-3.037387	1.109645	0.002666	0.428999
-14.680013	-3.006977	1.119642	0.002723	0.428701
-14.653797	-3.091853	1.129638	0.002718	0.428437
-14.822996	-3.092095	1.139635	0.002750	0.428212
-15.146189	-3.042571	1.149632	0.002811	0.427957
-15.370655	-3.032844	1.159629	0.002853	0.427692
-15.402565	-3.096979	1.169626	0.002858	0.427424
-15.868688	-2.997669	1.179622	0.002946	0.427154
-15.679819	-3.150449	1.189619	0.002910	0.426866
-16.020196	-3.106417	1.199616	0.002974	0.426567
-16.262642	-3.088258	1.209613	0.003019	0.426308
-16.543288	-3.056069	1.219610	0.003072	0.426047
-16.726527	-3.058917	1.229606	0.003106	0.425792
-16.767204	-3.117566	1.239603	0.003114	0.425530
-16.972646	-3.118698	1.249600	0.003152	0.425251
-17.167442	-3.121203	1.259597	0.003189	0.424982
-17.330402	-3.146487	1.269594	0.003219	0.424674
-17.445768	-3.176447	1.279590	0.003241	0.424413
-17.370425	-3.281423	1.289587	0.003227	0.424141
-17.847639	-3.175791	1.299584	0.003316	0.423876
-17.772679	-3.278006	1.309581	0.003302	0.423613
-18.090807	-3.229840	1.319578	0.003362	0.423357
-17.903896	-3.366797	1.329574	0.003326	0.423120
-18.519492	-3.222553	1.339571	0.003442	0.422806
-18.551812	-3.291239	1.349568	0.003448	0.422518
-18.995468	-3.200303	1.359565	0.003531	0.422245
-19.110022	-3.230582	1.369562	0.003552	0.421982
-19.222845	-3.264509	1.379558	0.003573	0.421708
-19.296606	-3.313302	1.389555	0.003587	0.421434
-19.589077	-3.275923	1.399552	0.003642	0.421173
-19.682945	-3.314147	1.409549	0.003660	0.420909
-20.065319	-3.248585	1.419546	0.003731	0.420627
-20.090902	-3.322045	1.429542	0.003736	0.420329
-20.325222	-3.308611	1.439539	0.003780	0.420060
-20.524185	-3.309112	1.449536	0.003817	0.419788
-20.742631	-3.301756	1.459533	0.003858	0.419519
-21.007546	-3.276671	1.469530	0.003908	0.419249
-21.357508	-3.221227	1.479526	0.003973	0.418974
-21.568952	-3.214113	1.489523	0.004013	0.418712
-21.609007	-3.278322	1.499520	0.004020	0.418426
-21.686729	-3.313928	1.509517	0.004035	0.418192
-21.776499	-3.358001	1.519514	0.004051	0.417911
-22.306929	-3.234972	1.529510	0.004151	0.417632
-22.502608	-3.236625	1.539507	0.004187	0.417359
-22.711526	-3.232574	1.549504	0.004227	0.417089
-22.885608	-3.242279	1.559501	0.004259	0.416816
-22.797863	-3.353393	1.569498	0.004243	0.416534
-23.117921	-3.306717	1.579494	0.004303	0.416266
-23.143990	-3.381814	1.589491	0.004307	0.415958
-23.322256	-3.387090	1.599488	0.004341	0.415695
-23.711342	-3.318256	1.609485	0.004414	0.415411
