Tue Nov 22 16:32:25 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.089190	0.000000	0.000044	0.459455

0.035325	0.005768	0.009997	0.000037	0.459225
0.055662	-0.074425	0.019994	0.000033	0.458987
0.060648	-0.149279	0.029990	0.000032	0.458748
0.122470	-0.243594	0.039987	0.000020	0.458515
0.139150	-0.341391	0.049984	0.000017	0.458214
0.036341	-0.361043	0.059981	0.000036	0.458022
0.110398	-0.458806	0.069978	0.000022	0.457793
0.003160	-0.493422	0.079974	0.000042	0.457546
0.128638	-0.611770	0.089971	0.000018	0.457312
-0.012209	-0.655573	0.099968	0.000045	0.456993
0.043191	-0.747740	0.109965	0.000034	0.456758
-0.072330	-0.779192	0.119962	0.000056	0.456510
0.040478	-0.894987	0.129958	0.000035	0.456269
-0.082765	-0.920131	0.139955	0.000058	0.456032
-0.011423	-1.036363	0.149952	0.000044	0.455737
-0.118716	-1.067745	0.159949	0.000064	0.455500
-0.092311	-1.152725	0.169946	0.000059	0.455252
-0.210744	-1.183078	0.179942	0.000081	0.455004
-0.052658	-1.315532	0.189939	0.000051	0.454763
-0.149556	-1.363577	0.199936	0.000069	0.454482
-0.122329	-1.454058	0.209933	0.000064	0.454217
-0.221094	-1.490682	0.219930	0.000083	0.453972
-0.209356	-1.567897	0.229926	0.000080	0.453730
-0.472190	-1.541333	0.239923	0.000130	0.453489
-0.407914	-1.643302	0.249920	0.000117	0.453231
-0.838176	-1.555598	0.259917	0.000198	0.452983
-0.985103	-1.575075	0.269914	0.000225	0.452734
-1.654697	-1.396671	0.279910	0.000351	0.452488
-1.695474	-1.453197	0.289907	0.000358	0.452249
-2.148647	-1.357807	0.299904	0.000443	0.451997
-2.162196	-1.442445	0.309901	0.000446	0.451698
-2.338158	-1.454292	0.319898	0.000479	0.451437
-2.444315	-1.485944	0.329894	0.000498	0.451198
-2.690118	-1.465320	0.339891	0.000544	0.450957
-2.667542	-1.545600	0.349888	0.000540	0.450718
-2.990387	-1.502680	0.359885	0.000601	0.450454
-3.013112	-1.583724	0.369882	0.000605	0.450154
-3.321880	-1.539951	0.379878	0.000663	0.449911
-3.459651	-1.560272	0.389875	0.000688	0.449669
-3.567610	-1.591844	0.399872	0.000708	0.449427
-3.634873	-1.637147	0.409869	0.000721	0.449190
-3.777787	-1.677284	0.419866	0.000748	0.448875
-3.747782	-1.762401	0.429862	0.000742	0.448627
-3.984729	-1.745257	0.439859	0.000786	0.448385
-4.124269	-1.757350	0.449856	0.000812	0.448167
-4.347459	-1.735843	0.459853	0.000854	0.447957
-4.830248	-1.636223	0.469850	0.000944	0.447679
-4.920473	-1.690419	0.479846	0.000961	0.447382
-5.049432	-1.714878	0.489843	0.000985	0.447136
-5.182197	-1.738440	0.499840	0.001010	0.446888
-5.455935	-1.708277	0.509837	0.001061	0.446642
-5.491551	-1.770582	0.519834	0.001068	0.446386
-5.576198	-1.821652	0.529830	0.001084	0.446106
-5.707663	-1.852889	0.539827	0.001108	0.445833
-5.909141	-1.847998	0.549824	0.001146	0.445593
-6.084351	-1.855292	0.559821	0.001179	0.445345
-6.191542	-1.891137	0.569818	0.001199	0.445087
-6.384903	-1.891224	0.579814	0.001235	0.444840
-6.610539	-1.896064	0.589811	0.001277	0.444535
-6.859682	-1.877488	0.599808	0.001324	0.444280
-6.806954	-1.972210	0.609805	0.001314	0.444026
-7.294807	-1.862145	0.619802	0.001405	0.443775
-7.132809	-1.995397	0.629798	0.001375	0.443530
-7.373700	-1.977101	0.639795	0.001420	0.443284
-7.514671	-2.002046	0.649792	0.001446	0.443018
-7.645040	-2.031574	0.659789	0.001470	0.442751
-7.917394	-2.001966	0.669786	0.001521	0.442502
-8.035484	-2.030623	0.679782	0.001543	0.442253
-8.120119	-2.073437	0.689779	0.001559	0.441998
-8.349105	-2.059856	0.699776	0.001602	0.441750
-8.404522	-2.133630	0.709773	0.001612	0.441427
-8.443169	-2.193024	0.719770	0.001619	0.441174
-8.808525	-2.127771	0.729766	0.001688	0.440927
-9.003450	-2.125322	0.739763	0.001724	0.440684
-9.275988	-2.095172	0.749760	0.001775	0.440435
-9.308452	-2.159770	0.759757	0.001781	0.440173
-9.629285	-2.126705	0.769754	0.001841	0.439871
-9.647283	-2.195650	0.779750	0.001845	0.439612
-9.992674	-2.138847	0.789747	0.001909	0.439360
-10.131530	-2.161200	0.799744	0.001935	0.439104
-10.302816	-2.170617	0.809741	0.001967	0.438850
-10.389014	-2.210094	0.819738	0.001983	0.438603
-10.623755	-2.205087	0.829734	0.002027	0.438316
-10.702860	-2.239189	0.839731	0.002042	0.438096
-11.014142	-2.196455	0.849728	0.002100	0.437839
-10.714527	-2.385157	0.859725	0.002044	0.437579
-11.127065	-2.303590	0.869722	0.002121	0.437324
-11.038022	-2.412207	0.879718	0.002104	0.437065
