Tue Nov 22 17:43:30 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.004396	0.000000	-0.000005	0.457959

-0.102461	-0.049574	0.009997	0.000014	0.457683
-0.177897	-0.094919	0.019994	0.000028	0.457440
-0.256786	-0.137054	0.029990	0.000043	0.457203
-0.106428	-0.267778	0.039987	0.000015	0.456959
-0.218904	-0.307991	0.049984	0.000036	0.456686
-0.164076	-0.414388	0.059981	0.000025	0.456403
-0.014192	-0.542788	0.069978	-0.000003	0.456165
-0.032229	-0.608155	0.079974	0.000000	0.455927
-0.193863	-0.617845	0.089971	0.000031	0.455693
-0.218523	-0.684279	0.099968	0.000035	0.455443
-0.280631	-0.752607	0.109965	0.000047	0.455139
-0.280516	-0.824997	0.119962	0.000047	0.454899
-0.177696	-0.936460	0.129958	0.000027	0.454659
-0.217084	-0.993936	0.139955	0.000035	0.454419
-0.293867	-1.037341	0.149952	0.000049	0.454179
-0.207984	-1.165945	0.159949	0.000033	0.453859
-0.316386	-1.195424	0.169946	0.000053	0.453626
-0.275356	-1.283299	0.179942	0.000045	0.453385
-0.325966	-1.330409	0.189939	0.000055	0.453165
-0.281357	-1.409286	0.199936	0.000046	0.452959
-0.336775	-1.481743	0.209933	0.000057	0.452648
-0.497968	-1.500319	0.219930	0.000087	0.452383
-0.304070	-1.646259	0.229926	0.000050	0.452141
-0.361483	-1.696875	0.239923	0.000061	0.451900
-0.475241	-1.726178	0.249920	0.000082	0.451659
-0.619664	-1.754267	0.259917	0.000109	0.451383
-0.581819	-1.853430	0.269914	0.000102	0.451100
-0.720340	-1.874244	0.279910	0.000128	0.450856
-0.818081	-1.906914	0.289907	0.000146	0.450623
-0.987552	-1.914603	0.299904	0.000178	0.450384
-1.140980	-1.933437	0.309901	0.000207	0.450127
-1.495843	-1.888399	0.319898	0.000273	0.449829
-1.644408	-1.908682	0.329894	0.000301	0.449573
-1.898921	-1.883695	0.339891	0.000349	0.449335
-1.999408	-1.920365	0.349888	0.000367	0.449085
-2.293828	-1.883138	0.359885	0.000423	0.448837
-2.346036	-1.941427	0.369882	0.000432	0.448575
-2.598741	-1.931802	0.379878	0.000480	0.448287
-2.640703	-1.973881	0.389875	0.000487	0.448093
-2.806014	-1.983194	0.399872	0.000518	0.447852
-2.899512	-2.023640	0.409869	0.000536	0.447597
-3.024175	-2.049570	0.419866	0.000559	0.447351
-3.248108	-2.052121	0.429862	0.000601	0.447058
-3.398021	-2.074458	0.439859	0.000629	0.446792
-3.626070	-2.063741	0.449856	0.000672	0.446537
-3.888244	-2.037892	0.459853	0.000721	0.446291
-3.942767	-2.089532	0.469850	0.000731	0.446047
-4.175760	-2.075289	0.479846	0.000775	0.445798
-4.402558	-2.076983	0.489843	0.000817	0.445503
-4.520992	-2.110985	0.499840	0.000839	0.445237
-4.677314	-2.124905	0.509837	0.000868	0.444990
-4.762246	-2.167048	0.519834	0.000884	0.444738
-4.805673	-2.223103	0.529830	0.000892	0.444493
-5.274452	-2.120220	0.539827	0.000980	0.444242
-5.357467	-2.182352	0.549824	0.000996	0.443925
-5.516157	-2.193394	0.559821	0.001025	0.443684
-5.622145	-2.225838	0.569818	0.001045	0.443438
-5.805553	-2.225173	0.579814	0.001080	0.443205
-5.828642	-2.281627	0.589811	0.001084	0.442983
-6.122186	-2.253165	0.599808	0.001139	0.442703
-6.415926	-2.230192	0.609805	0.001194	0.442404
-6.448417	-2.291774	0.619802	0.001200	0.442152
-6.517520	-2.338861	0.629798	0.001213	0.441903
-6.681091	-2.350648	0.639795	0.001243	0.441652
-6.828804	-2.371411	0.649792	0.001271	0.441391
-7.182884	-2.312351	0.659789	0.001337	0.441136
-7.386717	-2.323423	0.669786	0.001375	0.440836
-7.543025	-2.336334	0.679782	0.001405	0.440590
-7.505820	-2.425395	0.689779	0.001398	0.440333
-7.783185	-2.396503	0.699776	0.001450	0.440074
-7.796937	-2.463545	0.709773	0.001452	0.439826
-8.003394	-2.461736	0.719770	0.001491	0.439565
-8.163019	-2.489010	0.729766	0.001521	0.439265
-8.277716	-2.521458	0.739763	0.001542	0.439005
-8.583685	-2.480602	0.749760	0.001599	0.438749
-8.583449	-2.551444	0.759757	0.001599	0.438506
-8.753859	-2.555228	0.769754	0.001631	0.438272
-8.989692	-2.526828	0.779750	0.001675	0.438064
-9.254154	-2.520225	0.789747	0.001725	0.437743
-9.271069	-2.591029	0.799744	0.001728	0.437477
-9.476308	-2.587887	0.809741	0.001766	0.437221
-9.591186	-2.617741	0.819738	0.001788	0.436968
-9.767225	-2.625642	0.829734	0.001821	0.436712
-10.007112	-2.610707	0.839731	0.001866	0.436451
-9.950155	-2.712829	0.849728	0.001855	0.436172
-10.265655	-2.676633	0.859725	0.001914	0.435886
-10.432321	-2.683647	0.869722	0.001945	0.435644
-10.451686	-2.752581	0.879718	0.001949	0.435380
-10.692683	-2.737545	0.889715	0.001994	0.435117
-10.944262	-2.716761	0.899712	0.002041	0.434860
-11.022811	-2.761529	0.909709	0.002056	0.434602
-11.191805	-2.785561	0.919706	0.002087	0.434298
-11.459171	-2.761450	0.929702	0.002137	0.434031
-11.669370	-2.755294	0.939699	0.002177	0.433777
-11.919831	-2.732850	0.949696	0.002224	0.433527
-11.892827	-2.811544	0.959693	0.002218	0.433288
-12.170458	-2.772003	0.969690	0.002270	0.433061
-12.360315	-2.783797	0.979686	0.002306	0.432771
-12.507140	-2.814297	0.989683	0.002333	0.432471
-12.607423	-2.850229	0.999680	0.002352	0.432214
-12.852063	-2.831124	1.009677	0.002398	0.431959
-12.914142	-2.883091	1.019674	0.002410	0.431696
-13.077734	-2.897144	1.029670	0.002440	0.431431
-13.084169	-2.968519	1.039667	0.002441	0.431173
-13.618956	-2.847100	1.049664	0.002542	0.430892
-13.772196	-2.869936	1.059661	0.002570	0.430609
-13.776052	-2.944302	1.069658	0.002571	0.430344
-13.897153	-2.973258	1.079654	0.002594	0.430082
-14.056768	-2.986780	1.089651	0.002623	0.429824
-14.209454	-3.003805	1.099648	0.002652	0.429562
-14.432106	-2.992885	1.109645	0.002694	0.429305
-14.701085	-2.975765	1.119642	0.002744	0.429009
-14.883093	-2.987025	1.129638	0.002778	0.428728
-14.936017	-3.039950	1.139635	0.002788	0.428471
-15.146734	-3.025694	1.149632	0.002827	0.428242
-15.286279	-3.042664	1.159629	0.002853	0.427996
-15.376733	-3.086688	1.169626	0.002870	0.427721
-15.519816	-3.107353	1.179622	0.002897	0.427458
-15.756186	-3.099718	1.189619	0.002941	0.427170
-15.779142	-3.172779	1.199616	0.002946	0.426881
-16.029307	-3.156341	1.209613	0.002992	0.426606
-16.161103	-3.179824	1.219610	0.003017	0.426347
-16.407655	-3.160982	1.229606	0.003063	0.426084
-16.515590	-3.194006	1.239603	0.003083	0.425823
-16.502796	-3.271168	1.249600	0.003081	0.425567
-16.900953	-3.200739	1.259597	0.003156	0.425284
-17.040984	-3.233642	1.269594	0.003182	0.424980
-17.359255	-3.190206	1.279590	0.003241	0.424708
-17.357204	-3.264517	1.289587	0.003241	0.424447
-17.534011	-3.273951	1.299584	0.003274	0.424176
-17.683708	-3.291374	1.309581	0.003302	0.423913
-18.085718	-3.212757	1.319578	0.003377	0.423653
-18.049735	-3.300302	1.329574	0.003371	0.423390
-18.650978	-3.142610	1.339571	0.003483	0.423144
-18.639189	-3.234632	1.349568	0.003481	0.422831
-18.986187	-3.179042	1.359565	0.003546	0.422562
-19.088100	-3.216856	1.369562	0.003565	0.422290
-19.194314	-3.250476	1.379558	0.003585	0.422027
-19.440923	-3.233454	1.389555	0.003631	0.421755
-19.583579	-3.256398	1.399552	0.003658	0.421480
-20.016950	-3.166986	1.409549	0.003739	0.421215
-20.284505	-3.146621	1.419546	0.003789	0.420926
-20.223760	-3.247122	1.429542	0.003778	0.420648
-20.474065	-3.231647	1.439539	0.003824	0.420365
-20.668488	-3.233766	1.449536	0.003861	0.420094
-20.905676	-3.218785	1.459533	0.003905	0.419827
-21.103086	-3.218919	1.469530	0.003942	0.419558
-21.076458	-3.303603	1.479526	0.003937	0.419290
-21.382310	-3.265172	1.489523	0.003994	0.419013
-21.465683	-3.311371	1.499520	0.004010	0.418733
-21.810300	-3.262446	1.509517	0.004075	0.418441
-21.826722	-3.317018	1.519514	0.004078	0.418222
-21.974765	-3.335539	1.529510	0.004105	0.417954
-21.914522	-3.436067	1.539507	0.004094	0.417673
-22.345289	-3.348776	1.549504	0.004175	0.417401
-22.469214	-3.377675	1.559501	0.004198	0.417128
-22.625243	-3.393276	1.569498	0.004227	0.416858
-22.864009	-3.381003	1.579494	0.004272	0.416576
-23.092241	-3.378356	1.589491	0.004314	0.416274
-23.341088	-3.360878	1.599488	0.004361	0.415997
-23.622638	-3.326673	1.609485	0.004414	0.415736
-23.773049	-3.347987	1.619482	0.004442	0.415452
-23.988210	-3.343520	1.629478	0.004482	0.415174
-24.104937	-3.373569	1.639475	0.004504	0.414904
-24.277414	-3.384307	1.649472	0.004536	0.414629
-24.457208	-3.390250	1.659469	0.004570	0.414360
-24.843647	-3.323831	1.669466	0.004642	0.414071
-25.090107	-3.313162	1.679462	0.004688	0.413771
-25.246237	-3.328289	1.689459	0.004718	0.413501
-25.375342	-3.345514	1.699456	0.004742	0.413260
-25.652071	-3.316724	1.709453	0.004794	0.412984
-25.793254	-3.340400	1.719450	0.004820	0.412703
-25.946225	-3.358104	1.729446	0.004849	0.412427
-26.118246	-3.368799	1.739443	0.004881	0.412150
-26.489421	-3.304344	1.749440	0.004950	0.411873
-26.582904	-3.347966	1.759437	0.004968	0.411584
-26.796523	-3.347938	1.769434	0.005008	0.411289
-26.920976	-3.378247	1.779430	0.005031	0.411005
-27.418787	-3.262411	1.789427	0.005124	0.410741
-27.605210	-3.270051	1.799424	0.005159	0.410454
-27.712773	-3.305496	1.809421	0.005179	0.410175
-27.800510	-3.348532	1.819418	0.005196	0.409894
-28.118529	-3.303360	1.829414	0.005255	0.409619
-28.221128	-3.339369	1.839411	0.005275	0.409344
-28.633268	-3.261388	1.849408	0.005352	0.409058
-28.595853	-3.348985	1.859405	0.005345	0.408787
-29.022263	-3.269754	1.869402	0.005425	0.408485
