Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.176894	0.283032	0.000000	0.026983	0.977766
0.000000	3.592214	0.005005	0.026198	0.985030
1.658358	8.722010	0.010010	0.025886	0.993552
3.138057	14.595102	0.015014	0.025607	1.002992
4.249392	20.661398	0.020019	0.025397	1.012427
5.318505	26.760040	0.025024	0.025195	1.021798
6.090603	32.855192	0.030029	0.025048	1.030922
7.120430	38.887363	0.035034	0.024853	1.040010
7.696892	45.016724	0.040038	0.024744	1.048922
8.674628	51.013342	0.045043	0.024559	1.057779
9.390883	57.109362	0.050048	0.024423	1.066567
9.993152	63.186572	0.055053	0.024308	1.075199
10.556006	69.235733	0.060058	0.024201	1.083705
11.110693	75.288596	0.065062	0.024096	1.092145
11.676387	81.332867	0.070067	0.023988	1.100514
12.409439	87.338050	0.075072	0.023849	1.108850
12.604461	93.473935	0.080077	0.023811	1.117034
13.251405	99.472979	0.085082	0.023688	1.125197
13.588906	105.538783	0.090086	0.023623	1.133241
14.066289	111.582228	0.095091	0.023532	1.141265
14.446457	117.614504	0.100096	0.023459	1.149172
14.982595	123.626985	0.105101	0.023357	1.157074
15.359973	129.695259	0.110106	0.023285	1.164918
15.843264	135.724087	0.115110	0.023193	1.172709
16.203468	141.764769	0.120115	0.023124	1.180406
16.744420	147.773860	0.125120	0.023021	1.188097
17.165218	153.818844	0.130125	0.022940	1.195728
17.655030	159.870585	0.135130	0.022847	1.203349
17.754908	165.952469	0.140134	0.022827	1.210786
18.224022	171.947806	0.145139	0.022737	1.218236
18.719509	177.954533	0.150144	0.022643	1.225666
19.139784	183.992155	0.155149	0.022562	1.233054
19.482283	190.042742	0.160154	0.022496	1.240381
19.877605	196.077157	0.165158	0.022421	1.247667
20.096161	202.129279	0.170163	0.022378	1.254857
20.343950	208.171736	0.175168	0.022330	1.262007
20.709272	214.155695	0.180173	0.022260	1.269098
21.271031	220.158141	0.185178	0.022153	1.276253
21.339225	226.284376	0.190182	0.022139	1.283304
21.804088	232.250808	0.195187	0.022050	1.290299
22.025086	238.294291	0.200192	0.022007	1.297243
22.433757	244.358373	0.205197	0.021929	1.304250
22.697634	250.364792	0.210202	0.021878	1.311096
23.142397	256.343952	0.215206	0.021793	1.317949
23.449477	262.383371	0.220211	0.021734	1.324778
23.759839	268.448033	0.225216	0.021674	1.331601
23.835116	274.486590	0.230221	0.021659	1.338266
24.160646	280.482628	0.235226	0.021596	1.344952
24.455695	286.488508	0.240230	0.021539	1.351602
24.846724	292.514852	0.245235	0.021465	1.358280
25.142006	298.550787	0.250240	0.021408	1.364898
25.545423	304.567883	0.255245	0.021330	1.371506
25.798660	310.599143	0.260250	0.021281	1.378039
26.243510	316.621636	0.265254	0.021196	1.384605
26.451878	322.651574	0.270259	0.021156	1.391058
26.896352	328.652721	0.275264	0.021071	1.397541
27.034714	334.718721	0.280269	0.021044	1.403945
27.511480	340.697405	0.285274	0.020953	1.410357
27.638917	346.768124	0.290278	0.020927	1.416704
28.047582	352.757745	0.295283	0.020849	1.423044
28.207141	358.796611	0.300288	0.020818	1.429314
28.616735	364.801669	0.305293	0.020739	1.435614
