Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.522748	1.819767	0.000000	-0.042184	1.165112
0.000000	4.965452	0.005005	-0.042470	1.169725
1.565667	9.689694	0.010010	-0.042765	1.176291
3.307670	15.401460	0.015014	-0.043094	1.184113
4.803023	21.478351	0.020019	-0.043376	1.192218
6.295590	27.479978	0.025024	-0.043657	1.200175
7.526754	33.600014	0.030029	-0.043890	1.208106
8.646425	39.654604	0.035034	-0.044101	1.215858
9.482638	45.774410	0.040038	-0.044260	1.223515
10.418538	51.766805	0.045043	-0.044437	1.231017
11.240727	57.836888	0.050048	-0.044593	1.238515
12.040328	63.844243	0.055053	-0.044744	1.245885
12.746494	69.932071	0.060058	-0.044878	1.253265
13.567145	75.926241	0.065062	-0.045034	1.260542
14.285240	81.977270	0.070067	-0.045170	1.267799
15.026837	88.008422	0.075072	-0.045311	1.275002
15.706047	94.053473	0.080077	-0.045440	1.282154
16.272535	100.097695	0.085082	-0.045547	1.289219
16.830358	106.147298	0.090086	-0.045654	1.296247
17.231803	112.240272	0.095091	-0.045730	1.303223
17.780199	118.223667	0.100096	-0.045835	1.310098
18.422181	124.190008	0.105101	-0.045957	1.316957
18.852455	130.284504	0.110106	-0.046039	1.323836
19.385778	136.263524	0.115110	-0.046141	1.330594
20.020450	142.293203	0.120115	-0.046261	1.337412
20.424926	148.354733	0.125120	-0.046338	1.344140
20.937307	154.363961	0.130125	-0.046436	1.350820
21.374480	160.391942	0.135130	-0.046520	1.357458
22.077703	166.384537	0.140134	-0.046653	1.364129
22.568442	172.423192	0.145139	-0.046747	1.370734
23.065324	178.476350	0.150144	-0.046841	1.377325
23.408018	184.527308	0.155149	-0.046907	1.383823
23.803899	190.541616	0.160154	-0.046983	1.390273
24.212564	196.541053	0.165158	-0.047061	1.396682
24.861837	202.538693	0.170163	-0.047184	1.403150
25.340810	208.568807	0.175168	-0.047276	1.409558
25.802479	214.630851	0.180173	-0.047364	1.415963
26.197131	220.630840	0.185178	-0.047439	1.422252
26.779927	226.649761	0.190182	-0.047550	1.428600
27.180107	232.676229	0.195187	-0.047627	1.434862
27.983694	238.658399	0.200192	-0.047779	1.441197
28.313182	244.728703	0.205197	-0.047843	1.447422
28.796477	250.754048	0.210202	-0.047935	1.453631
29.007317	256.821725	0.215206	-0.047976	1.459757
29.588730	262.765396	0.220211	-0.048086	1.465868
29.944745	268.808200	0.225216	-0.048155	1.471970
30.628324	274.813908	0.230221	-0.048284	1.478126
31.020487	280.847676	0.235226	-0.048359	1.484182
31.455300	286.871016	0.240230	-0.048443	1.490217
31.901920	292.891226	0.245235	-0.048528	1.496230
32.324181	298.930673	0.250240	-0.048609	1.502228
32.765792	304.905271	0.255245	-0.048693	1.508146
33.372875	310.939238	0.260250	-0.048808	1.514155
33.672849	316.995168	0.265254	-0.048866	1.520056
34.064998	323.000695	0.270259	-0.048941	1.525917
34.423943	329.029864	0.275264	-0.049010	1.531767
34.823946	335.052832	0.280269	-0.049087	1.537603
35.373215	341.025302	0.285274	-0.049191	1.543419
36.062394	347.041701	0.290278	-0.049322	1.549301
36.285446	353.114197	0.295283	-0.049365	1.555058
36.736069	359.115621	0.300288	-0.049451	1.560803
36.912303	365.166071	0.305293	-0.049486	1.566481
37.482815	371.135544	0.310298	-0.049594	1.572194
37.910800	377.151845	0.315302	-0.049676	1.577882
38.544157	383.153323	0.320307	-0.049797	1.583603
38.882410	389.220446	0.325312	-0.049861	1.589268
39.335430	395.217328	0.330317	-0.049948	1.594885
39.695086	401.240400	0.335322	-0.050017	1.600476
40.122194	407.270629	0.340326	-0.050099	1.606076
40.528087	413.263436	0.345331	-0.050176	1.611616
41.042213	419.290341	0.350336	-0.050274	1.617202
41.247410	425.358939	0.355341	-0.050314	1.622707
41.475028	431.360363	0.360346	-0.050358	1.628141
41.857277	437.341913	0.365350	-0.050432	1.633588
42.189707	443.389348	0.370355	-0.050495	1.639060
42.458215	449.393192	0.375360	-0.050547	1.644454
42.907541	455.392479	0.380365	-0.050633	1.649884
43.341735	461.392128	0.385370	-0.050716	1.655291
43.783792	467.441761	0.390374	-0.050801	1.660726
44.047812	473.458635	0.395379	-0.050852	1.666060
44.475727	479.468497	0.400384	-0.050933	1.671421
44.609620	485.513357	0.405389	-0.050960	1.676706
45.005976	491.502302	0.410394	-0.051036	1.682005
45.345181	497.518205	0.415398	-0.051101	1.687294
45.758420	503.518797	0.420403	-0.051180	1.692575
46.000883	509.578362	0.425408	-0.051227	1.697838
46.506844	515.547686	0.430413	-0.051323	1.703088
46.826952	521.594504	0.435418	-0.051385	1.708331
47.367519	527.580849	0.440422	-0.051488	1.713573
47.793602	533.600373	0.445427	-0.051569	1.718793
48.166034	539.634150	0.450432	-0.051641	1.723993
48.447534	545.662894	0.455437	-0.051695	1.729146
49.022675	551.631180	0.460442	-0.051804	1.734319
49.243351	557.692007	0.465446	-0.051847	1.739450
49.573693	563.706064	0.470451	-0.051911	1.744559
49.768840	569.727373	0.475456	-0.051949	1.749620
50.247948	575.714252	0.480461	-0.052040	1.754720
50.562986	581.741767	0.485466	-0.052101	1.759791
50.879164	587.772659	0.490470	-0.052162	1.764851
51.064075	593.787949	0.495475	-0.052198	1.769846
51.381295	599.817446	0.500480	-0.052259	1.774876
51.577676	605.809001	0.505485	-0.052297	1.779826
51.773822	611.841956	0.510490	-0.052336	1.784796
52.138379	617.814397	0.515494	-0.052405	1.789751
52.586800	623.829540	0.520499	-0.052491	1.794750
52.797276	629.876914	0.525504	-0.052532	1.799695
53.116953	635.876265	0.530509	-0.052594	1.804618
53.412633	641.896709	0.535514	-0.052650	1.809537
53.867321	647.889730	0.540518	-0.052737	1.814466
54.176093	653.918464	0.545523	-0.052797	1.819369
54.656311	659.911520	0.550528	-0.052888	1.824277
54.989517	665.922623	0.555533	-0.052952	1.829147
55.341991	671.969883	0.560538	-0.053020	1.834037
55.584542	677.982834	0.565542	-0.053067	1.838857
55.887433	683.995027	0.570547	-0.053125	1.843680
56.018453	690.029280	0.575552	-0.053151	1.848460
