Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.213229	1.109156	0.000000	0.032837	0.961504
0.000000	4.399142	0.005005	0.032609	0.967201
1.148985	8.983506	0.010010	0.032392	0.974782
2.395874	14.652943	0.015014	0.032157	0.983979
3.076197	20.702343	0.020019	0.032027	0.993343
3.866651	26.736698	0.025024	0.031878	1.002656
4.527201	32.817225	0.030029	0.031752	1.011880
5.150478	38.882334	0.035034	0.031634	1.020979
5.682283	44.957689	0.040038	0.031532	1.029964
6.077326	51.046063	0.045043	0.031457	1.038817
6.424873	57.113232	0.050048	0.031390	1.047541
6.767132	63.179171	0.055053	0.031324	1.056189
7.000615	69.246923	0.060058	0.031279	1.064713
7.271600	75.275351	0.065062	0.031227	1.073135
7.612761	81.315829	0.070067	0.031161	1.081542
7.985702	87.347951	0.075072	0.031090	1.089889
8.098465	93.436485	0.080077	0.031067	1.098120
8.386081	99.460439	0.085082	0.031012	1.106289
8.589721	105.507047	0.090086	0.030972	1.114387
8.936223	111.529252	0.095091	0.030905	1.122463
9.296182	117.548803	0.100096	0.030836	1.130485
9.628056	123.604027	0.105101	0.030773	1.138483
9.791535	129.676480	0.110106	0.030740	1.146367
10.032755	135.693100	0.115110	0.030694	1.154163
10.390052	141.711055	0.120115	0.030625	1.161962
10.635899	147.767470	0.125120	0.030577	1.169706
10.817400	153.806172	0.130125	0.030542	1.177347
11.276365	159.800013	0.135130	0.030454	1.185009
11.380255	165.904592	0.140134	0.030433	1.192599
11.519891	171.920729	0.145139	0.030406	1.200047
11.701526	177.956882	0.150144	0.030370	1.207493
12.200148	183.931930	0.155149	0.030275	1.214960
12.377901	190.013771	0.160154	0.030240	1.222368
12.641797	196.045481	0.165158	0.030189	1.229709
12.866966	202.060344	0.170163	0.030145	1.236970
13.099503	208.106105	0.175168	0.030100	1.244227
13.382878	214.122965	0.180173	0.030046	1.251431
13.795907	220.134969	0.185178	0.029967	1.258643
14.019287	226.175600	0.190182	0.029923	1.265766
14.324924	232.215258	0.195187	0.029864	1.272883
14.479249	238.271173	0.200192	0.029834	1.279915
14.613151	244.298356	0.205197	0.029807	1.286868
14.870450	250.295701	0.210202	0.029758	1.293801
15.352743	256.331783	0.215206	0.029666	1.300833
15.355474	262.429743	0.220211	0.029664	1.307700
15.570896	268.394047	0.225216	0.029622	1.314468
15.826735	274.404563	0.230221	0.029572	1.321270
16.296062	280.386480	0.235226	0.029483	1.328090
16.650031	286.443320	0.240230	0.029415	1.334912
16.941663	292.467451	0.245235	0.029358	1.341639
17.126700	298.525686	0.250240	0.029322	1.348327
17.378283	304.539900	0.255245	0.029274	1.354960
17.551981	310.572298	0.260250	0.029239	1.361550
17.826512	316.582527	0.265254	0.029186	1.368124
17.985663	322.635269	0.270259	0.029155	1.374667
18.343712	328.634359	0.275264	0.029086	1.381198
18.479140	334.677664	0.280269	0.029060	1.387660
18.699302	340.684427	0.285274	0.029017	1.394086
18.867990	346.720272	0.290278	0.028984	1.400494
19.275143	352.704103	0.295283	0.028906	1.406907
19.401638	358.778829	0.300288	0.028880	1.413281
19.792163	364.754407	0.305293	0.028806	1.419622
19.903312	370.805249	0.310298	0.028783	1.425908
20.244493	376.801597	0.315302	0.028718	1.432196
20.435452	382.863848	0.320307	0.028680	1.438468
20.738696	388.854745	0.325312	0.028622	1.444682
20.918064	394.904932	0.330317	0.028587	1.450883
21.237913	400.891605	0.335322	0.028525	1.457046
21.494329	406.927383	0.340326	0.028476	1.463208
21.821944	412.949441	0.345331	0.028413	1.469357
21.908740	418.976334	0.350336	0.028395	1.475398
22.203698	425.001654	0.355341	0.028338	1.481487
22.376897	431.017467	0.360346	0.028304	1.487499
22.723821	437.025742	0.365350	0.028238	1.493541
22.794841	443.088185	0.370355	0.028223	1.499514
23.148656	449.045329	0.375360	0.028155	1.505459
23.266407	455.116938	0.380365	0.028131	1.511410
23.406836	461.133278	0.385370	0.028104	1.517292
23.614359	467.134293	0.390374	0.028063	1.523160
23.828393	473.164947	0.395379	0.028021	1.529036
23.972360	479.179809	0.400384	0.027993	1.534850
24.141195	485.222277	0.405389	0.027960	1.540677
24.331369	491.200059	0.410394	0.027923	1.546427
24.640748	497.231090	0.415398	0.027863	1.552247
24.745743	503.276989	0.420403	0.027842	1.557991
25.020395	509.264347	0.425408	0.027789	1.563715
25.032361	515.327843	0.430413	0.027785	1.569402
25.394408	521.282088	0.435418	0.027716	1.575082
25.633367	527.328049	0.440422	0.027669	1.580787
25.914442	533.334010	0.445427	0.027615	1.586448
25.974052	539.394260	0.450432	0.027602	1.592066
26.341373	545.370673	0.455437	0.027532	1.597688
26.519499	551.406090	0.460442	0.027497	1.603283
26.562931	557.453513	0.465446	0.027488	1.608825
26.694914	563.457763	0.470451	0.027461	1.614337
26.987589	569.459378	0.475456	0.027405	1.619880
27.104399	575.476428	0.480461	0.027381	1.625362
27.347864	581.495523	0.485466	0.027334	1.630867
27.589091	587.507431	0.490470	0.027288	1.636347
27.743154	593.524372	0.495475	0.027257	1.641785
27.904638	599.543113	0.500480	0.027225	1.647210
28.143410	605.553666	0.505485	0.027179	1.652633
28.283829	611.596978	0.510490	0.027151	1.658037
28.350240	617.616228	0.515494	0.027137	1.663378
28.534194	623.599120	0.520499	0.027101	1.668708
28.845679	629.609681	0.525504	0.027041	1.674084
28.948604	635.657925	0.530509	0.027021	1.679411
29.186607	641.649820	0.535514	0.026974	1.684714
29.270072	647.689339	0.540518	0.026957	1.689994
29.787729	653.640979	0.545523	0.026859	1.695314
29.812133	659.735452	0.550528	0.026853	1.700591
30.137238	665.699400	0.555533	0.026790	1.705830
30.334579	671.742518	0.560538	0.026752	1.711082
30.442463	677.765778	0.565542	0.026730	1.716275
30.604119	683.772192	0.570547	0.026698	1.721453
30.805713	689.773674	0.575552	0.026659	1.726623
30.999157	695.795200	0.580557	0.026621	1.731793
31.297411	701.805118	0.585562	0.026563	1.736968
31.441475	707.834468	0.590566	0.026535	1.742099
31.687575	713.837365	0.595571	0.026487	1.747223
31.768201	719.870372	0.600576	0.026471	1.752308
32.161865	725.860546	0.605581	0.026395	1.757434
32.236360	731.890889	0.610586	0.026380	1.762485
32.531648	737.902291	0.615590	0.026323	1.767571
32.805343	743.905997	0.620595	0.026270	1.772629
33.193332	749.912089	0.625600	0.026196	1.777708
33.188710	755.966983	0.630605	0.026195	1.782699
33.623627	761.931395	0.635610	0.026112	1.787729
33.978109	767.924770	0.640614	0.026044	1.792744
34.309045	773.990871	0.645619	0.025980	1.797799
34.339704	780.024463	0.650624	0.025973	1.802727
34.634628	786.006397	0.655629	0.025916	1.807675
34.851132	792.027898	0.660634	0.025874	1.812619
35.105084	798.049363	0.665638	0.025825	1.817560
35.168775	804.071246	0.670643	0.025812	1.822434
35.338838	810.079388	0.675648	0.025778	1.827314
35.469581	816.087722	0.680653	0.025752	1.832170
35.839572	822.079898	0.685658	0.025681	1.837068
35.794752	828.159317	0.690662	0.025688	1.841906
36.210021	834.089806	0.695667	0.025609	1.846741
36.487633	840.139253	0.700672	0.025555	1.851619
36.749622	846.158122	0.705677	0.025505	1.856456
36.867457	852.185782	0.710682	0.025481	1.861248
37.016391	858.189528	0.715686	0.025452	1.866017
37.123342	864.200737	0.720691	0.025430	1.870768
37.318470	870.217062	0.725696	0.025392	1.875535
37.489121	876.223042	0.730701	0.025358	1.880275
37.762625	882.233936	0.735706	0.025306	1.885035
37.871976	888.268692	0.740710	0.025284	1.889757
38.126642	894.261011	0.745715	0.025234	1.894474
38.387150	900.259880	0.750720	0.025184	1.899185
38.559391	906.302529	0.755725	0.025150	1.903895
38.682952	912.305555	0.760730	0.025125	1.908550
38.800285	918.330427	0.765734	0.025102	1.913208
39.037964	924.360701	0.770739	0.025056	1.917892
39.030069	930.344751	0.775744	0.025056	1.922463
39.252547	936.359917	0.780749	0.025013	1.927108
39.430885	942.363200	0.785754	0.024978	1.931721
39.563709	948.399446	0.790758	0.024951	1.936337
39.692497	954.391568	0.795763	0.024926	1.940907
39.841057	960.412659	0.800768	0.024896	1.945493
39.856668	966.443391	0.805773	0.024892	1.950041
40.182086	972.396562	0.810778	0.024829	1.954600
40.231813	978.469870	0.815782	0.024818	1.959167
40.572943	984.435082	0.820787	0.024753	1.963719
40.748547	990.480943	0.825792	0.024719	1.968277
40.855517	996.488052	0.830797	0.024697	1.972778
41.148410	1002.491937	0.835802	0.024641	1.977314
41.190479	1008.517776	0.840806	0.024631	1.981792
41.379653	1014.524265	0.845811	0.024594	1.986282
