Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.004050	0.812875	0.000000	0.018717	1.002715
0.000000	4.480725	0.005005	0.018528	1.008604
0.864790	9.222169	0.010010	0.018364	1.015936
1.714808	14.933370	0.015014	0.018203	1.024595
2.576899	20.912284	0.020019	0.018040	1.033567
3.095950	27.014185	0.025024	0.017941	1.042457
3.757461	33.031171	0.030029	0.017815	1.051226
4.258494	39.124709	0.035034	0.017720	1.059947
5.003206	45.114886	0.040038	0.017579	1.068577
5.508700	51.212007	0.045043	0.017482	1.077164
6.104989	57.244174	0.050048	0.017369	1.085640
6.694428	63.281817	0.055053	0.017257	1.094054
7.154284	69.358479	0.060058	0.017169	1.102391
7.810201	75.354932	0.065062	0.017045	1.110656
8.313646	81.437947	0.070067	0.016949	1.118899
8.701759	87.492805	0.075072	0.016874	1.126990
9.145516	93.539728	0.080077	0.016789	1.135039
9.615948	99.566240	0.085082	0.016700	1.143017
10.169727	105.577852	0.090086	0.016594	1.150960
10.757489	111.610343	0.095091	0.016483	1.158891
11.197045	117.679043	0.100096	0.016399	1.166745
11.609414	123.723887	0.105101	0.016320	1.174503
12.049008	129.768986	0.110106	0.016236	1.182224
12.438990	135.781324	0.115110	0.016161	1.189831
13.017599	141.800997	0.120115	0.016051	1.197483
13.515763	147.857014	0.125120	0.015956	1.205095
14.015908	153.874772	0.130125	0.015861	1.212614
14.501743	159.910832	0.135130	0.015768	1.220101
15.017332	165.952662	0.140134	0.015670	1.227563
15.373426	172.004901	0.145139	0.015601	1.234923
15.931177	178.000661	0.150144	0.015495	1.242259
16.248229	184.078063	0.155149	0.015434	1.249545
16.867295	190.059311	0.160154	0.015317	1.256804
17.073883	196.152359	0.165158	0.015276	1.263977
17.735343	202.104754	0.170163	0.015151	1.271138
18.139177	208.180099	0.175168	0.015074	1.278293
18.534258	214.219692	0.180173	0.014998	1.285363
18.946837	220.237594	0.185178	0.014919	1.292376
19.450828	226.256699	0.190182	0.014823	1.299391
19.692238	232.375617	0.195187	0.014776	1.306373
20.222673	238.322434	0.200192	0.014675	1.313242
20.496491	244.375190	0.205197	0.014622	1.320090
20.919853	250.363880	0.210202	0.014541	1.326891
21.451627	256.374254	0.215206	0.014440	1.333725
21.996259	262.407507	0.220211	0.014336	1.340554
22.355960	268.439881	0.225216	0.014267	1.347274
22.806710	274.477825	0.230221	0.014181	1.354002
23.146503	280.515708	0.235226	0.014116	1.360654
23.546670	286.532314	0.240230	0.014039	1.367274
23.884735	292.564854	0.245235	0.013975	1.373854
24.305489	298.579192	0.250240	0.013894	1.380416
24.714680	304.604038	0.255245	0.013816	1.386953
25.053960	310.637148	0.260250	0.013751	1.393442
25.277124	316.679030	0.265254	0.013707	1.399865
25.627391	322.679556	0.270259	0.013640	1.406264
26.043770	328.704735	0.275264	0.013560	1.412684
26.575837	334.709318	0.280269	0.013459	1.419097
26.763711	340.765640	0.285274	0.013422	1.425406
27.212987	346.762244	0.290278	0.013337	1.431723
27.456989	352.818246	0.295283	0.013289	1.437997
27.735917	358.835988	0.300288	0.013235	1.444218
28.151026	364.828250	0.305293	0.013156	1.450435
28.433583	370.883267	0.310298	0.013102	1.456641
28.838245	376.883014	0.315302	0.013024	1.462810
29.270541	382.892663	0.320307	0.012942	1.468972
29.420751	388.953556	0.325312	0.012912	1.475058
29.880724	394.922163	0.330317	0.012824	1.481138
30.068693	400.999589	0.335322	0.012787	1.487204
30.489717	406.976203	0.340326	0.012707	1.493229
30.847016	413.022002	0.345331	0.012638	1.499274
31.084778	419.039191	0.350336	0.012592	1.505226
31.391023	425.050929	0.355341	0.012533	1.511172
32.006551	431.009530	0.360346	0.012416	1.517151
32.607226	437.052584	0.365350	0.012302	1.523182
33.111199	443.090768	0.370355	0.012206	1.529151
33.335505	449.158987	0.375360	0.012162	1.535031
33.609624	455.165902	0.380365	0.012110	1.540846
33.806607	461.184350	0.385370	0.012071	1.546624
34.160074	467.179157	0.390374	0.012003	1.552411
34.581669	473.210460	0.395379	0.011923	1.558234
34.910491	479.214178	0.400384	0.011859	1.563978
35.110221	485.278906	0.405389	0.011820	1.569715
35.448659	491.260444	0.410394	0.011755	1.575399
35.675209	497.288046	0.415398	0.011711	1.581069
36.074711	503.296819	0.420403	0.011635	1.586758
36.271502	509.343020	0.425408	0.011597	1.592395
36.691432	515.336111	0.430413	0.011516	1.598035
36.889156	521.374443	0.435418	0.011478	1.603625
37.262364	527.381341	0.440422	0.011406	1.609224
37.419583	533.421178	0.445427	0.011375	1.614763
37.659862	539.441612	0.450432	0.011329	1.620292
37.963253	545.439610	0.455437	0.011270	1.625803
38.233594	551.462874	0.460442	0.011218	1.631307
38.460253	557.471830	0.465446	0.011174	1.636765
38.820829	563.477139	0.470451	0.011105	1.642245
38.997580	569.520147	0.475456	0.011070	1.647682
39.336491	575.517100	0.480461	0.011005	1.653111
39.763117	581.528837	0.485466	0.010924	1.658562
39.821637	587.583382	0.490470	0.010911	1.663919
40.177913	593.566359	0.495475	0.010843	1.669288
40.409003	599.576310	0.500480	0.010798	1.674624
40.622246	605.626059	0.505485	0.010756	1.679973
40.819847	611.629636	0.510490	0.010718	1.685260
41.206624	617.627852	0.515494	0.010644	1.690584
41.416648	623.663332	0.520499	0.010603	1.695868
41.631489	629.694133	0.525504	0.010561	1.701134
41.850894	635.688494	0.530509	0.010518	1.706354
42.093250	641.705839	0.535514	0.010471	1.711584
42.403841	647.705626	0.540518	0.010412	1.716804
42.690434	653.725967	0.545523	0.010356	1.722018
42.932101	659.768643	0.550528	0.010310	1.727222
43.173776	665.755658	0.555533	0.010263	1.732363
43.678035	671.763766	0.560538	0.010167	1.737585
43.702181	677.817444	0.565542	0.010161	1.742687
43.899141	683.828517	0.570547	0.010122	1.747790
44.118752	689.820138	0.575552	0.010079	1.752867
44.445292	695.853335	0.580557	0.010017	1.757997
44.642617	701.844738	0.585562	0.009978	1.763038
44.770722	707.896892	0.590566	0.009953	1.768096
45.132442	713.861919	0.595571	0.009883	1.773135
45.572315	719.892814	0.600576	0.009799	1.778236
45.596977	725.944398	0.605581	0.009793	1.783220
45.915609	731.922356	0.610586	0.009732	1.788214
46.032727	737.952272	0.615590	0.009708	1.793179
46.318360	743.966911	0.620595	0.009653	1.798166
46.524283	749.972888	0.625600	0.009613	1.803109
46.792052	755.977654	0.630605	0.009561	1.808055
47.063903	762.011703	0.635610	0.009509	1.813012
47.380290	768.004819	0.640614	0.009448	1.817936
47.614901	774.018666	0.645619	0.009403	1.822840
47.759882	780.084582	0.650624	0.009374	1.827747
47.880547	786.044004	0.655629	0.009350	1.832549
48.309312	792.060236	0.660634	0.009268	1.837469
48.474812	798.109100	0.665638	0.009235	1.842329
48.607807	804.109469	0.670643	0.009209	1.847129
48.803278	810.111953	0.675648	0.009171	1.851936
49.147584	816.115880	0.680653	0.009105	1.856772
49.471867	822.131545	0.685658	0.009042	1.861598
49.684288	828.158357	0.690662	0.009001	1.866391
49.994532	834.154556	0.695667	0.008941	1.871174
50.257125	840.200633	0.700672	0.008890	1.875971
50.516134	846.177341	0.705677	0.008840	1.880700
50.812190	852.195745	0.710682	0.008783	1.885460
51.096140	858.220218	0.715686	0.008729	1.890209
51.247938	864.251877	0.720691	0.008699	1.894916
51.376858	870.262504	0.725696	0.008673	1.899590
51.523829	876.271076	0.730701	0.008644	1.904255
51.721642	882.281633	0.735706	0.008605	1.908923
52.156471	888.268143	0.740710	0.008522	1.913625
52.254842	894.322089	0.745715	0.008502	1.918277
52.550107	900.306769	0.750720	0.008445	1.922918
52.524609	906.372130	0.755725	0.008449	1.927524
53.020169	912.293362	0.760730	0.008354	1.932146
53.250321	918.354668	0.765734	0.008309	1.936794
53.566376	924.350441	0.770739	0.008249	1.941404
53.653703	930.400122	0.775744	0.008231	1.945984
53.884433	936.382470	0.780749	0.008186	1.950539
