Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-2.708228	0.482616	0.000000	-0.026932	1.125492
0.000000	4.413177	0.005005	-0.027441	1.131851
1.948437	9.374716	0.010010	-0.027807	1.139135
3.446157	15.302594	0.015014	-0.028090	1.147389
4.782788	21.327455	0.020019	-0.028342	1.155631
6.272906	27.362397	0.025024	-0.028623	1.163898
7.136163	33.497648	0.030029	-0.028787	1.171944
8.157563	39.562166	0.035034	-0.028980	1.179920
8.923244	45.604982	0.040038	-0.029125	1.187700
9.849107	51.657692	0.045043	-0.029300	1.195513
10.633925	57.677723	0.050048	-0.029449	1.203173
11.432847	63.747483	0.055053	-0.029601	1.210849
11.947280	69.827794	0.060058	-0.029699	1.218366
12.716317	75.828940	0.065062	-0.029844	1.225853
13.317482	81.865435	0.070067	-0.029959	1.233263
14.000458	87.913627	0.075072	-0.030088	1.240677
14.385027	93.959868	0.080077	-0.030162	1.247918
15.209043	99.955751	0.085082	-0.030318	1.255245
15.710873	106.011431	0.090086	-0.030414	1.262462
16.173285	112.082026	0.095091	-0.030502	1.269638
16.564727	118.091505	0.100096	-0.030577	1.276675
17.293604	124.098062	0.105101	-0.030715	1.283809
17.751202	130.142504	0.110106	-0.030803	1.290835
18.338234	136.171688	0.115110	-0.030914	1.297859
18.550963	142.305644	0.120115	-0.030956	1.304809
19.092776	148.243918	0.125120	-0.031059	1.311638
19.514667	154.268280	0.130125	-0.031139	1.318478
20.119370	160.283613	0.135130	-0.031254	1.325346
20.426208	166.338393	0.140134	-0.031314	1.332103
20.903121	172.353820	0.145139	-0.031404	1.338851
21.366857	178.356982	0.150144	-0.031493	1.345546
21.826454	184.413383	0.155149	-0.031581	1.352263
22.184584	190.439931	0.160154	-0.031649	1.358876
22.601791	196.457960	0.165158	-0.031729	1.365470
23.086761	202.464842	0.170163	-0.031822	1.372046
23.604630	208.502103	0.175168	-0.031920	1.378636
23.935566	214.558548	0.180173	-0.031984	1.385143
24.436095	220.516786	0.185178	-0.032079	1.391581
25.030288	226.537569	0.190182	-0.032192	1.398090
25.384173	232.628803	0.195187	-0.032260	1.404551
25.751638	238.624112	0.200192	-0.032331	1.410889
26.278780	244.637840	0.205197	-0.032431	1.417276
26.680362	250.656207	0.210202	-0.032508	1.423593
27.246680	256.681215	0.215206	-0.032616	1.429949
27.593771	262.709820	0.220211	-0.032682	1.436200
27.960154	268.757353	0.225216	-0.032753	1.442450
28.510884	274.725243	0.230221	-0.032857	1.448660
28.911007	280.794905	0.235226	-0.032934	1.454891
29.060700	286.843888	0.240230	-0.032964	1.460985
29.645503	292.799440	0.245235	-0.033075	1.467116
29.833298	298.875648	0.250240	-0.033111	1.473199
30.487867	304.829190	0.255245	-0.033236	1.479302
30.678590	310.903230	0.260250	-0.033273	1.485334
31.052266	316.909967	0.265254	-0.033345	1.491340
31.612084	322.906312	0.270259	-0.033451	1.497377
32.095219	328.934411	0.275264	-0.033543	1.503393
32.766271	334.907730	0.280269	-0.033671	1.509397
33.358996	340.957175	0.285274	-0.033783	1.515424
33.705165	347.014648	0.290278	-0.033850	1.521350
34.110290	353.027598	0.295283	-0.033927	1.527230
34.473635	359.051762	0.300288	-0.033997	1.533084
35.048964	365.055153	0.305293	-0.034107	1.538968
35.426468	371.076844	0.310298	-0.034179	1.544779
35.803200	377.112164	0.315302	-0.034251	1.550582
36.000933	383.144020	0.320307	-0.034290	1.556299
36.336037	389.164117	0.325312	-0.034354	1.562031
36.727417	395.151675	0.330317	-0.034429	1.567730
37.358601	401.154807	0.335322	-0.034549	1.573501
37.558368	407.230973	0.340326	-0.034588	1.579177
37.929759	413.216183	0.345331	-0.034659	1.584805
38.343145	419.214295	0.350336	-0.034738	1.590438
38.913899	425.236372	0.355341	-0.034847	1.596125
39.245538	431.272639	0.360346	-0.034910	1.601727
39.602213	437.318397	0.365350	-0.034979	1.607325
39.886717	443.306455	0.370355	-0.035034	1.612829
40.279935	449.339290	0.375360	-0.035109	1.618389
40.385626	455.389005	0.380365	-0.035130	1.623854
40.915596	461.348520	0.385370	-0.035231	1.629354
41.036319	467.404230	0.390374	-0.035255	1.634792
41.648959	473.374289	0.395379	-0.035372	1.640291
42.036617	479.384526	0.400384	-0.035446	1.645736
42.341773	485.434225	0.405389	-0.035505	1.651172
42.783472	491.439981	0.410394	-0.035589	1.656594
43.114993	497.467113	0.415398	-0.035653	1.661982
43.474026	503.468803	0.420403	-0.035722	1.667340
43.925999	509.501251	0.425408	-0.035808	1.672736
44.170012	515.519180	0.430413	-0.035855	1.678037
44.630561	521.523697	0.435418	-0.035943	1.683377
44.998583	527.549841	0.440422	-0.036014	1.688690
45.427536	533.561276	0.445427	-0.036096	1.693992
45.644561	539.611171	0.450432	-0.036138	1.699246
45.901496	545.618311	0.455437	-0.036188	1.704460
46.195269	551.615639	0.460442	-0.036244	1.709660
46.546250	557.622715	0.465446	-0.036312	1.714870
46.824497	563.653326	0.470451	-0.036365	1.720062
47.111155	569.684234	0.475456	-0.036421	1.725242
47.415383	575.678666	0.480461	-0.036479	1.730380
47.798157	581.676750	0.485466	-0.036552	1.735529
48.151190	587.713910	0.490470	-0.036620	1.740687
48.543928	593.716372	0.495475	-0.036695	1.745812
48.826562	599.732860	0.500480	-0.036750	1.750901
49.259782	605.751491	0.505485	-0.036833	1.756021
49.756661	611.737604	0.510490	-0.036927	1.761118
50.069127	617.793344	0.515494	-0.036987	1.766204
50.260342	623.819398	0.520499	-0.037025	1.771216
50.585220	629.836715	0.525504	-0.037087	1.776245
50.620318	635.865810	0.530509	-0.037095	1.781187
51.269850	641.784547	0.535514	-0.037219	1.786200
51.638843	647.853541	0.540518	-0.037289	1.791241
51.848727	653.896523	0.545523	-0.037330	1.796202
52.175058	659.887177	0.550528	-0.037393	1.801140
52.653143	665.871704	0.555533	-0.037484	1.806102
52.957030	671.907342	0.560538	-0.037543	1.811042
53.385429	677.934704	0.565542	-0.037625	1.815997
