Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.205520	1.535831	0.000000	0.046400	0.920243
0.000000	4.412306	0.005005	0.046173	0.925545
1.312986	8.811383	0.010010	0.045926	0.933284
2.597090	14.392455	0.015014	0.045684	0.942790
3.745872	20.352665	0.020019	0.045467	0.952708
4.467995	26.483456	0.025024	0.045330	0.962542
5.257542	32.564725	0.030029	0.045180	0.972239
5.670183	38.703246	0.035034	0.045101	0.981717
6.219938	44.759980	0.040038	0.044996	0.991058
6.827340	50.789011	0.045043	0.044881	1.000302
7.184693	56.901828	0.050048	0.044812	1.009448
7.497435	62.974669	0.055053	0.044752	1.018430
8.027018	68.991128	0.060058	0.044651	1.027368
8.327395	75.056643	0.065062	0.044593	1.036178
8.971161	81.070419	0.070067	0.044471	1.045019
9.174635	87.183565	0.075072	0.044431	1.053698
9.819412	93.160295	0.080077	0.044309	1.062342
10.015773	99.286184	0.085082	0.044271	1.070893
10.368453	105.314963	0.090086	0.044203	1.079323
10.536671	111.391984	0.095091	0.044170	1.087661
11.011649	117.376702	0.100096	0.044079	1.095963
11.430859	123.423089	0.105101	0.043999	1.104258
11.846651	129.459500	0.110106	0.043920	1.112475
11.941882	135.585364	0.115110	0.043900	1.120595
12.227306	141.575871	0.120115	0.043845	1.128571
12.435480	147.635078	0.125120	0.043805	1.136543
12.884617	153.638771	0.130125	0.043719	1.144501
13.151346	159.690588	0.135130	0.043667	1.152381
13.433615	165.727414	0.140134	0.043613	1.160195
13.721956	171.753234	0.145139	0.043557	1.167946
14.069146	177.805694	0.150144	0.043491	1.175705
14.270886	183.854389	0.155149	0.043451	1.183343
14.530951	189.873481	0.160154	0.043401	1.190922
14.668375	195.940812	0.165158	0.043374	1.198457
15.166028	201.901801	0.170163	0.043279	1.205975
15.364180	207.990162	0.175168	0.043240	1.213469
15.659411	214.015318	0.180173	0.043183	1.220883
15.882853	220.048857	0.185178	0.043140	1.228230
16.259135	226.060497	0.190182	0.043068	1.235575
16.606091	232.073216	0.195187	0.043001	1.242864
16.951989	238.139528	0.200192	0.042935	1.250173
17.249882	244.137517	0.205197	0.042877	1.257340
17.576635	250.192183	0.210202	0.042815	1.264544
17.789329	256.233953	0.215206	0.042773	1.271643
18.175969	262.237710	0.220211	0.042699	1.278733
18.407634	268.284597	0.225216	0.042654	1.285768
18.658528	274.299149	0.230221	0.042606	1.292736
18.832403	280.364474	0.235226	0.042571	1.299692
19.049330	286.448540	0.240230	0.042529	1.306650
19.282057	292.399914	0.245235	0.042484	1.313428
19.606775	298.420743	0.250240	0.042422	1.320287
19.791249	304.452509	0.255245	0.042386	1.327065
20.035372	310.475790	0.260250	0.042338	1.333824
20.198719	316.520833	0.265254	0.042306	1.340540
20.553111	322.493751	0.270259	0.042238	1.347219
20.886486	328.533968	0.275264	0.042174	1.353930
21.155303	334.579661	0.280269	0.042122	1.360589
21.448165	340.588114	0.285274	0.042066	1.367184
21.757929	346.612822	0.290278	0.042006	1.373772
22.115504	352.636201	0.295283	0.041937	1.380345
22.446689	358.661972	0.300288	0.041874	1.386879
22.464462	364.737681	0.305293	0.041869	1.393316
22.838814	370.695412	0.310298	0.041797	1.399734
23.120330	376.731978	0.315302	0.041743	1.406170
23.339823	382.782627	0.320307	0.041700	1.412569
23.601107	388.784506	0.325312	0.041650	1.418903
23.926320	394.804590	0.330317	0.041587	1.425252
24.214960	400.820711	0.335322	0.041532	1.431555
24.606890	406.834319	0.340326	0.041457	1.437865
24.840389	412.890086	0.345331	0.041411	1.444133
25.144334	418.892003	0.350336	0.041353	1.450345
25.558103	424.865247	0.355341	0.041274	1.456541
26.170279	430.901047	0.360346	0.041157	1.462845
26.366820	436.969236	0.365350	0.041119	1.469005
26.707342	442.972373	0.370355	0.041054	1.475126
26.999609	448.997845	0.375360	0.040997	1.481226
27.162721	455.043504	0.380365	0.040965	1.487276
27.307464	461.060631	0.385370	0.040936	1.493266
27.459447	467.108194	0.390374	0.040906	1.499265
27.704955	473.086970	0.395379	0.040859	1.505205
28.001885	479.085808	0.400384	0.040802	1.511159
28.150243	485.161304	0.405389	0.040772	1.517113
28.436644	491.140362	0.410394	0.040717	1.522997
28.645791	497.170729	0.415398	0.040676	1.528882
29.006734	503.183072	0.420403	0.040607	1.534779
29.307788	509.188938	0.425408	0.040549	1.540627
29.684311	515.215614	0.430413	0.040477	1.546498
29.799625	521.272742	0.435418	0.040454	1.552287
30.081017	527.254815	0.440422	0.040400	1.558039
30.122471	533.333404	0.445427	0.040390	1.563781
30.511738	539.286914	0.450432	0.040316	1.569501
