Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-2.279772	1.302844	0.000000	-0.027683	1.128454
0.000000	4.619092	0.005005	-0.028111	1.133804
1.683869	9.516320	0.010010	-0.028428	1.140869
3.110527	15.315359	0.015014	-0.028698	1.148913
3.983991	21.458178	0.020019	-0.028863	1.157079
4.814469	27.511119	0.025024	-0.029020	1.165054
5.469148	33.588417	0.030029	-0.029145	1.172926
6.202265	39.622727	0.035034	-0.029284	1.180727
6.784264	45.674416	0.040038	-0.029394	1.188430
7.465022	51.698838	0.045043	-0.029524	1.196094
8.003640	57.763962	0.050048	-0.029626	1.203695
8.598061	63.788875	0.055053	-0.029739	1.211224
9.089315	69.850525	0.060058	-0.029833	1.218706
9.613046	75.868265	0.065062	-0.029933	1.226104
10.341856	81.866837	0.070067	-0.030071	1.233522
10.873428	87.922113	0.075072	-0.030172	1.240879
11.392786	93.964128	0.080077	-0.030271	1.248171
11.929791	99.999317	0.085082	-0.030373	1.255420
12.199472	106.069973	0.090086	-0.030426	1.262556
12.761280	112.055074	0.095091	-0.030532	1.269675
13.213338	118.101869	0.100096	-0.030619	1.276779
13.840645	124.087877	0.105101	-0.030738	1.283848
14.402416	130.149966	0.110106	-0.030845	1.290936
14.754024	136.203952	0.115110	-0.030912	1.297890
15.120118	142.302019	0.120115	-0.030983	1.304863
15.666584	148.230935	0.125120	-0.031087	1.311683
16.112300	154.266313	0.130125	-0.031172	1.318545
16.586750	160.296676	0.135130	-0.031262	1.325377
16.874695	166.346395	0.140134	-0.031318	1.332121
17.412364	172.342236	0.145139	-0.031420	1.338871
17.842891	178.382790	0.150144	-0.031502	1.345593
18.307700	184.379539	0.155149	-0.031591	1.352248
18.873025	190.408615	0.160154	-0.031699	1.358944
19.418539	196.428407	0.165158	-0.031802	1.365589
19.730976	202.496284	0.170163	-0.031863	1.372163
20.211826	208.503751	0.175168	-0.031954	1.378707
20.523880	214.565738	0.180173	-0.032014	1.385212
21.029563	220.529160	0.185178	-0.032111	1.391657
21.461240	226.575002	0.190182	-0.032193	1.398130
21.969304	232.595074	0.195187	-0.032290	1.404575
22.204540	238.654889	0.200192	-0.032336	1.410930
22.662840	244.649727	0.205197	-0.032423	1.417272
23.131858	250.659626	0.210202	-0.032513	1.423606
23.466692	256.697154	0.215206	-0.032577	1.429889
