Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	2.654056	0.000000	-0.002766	1.065208
2.069850	4.780648	0.005005	-0.003155	1.069167
7.218227	8.505359	0.010010	-0.004122	1.076827
12.670266	14.008010	0.015014	-0.005147	1.086974
19.375602	19.625790	0.020019	-0.006406	1.097792
27.590454	25.305580	0.025024	-0.007949	1.109315
34.498287	31.644302	0.030029	-0.009247	1.120946
39.084807	38.263881	0.035034	-0.010109	1.131716
41.989702	44.787960	0.040038	-0.010656	1.141470
43.789301	51.145702	0.045043	-0.010995	1.150414
45.259554	57.316037	0.050048	-0.011272	1.158899
46.541483	63.412346	0.055053	-0.011514	1.167143
47.528042	69.530100	0.060058	-0.011701	1.175221
48.526535	75.578140	0.065062	-0.011890	1.183163
49.401847	81.630212	0.070067	-0.012056	1.191001
50.229413	87.693366	0.075072	-0.012212	1.198780
50.875822	93.772485	0.080077	-0.012335	1.206447
51.739173	99.767251	0.085082	-0.012499	1.214060
52.506066	105.817147	0.090086	-0.012644	1.221649
53.091397	111.885157	0.095091	-0.012755	1.229133
53.614172	117.927509	0.100096	-0.012855	1.236514
54.290348	123.937991	0.105101	-0.012983	1.243880
54.964988	129.969766	0.110106	-0.013111	1.251226
55.555685	136.019287	0.115110	-0.013224	1.258514
55.947116	142.085997	0.120115	-0.013299	1.265696
56.688524	148.048257	0.125120	-0.013439	1.272864
57.257115	154.119377	0.130125	-0.013548	1.280044
57.827799	160.125444	0.135130	-0.013656	1.287110
58.429126	166.172753	0.140134	-0.013770	1.294197
58.956480	172.247691	0.145139	-0.013871	1.301246
59.483306	178.254695	0.150144	-0.013971	1.308181
59.990690	184.287891	0.155149	-0.014068	1.315100
60.467634	190.289332	0.160154	-0.014159	1.321935
60.918419	196.325548	0.165158	-0.014245	1.328763
61.482009	202.349203	0.170163	-0.014352	1.335587
61.788041	208.424368	0.175168	-0.014411	1.342330
62.276340	214.391120	0.180173	-0.014504	1.348994
62.706404	220.437547	0.185178	-0.014586	1.355688
63.355412	226.428946	0.190182	-0.014710	1.362375
63.782202	232.479095	0.195187	-0.014791	1.369006
64.398876	238.489462	0.200192	-0.014908	1.375635
64.839722	244.541569	0.205197	-0.014993	1.382209
65.241179	250.565788	0.210202	-0.015070	1.388708
65.672177	256.593926	0.215206	-0.015152	1.395192
66.221559	262.583804	0.220211	-0.015256	1.401650
