Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-8.568062	1.141023	0.000000	-0.141726	1.383145
0.000000	3.912993	0.005005	-0.143334	1.389212
27.647115	4.625024	0.010010	-0.148522	1.400195
49.907171	12.396975	0.015014	-0.152701	1.416259
63.684837	19.654559	0.020019	-0.155288	1.428554
76.135874	26.036395	0.025024	-0.157626	1.439392
85.513563	32.852412	0.030029	-0.159387	1.449480
91.599508	39.447661	0.035034	-0.160531	1.458118
96.111615	45.817760	0.040038	-0.161379	1.465932
100.173449	51.911661	0.045043	-0.162142	1.473277
104.104397	58.017841	0.050048	-0.162882	1.480552
107.051812	64.205602	0.055053	-0.163436	1.487529
109.412413	70.356234	0.060058	-0.163881	1.494236
111.054866	76.507003	0.065062	-0.164190	1.500667
112.325248	82.616334	0.070067	-0.164430	1.506905
113.251190	88.668123	0.075072	-0.164605	1.512946
114.350801	94.714706	0.080077	-0.164813	1.519016
115.073886	100.746749	0.085082	-0.164950	1.524922
116.079648	106.752816	0.090086	-0.165141	1.530875
117.068648	112.773895	0.095091	-0.165328	1.536813
117.467686	118.897708	0.100096	-0.165404	1.542627
118.059724	124.867537	0.105101	-0.165517	1.548342
118.738630	130.887347	0.110106	-0.165646	1.554109
119.317813	136.904852	0.115110	-0.165756	1.559821
119.864416	142.946726	0.120115	-0.165860	1.565523
120.496885	148.931529	0.125120	-0.165980	1.571180
121.227552	154.970850	0.130125	-0.166119	1.576898
121.690282	160.978167	0.135130	-0.166207	1.582479
122.396620	167.013501	0.140134	-0.166341	1.588145
122.802137	173.035117	0.145139	-0.166418	1.593681
123.444242	179.046193	0.150144	-0.166540	1.599264
123.919541	185.063471	0.155149	-0.166631	1.604781
124.621034	191.066989	0.160154	-0.166764	1.610337
125.117516	197.107507	0.165158	-0.166859	1.615842
125.776568	203.121873	0.170163	-0.166984	1.621356
126.299728	209.118969	0.175168	-0.167084	1.626794
127.003882	215.155064	0.180173	-0.167217	1.632304
127.292721	221.177848	0.185178	-0.167273	1.637655
127.861613	227.192957	0.190182	-0.167381	1.643069
128.676809	233.163632	0.195187	-0.167536	1.648501
129.310341	239.209887	0.200192	-0.167656	1.653925
129.834824	245.229713	0.205197	-0.167756	1.659275
130.384467	251.253045	0.210202	-0.167861	1.664619
130.904393	257.257949	0.215206	-0.167960	1.669920
131.524962	263.277401	0.220211	-0.168078	1.675247
131.987774	269.300573	0.225216	-0.168166	1.680513
132.449840	275.338052	0.230221	-0.168254	1.685775
132.961161	281.323559	0.235226	-0.168352	1.690990
133.698942	287.330097	0.240230	-0.168491	1.696275
134.086524	293.388034	0.245235	-0.168566	1.701482
134.513171	299.394074	0.250240	-0.168647	1.706641
134.983187	305.395783	0.255245	-0.168737	1.711794
135.475935	311.428895	0.260250	-0.168831	1.716964
135.984341	317.416656	0.265254	-0.168928	1.722086
136.553316	323.447370	0.270259	-0.169036	1.727245
137.083345	329.441089	0.275264	-0.169137	1.732347
137.566091	335.488606	0.280269	-0.169229	1.737464
138.065350	341.473208	0.285274	-0.169324	1.742519
138.712022	347.491061	0.290278	-0.169447	1.747629
139.313264	353.498884	0.295283	-0.169561	1.752703
139.930701	359.527528	0.300288	-0.169679	1.757783
140.406740	365.535884	0.305293	-0.169769	1.762792
141.028858	371.562653	0.310298	-0.169888	1.767843
141.332651	377.601181	0.315302	-0.169946	1.772799
141.899589	383.599622	0.320307	-0.170054	1.777783
142.248130	389.613024	0.325312	-0.170121	1.782704
142.772198	395.631842	0.330317	-0.170221	1.787665
143.222146	401.631618	0.335322	-0.170307	1.792575
143.833371	407.640117	0.340326	-0.170423	1.797524
144.246883	413.670484	0.345331	-0.170502	1.802422
144.550561	419.716755	0.350336	-0.170560	1.807289
145.036643	425.679313	0.355341	-0.170653	1.812126
145.735620	431.698120	0.360346	-0.170786	1.817054
145.984502	437.739838	0.365350	-0.170834	1.821862
146.534908	443.737272	0.370355	-0.170939	1.826706
146.974018	449.754980	0.375360	-0.171023	1.831522
147.412914	455.777110	0.380365	-0.171106	1.836329
147.715177	461.792379	0.385370	-0.171165	1.841081
148.264433	467.793907	0.390374	-0.171269	1.845876
148.653215	473.809753	0.395379	-0.171344	1.850627
149.080245	479.840647	0.400384	-0.171425	1.855388
149.342760	485.874230	0.405389	-0.171476	1.860094
149.655343	491.870787	0.410394	-0.171536	1.864773
150.128814	497.855055	0.415398	-0.171626	1.869474
150.751391	503.850057	0.420403	-0.171745	1.874211
151.224474	509.891150	0.425408	-0.171835	1.878931
151.713509	515.901294	0.430413	-0.171928	1.883619
152.142317	521.924287	0.435418	-0.172010	1.888290
152.682830	527.931762	0.440422	-0.172113	1.892967
152.944079	533.979617	0.445427	-0.172164	1.897590
153.315225	539.962981	0.450432	-0.172235	1.902182
153.824652	545.965023	0.455437	-0.172332	1.906812
154.235780	551.990034	0.460442	-0.172411	1.911423
154.684348	558.011300	0.465446	-0.172496	1.916029
155.003254	564.023582	0.470451	-0.172558	1.920584
155.343687	570.034673	0.475456	-0.172623	1.925133
155.756269	576.060648	0.480461	-0.172702	1.929701
156.170562	582.050443	0.485466	-0.172781	1.934232
156.386446	588.117491	0.490470	-0.172823	1.938758
156.688353	594.088204	0.495475	-0.172881	1.943225
157.265705	600.075267	0.500480	-0.172991	1.947763
157.747273	606.069922	0.505485	-0.173083	1.952271
158.216800	612.126989	0.510490	-0.173172	1.956812
158.513239	618.142429	0.515494	-0.173230	1.961268
158.949975	624.146985	0.520499	-0.173313	1.965742
159.187649	630.171674	0.525504	-0.173359	1.970170
159.584765	636.176066	0.530509	-0.173435	1.974613
159.912313	642.179502	0.535514	-0.173498	1.979028
160.328426	648.209128	0.540518	-0.173578	1.983474
160.652536	654.218123	0.545523	-0.173640	1.987873
160.895208	660.237254	0.550528	-0.173687	1.992248
161.288506	666.219486	0.555533	-0.173762	1.996625
161.685596	672.243306	0.560538	-0.173838	2.001023
162.248090	678.221032	0.565542	-0.173945	2.005418
162.575969	684.289052	0.570547	-0.174008	2.009811
162.953668	690.271305	0.575552	-0.174081	2.014145
163.313195	696.313012	0.580557	-0.174150	2.018508
163.645119	702.310316	0.585562	-0.174213	2.022823
164.087052	708.316564	0.590566	-0.174298	2.027162
164.492186	714.312458	0.595571	-0.174375	2.031475
164.855450	720.359383	0.600576	-0.174445	2.035805
164.961180	726.369929	0.605581	-0.174466	2.040039
165.273750	732.376188	0.610586	-0.174526	2.044310
165.524742	738.395198	0.615590	-0.174575	2.048566
165.851474	744.387111	0.620595	-0.174638	2.052813
166.251260	750.416923	0.625600	-0.174714	2.057094
166.626672	756.399207	0.630605	-0.174786	2.061327
166.868604	762.428158	0.635610	-0.174833	2.065553
167.199685	768.433817	0.640614	-0.174897	2.069775
167.501849	774.445769	0.645619	-0.174955	2.073986
167.897684	780.475352	0.650624	-0.175031	2.078222
168.218702	786.462552	0.655629	-0.175092	2.082403
168.500643	792.512088	0.660634	-0.175147	2.086609
168.722153	798.492082	0.665638	-0.175190	2.090745
168.894699	804.539887	0.670643	-0.175224	2.094908
169.178609	810.515645	0.675648	-0.175278	2.099039
169.593104	816.510206	0.680653	-0.175358	2.103205
169.911148	822.545018	0.685658	-0.175419	2.107368
170.174815	828.573235	0.690662	-0.175470	2.111505
170.335782	834.569708	0.695667	-0.175501	2.115590
170.778567	840.560619	0.700672	-0.175586	2.119726
171.142815	846.570614	0.705677	-0.175656	2.123850
171.516511	852.591797	0.710682	-0.175727	2.127975
171.765194	858.626757	0.715686	-0.175776	2.132074
172.220260	864.609978	0.720691	-0.175863	2.136176
172.518274	870.614403	0.725696	-0.175920	2.140249
172.782541	876.660201	0.730701	-0.175971	2.144334
173.130621	882.629684	0.735706	-0.176038	2.148380
173.615271	888.652508	0.740710	-0.176130	2.152483
173.854781	894.704212	0.745715	-0.176177	2.156544
174.138087	900.664440	0.750720	-0.176231	2.160546
174.278388	906.718759	0.755725	-0.176259	2.164570
174.591505	912.705205	0.760730	-0.176319	2.168581
174.893636	918.741660	0.765734	-0.176378	2.172615
175.231391	924.733631	0.770739	-0.176442	2.176620
175.514253	930.714764	0.775744	-0.176497	2.180598
175.813968	936.770058	0.780749	-0.176555	2.184621
176.109747	942.735132	0.785754	-0.176612	2.188577
176.362556	948.795214	0.790758	-0.176661	2.192579
176.671407	954.782987	0.795763	-0.176720	2.196538
176.930299	960.804551	0.800768	-0.176770	2.200501
177.165515	966.800483	0.805773	-0.176816	2.204435
177.355130	972.837537	0.810778	-0.176853	2.208379
177.626137	978.818964	0.815782	-0.176905	2.212298
177.944279	984.858841	0.820787	-0.176966	2.216257
178.181289	990.834544	0.825792	-0.177012	2.220150
178.456481	996.875908	0.830797	-0.177065	2.224087
178.454474	1002.889767	0.835802	-0.177067	2.227940
178.798172	1008.869903	0.840806	-0.177133	2.231839
179.124332	1014.901138	0.845811	-0.177195	2.235759
179.540218	1020.866387	0.850816	-0.177275	2.239650
179.696823	1026.937077	0.855821	-0.177306	2.243546
180.010561	1032.925234	0.860826	-0.177366	2.247415
180.250947	1038.943648	0.865830	-0.177413	2.251282
180.629987	1044.934797	0.870835	-0.177485	2.255154
180.705731	1050.973065	0.875840	-0.177501	2.258986
180.873765	1056.973499	0.880845	-0.177534	2.262807
181.020037	1062.994158	0.885850	-0.177563	2.266629
181.252556	1068.985386	0.890854	-0.177608	2.270444
181.429406	1075.002574	0.895859	-0.177643	2.274258
181.660578	1080.989619	0.900864	-0.177687	2.278057
