Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.887027	1.398194	0.000000	0.041825	0.934392
0.000000	4.472556	0.005005	0.041658	0.939735
1.251995	8.892339	0.010010	0.041422	0.947350
2.386942	14.520479	0.015014	0.041208	0.956696
3.315900	20.493799	0.020019	0.041032	0.966361
4.208647	26.542539	0.025024	0.040863	0.976023
5.065671	32.633655	0.030029	0.040701	0.985634
5.699017	38.722162	0.035034	0.040580	0.995025
6.316323	44.791182	0.040038	0.040463	1.004291
6.880088	50.869200	0.045043	0.040356	1.013455
7.381215	56.935532	0.050048	0.040260	1.022488
7.888825	62.985042	0.055053	0.040164	1.031420
8.400866	69.045763	0.060058	0.040066	1.040294
8.947862	75.084877	0.065062	0.039962	1.049080
9.200369	81.196863	0.070067	0.039913	1.057744
9.595185	87.230905	0.075072	0.039837	1.066301
10.010228	93.262922	0.080077	0.039758	1.074798
10.365646	99.324978	0.085082	0.039690	1.083239
10.732258	105.356217	0.090086	0.039620	1.091578
11.242678	111.384428	0.095091	0.039522	1.099921
11.398222	117.490878	0.100096	0.039492	1.108132
11.628960	123.521415	0.105101	0.039447	1.116218
12.127744	129.512009	0.110106	0.039352	1.124323
12.314982	135.606173	0.115110	0.039315	1.132355
12.697122	141.621523	0.120115	0.039242	1.140321
12.974117	147.655812	0.125120	0.039188	1.148207
13.365142	153.676387	0.130125	0.039114	1.156075
13.609054	159.750721	0.135130	0.039066	1.163889
13.955346	165.774758	0.140134	0.039000	1.171634
14.216652	171.808582	0.145139	0.038949	1.179302
14.606551	177.824584	0.150144	0.038875	1.186957
14.984690	183.857987	0.155149	0.038802	1.194579
15.290146	189.916471	0.160154	0.038743	1.202150
15.514139	195.965775	0.165158	0.038700	1.209627
15.904851	201.967053	0.170163	0.038625	1.217073
16.164886	208.018261	0.175168	0.038575	1.224476
16.502468	214.042788	0.180173	0.038510	1.231836
16.732417	220.080182	0.185178	0.038465	1.239122
17.189902	226.071857	0.190182	0.038378	1.246409
17.387257	232.163660	0.195187	0.038339	1.253659
17.687078	238.178133	0.200192	0.038282	1.260821
17.917646	244.208825	0.205197	0.038237	1.267932
18.290893	250.206411	0.210202	0.038165	1.275025
18.704509	256.236220	0.215206	0.038086	1.282132
18.923583	262.290273	0.220211	0.038044	1.289147
19.169090	268.328614	0.225216	0.037996	1.296117
19.728827	274.336312	0.230221	0.037890	1.303144
19.881479	280.399117	0.235226	0.037859	1.310029
20.107003	286.411097	0.240230	0.037816	1.316850
20.453779	292.422336	0.245235	0.037749	1.323685
20.624836	298.455827	0.250240	0.037715	1.330438
20.773254	304.505614	0.255245	0.037686	1.337166
21.220630	310.474754	0.260250	0.037601	1.343891
21.312887	316.559230	0.265254	0.037582	1.350567
21.682268	322.541300	0.270259	0.037511	1.357209
21.728790	328.620398	0.275264	0.037501	1.363796
22.133333	334.571981	0.280269	0.037423	1.370354
22.256086	340.655130	0.285274	0.037399	1.376912
22.673369	346.625723	0.290278	0.037319	1.383433
23.130509	352.652281	0.295283	0.037232	1.389998
23.438784	358.682949	0.300288	0.037173	1.396479
23.619375	364.731984	0.305293	0.037137	1.402901
23.779138	370.783286	0.310298	0.037106	1.409288
23.946536	376.772753	0.315302	0.037073	1.415585
24.294587	382.783374	0.320307	0.037006	1.421943
24.273634	388.861934	0.325312	0.037008	1.428206
24.750379	394.798034	0.330317	0.036917	1.434479
24.895516	400.900795	0.335322	0.036889	1.440773
25.320647	406.834245	0.340326	0.036808	1.446970
25.541721	412.918529	0.345331	0.036765	1.453219
25.709870	418.949318	0.350336	0.036731	1.459368
25.982943	424.941515	0.355341	0.036679	1.465490
26.300947	430.937980	0.360346	0.036618	1.471607
26.535133	437.015089	0.365350	0.036572	1.477748
26.692231	443.017850	0.370355	0.036541	1.483763
26.903595	449.042555	0.375360	0.036500	1.489795
27.227836	455.031061	0.380365	0.036438	1.495807
27.626664	461.058160	0.385370	0.036361	1.501858
27.741578	467.102622	0.390374	0.036338	1.507803
27.921722	473.126073	0.395379	0.036303	1.513726
28.046318	479.172223	0.400384	0.036278	1.519629
28.223550	485.156196	0.405389	0.036243	1.525468
28.467074	491.170577	0.410394	0.036196	1.531336
28.766068	497.180939	0.415398	0.036139	1.537197
29.175792	503.185969	0.420403	0.036060	1.543068
29.534218	509.214834	0.425408	0.035992	1.548922
29.665915	515.258681	0.430413	0.035965	1.554691
30.006173	521.254183	0.435418	0.035900	1.560464
30.176221	527.304311	0.440422	0.035867	1.566209
30.575447	533.275948	0.445427	0.035790	1.571937
30.698576	539.369719	0.450432	0.035766	1.577665
30.846345	545.359865	0.455437	0.035736	1.583285
31.178313	551.353641	0.460442	0.035673	1.588949
31.287801	557.402732	0.465446	0.035651	1.594570
31.585728	563.394520	0.470451	0.035593	1.600181
31.765422	569.414103	0.475456	0.035558	1.605759
32.091039	575.432939	0.480461	0.035495	1.611365
32.292967	581.457663	0.485466	0.035456	1.616916
32.323418	587.520271	0.490470	0.035449	1.622427
32.652333	593.482971	0.495475	0.035386	1.627925
32.929361	599.492237	0.500480	0.035332	1.633430
33.098060	605.540135	0.505485	0.035299	1.638917
33.195427	611.554418	0.510490	0.035279	1.644332
33.574475	617.539235	0.515494	0.035207	1.649793
33.678318	623.580859	0.520499	0.035186	1.655199
33.823537	629.612573	0.525504	0.035157	1.660591
33.986393	635.615585	0.530509	0.035125	1.665947
34.206515	641.613094	0.535514	0.035082	1.671298
34.510266	647.634042	0.540518	0.035024	1.676678
34.636236	653.673543	0.545523	0.034998	1.682003
34.824344	659.680116	0.550528	0.034962	1.687301
34.886961	665.707777	0.555533	0.034948	1.692562
35.181683	671.705838	0.560538	0.034892	1.697852
35.475703	677.712433	0.565542	0.034835	1.703133
35.700528	683.732584	0.570547	0.034791	1.708388
36.038710	689.744894	0.575552	0.034726	1.713655
36.031708	695.801151	0.580557	0.034726	1.718838
36.197730	701.789066	0.585562	0.034694	1.724000
36.512378	707.767047	0.590566	0.034633	1.729183
36.765538	713.808275	0.595571	0.034584	1.734385
36.988987	719.835776	0.600576	0.034541	1.739551
