Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	2.131228	0.000000	-0.002539	1.063876
1.997298	4.714107	0.005005	-0.002914	1.068428
4.006257	9.223829	0.010010	-0.003292	1.075588
6.356629	14.840149	0.015014	-0.003735	1.084362
8.011359	20.945972	0.020019	-0.004047	1.093376
9.809764	26.967510	0.025024	-0.004385	1.102275
11.209913	33.103212	0.030029	-0.004650	1.111059
12.393754	39.216681	0.035034	-0.004873	1.119640
13.427328	45.300501	0.040038	-0.005069	1.128046
14.283449	51.393341	0.045043	-0.005231	1.136317
15.009475	57.472617	0.050048	-0.005369	1.144450
15.741023	63.509129	0.055053	-0.005507	1.152473
16.410142	69.557987	0.060058	-0.005635	1.160427
16.896165	75.643935	0.065062	-0.005727	1.168289
17.233935	81.707713	0.070067	-0.005792	1.176003
17.780194	87.712294	0.075072	-0.005896	1.183688
18.111206	93.790230	0.080077	-0.005960	1.191316
18.706406	99.773994	0.085082	-0.006073	1.198899
18.977115	105.876081	0.090086	-0.006125	1.206434
19.531205	111.843828	0.095091	-0.006231	1.213884
19.823411	117.938115	0.100096	-0.006287	1.221326
20.196922	123.953925	0.105101	-0.006359	1.228665
20.641313	129.956597	0.110106	-0.006443	1.235975
21.071808	136.006640	0.115110	-0.006526	1.243291
21.442941	142.051596	0.120115	-0.006597	1.250534
21.905747	148.050158	0.125120	-0.006685	1.257719
22.282287	154.108363	0.130125	-0.006757	1.264896
22.699687	160.115233	0.135130	-0.006837	1.271991
23.120522	166.168967	0.140134	-0.006918	1.279101
23.581223	172.166798	0.145139	-0.007005	1.286124
24.020333	178.211997	0.150144	-0.007089	1.293154
24.385588	184.256426	0.155149	-0.007159	1.300114
24.758939	190.327774	0.160154	-0.007231	1.307071
25.131765	196.316459	0.165158	-0.007302	1.313899
25.660675	202.290137	0.170163	-0.007403	1.320737
26.015098	208.350707	0.175168	-0.007471	1.327566
26.543303	214.356997	0.180173	-0.007572	1.334369
27.004921	220.388707	0.185178	-0.007660	1.341140
27.208203	226.457848	0.190182	-0.007700	1.347814
27.740168	232.437038	0.195187	-0.007801	1.354488
28.107638	238.480308	0.200192	-0.007871	1.361133
28.421236	244.520533	0.205197	-0.007932	1.367722
