Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.221157	1.951959	0.000000	-0.016179	1.099795
0.000000	4.917454	0.005005	-0.016409	1.104317
1.539594	9.472300	0.010010	-0.016699	1.111063
3.398735	15.119647	0.015014	-0.017049	1.119346
4.765039	21.225038	0.020019	-0.017307	1.127926
6.007042	27.267617	0.025024	-0.017541	1.136301
7.010501	33.383951	0.030029	-0.017731	1.144597
7.773890	39.459765	0.035034	-0.017876	1.152669
8.722424	45.491104	0.040038	-0.018055	1.160715
9.392548	51.561300	0.045043	-0.018183	1.168626
10.201723	57.608552	0.050048	-0.018336	1.176518
10.821966	63.658552	0.055053	-0.018454	1.184276
11.593279	69.668228	0.060058	-0.018600	1.192001
12.112644	75.763979	0.065062	-0.018699	1.199668
12.822154	81.760297	0.070067	-0.018834	1.207251
13.575086	87.776100	0.075072	-0.018976	1.214828
14.105317	93.877533	0.080077	-0.019078	1.222364
14.622734	99.897255	0.085082	-0.019176	1.229750
15.194212	105.927927	0.090086	-0.019285	1.237128
15.716032	111.960498	0.095091	-0.019384	1.244443
16.312969	117.984841	0.100096	-0.019498	1.251738
16.771205	124.033591	0.105101	-0.019585	1.258960
17.180484	130.080130	0.110106	-0.019663	1.266117
17.720529	136.082259	0.115110	-0.019766	1.273238
18.149692	142.152110	0.120115	-0.019848	1.280350
18.663405	148.136922	0.125120	-0.019946	1.287361
19.232861	154.168090	0.130125	-0.020055	1.294409
19.695259	160.248627	0.135130	-0.020143	1.301430
20.097754	166.294710	0.140134	-0.020220	1.308351
20.531067	172.262546	0.145139	-0.020303	1.315161
21.121521	178.279965	0.150144	-0.020415	1.322053
21.572595	184.317883	0.155149	-0.020501	1.328876
22.169925	190.325794	0.160154	-0.020615	1.335690
22.410225	196.404424	0.165158	-0.020661	1.342405
23.053482	202.389617	0.170163	-0.020783	1.349143
23.366736	208.429236	0.175168	-0.020844	1.355777
23.934813	214.451175	0.180173	-0.020952	1.362459
24.189221	220.501710	0.185178	-0.021001	1.369018
24.898393	226.468342	0.190182	-0.021136	1.375630
25.128352	232.567233	0.195187	-0.021180	1.382168
25.594116	238.550484	0.200192	-0.021269	1.388643
25.906797	244.600941	0.205197	-0.021329	1.395100
26.464031	250.584995	0.210202	-0.021435	1.401549
26.869774	256.621718	0.215206	-0.021513	1.407968
27.471402	262.622635	0.220211	-0.021627	1.414392
27.733626	268.700129	0.225216	-0.021678	1.420741
28.264549	274.676066	0.230221	-0.021779	1.427056
28.663622	280.704499	0.235226	-0.021855	1.433348
29.188102	286.735538	0.240230	-0.021955	1.439662
29.530107	292.767071	0.245235	-0.022021	1.445881
30.084283	298.763803	0.250240	-0.022127	1.452116
30.545347	304.801831	0.255245	-0.022215	1.458332
30.993495	310.825683	0.260250	-0.022300	1.464502
31.293332	316.857938	0.265254	-0.022358	1.470602
31.764747	322.862861	0.270259	-0.022448	1.476710
32.064348	328.906022	0.275264	-0.022506	1.482770
32.524658	334.924750	0.280269	-0.022593	1.488838
32.707927	340.953210	0.285274	-0.022629	1.494793
33.144312	346.957380	0.290278	-0.022713	1.500790
33.600159	352.959861	0.295283	-0.022800	1.506767
33.876119	359.010156	0.300288	-0.022853	1.512705
34.169135	365.039593	0.305293	-0.022909	1.518605
34.557940	371.047286	0.310298	-0.022984	1.524495
34.701494	377.079321	0.315302	-0.023012	1.530301
35.312791	383.052431	0.320307	-0.023128	1.536188
35.730596	389.089632	0.325312	-0.023208	1.542047
36.206918	395.090662	0.330317	-0.023299	1.547870
36.680752	401.114499	0.335322	-0.023390	1.553692
37.292289	407.132118	0.340326	-0.023506	1.559531
37.432622	413.191804	0.345331	-0.023534	1.565232
37.933952	419.183414	0.350336	-0.023629	1.570967
38.109948	425.237271	0.355341	-0.023664	1.576633
38.442902	431.242016	0.360346	-0.023728	1.582284
38.650626	437.257274	0.365350	-0.023768	1.587883
39.113050	443.269807	0.370355	-0.023856	1.593544
39.316921	449.299389	0.375360	-0.023896	1.599116
39.861779	455.274061	0.380365	-0.024000	1.604728
40.080782	461.341727	0.385370	-0.024043	1.610301
40.566930	467.313497	0.390374	-0.024135	1.615853
40.850292	473.388689	0.395379	-0.024190	1.621414
41.173693	479.383333	0.400384	-0.024252	1.626897
41.388860	485.403033	0.405389	-0.024294	1.632349
41.767647	491.407955	0.410394	-0.024366	1.637822
42.175395	497.402865	0.415398	-0.024444	1.643276
42.533013	503.453397	0.420403	-0.024513	1.648746
42.622402	509.494525	0.425408	-0.024531	1.654105
43.046055	515.484121	0.430413	-0.024612	1.659506
43.331475	521.477537	0.435418	-0.024667	1.664850
43.730950	527.516656	0.440422	-0.024744	1.670252
43.946830	533.537480	0.445427	-0.024786	1.675563
44.405003	539.530618	0.450432	-0.024873	1.680909
44.740648	545.554654	0.455437	-0.024938	1.686226
45.108216	551.580043	0.460442	-0.025008	1.691537
45.338849	557.621269	0.465446	-0.025053	1.696804
45.622371	563.635051	0.470451	-0.025108	1.702047
45.850118	569.626929	0.475456	-0.025152	1.707238
46.330911	575.617510	0.480461	-0.025244	1.712489
46.609970	581.664206	0.485466	-0.025297	1.717710
47.271624	587.626887	0.490470	-0.025423	1.722959
47.568998	593.683424	0.495475	-0.025480	1.728162
47.889238	599.709002	0.500480	-0.025542	1.733330
48.058873	605.766131	0.505485	-0.025575	1.738465
48.269063	611.744975	0.510490	-0.025616	1.743531
48.579320	617.751108	0.515494	-0.025676	1.748635
49.084899	623.733671	0.520499	-0.025772	1.753761
49.283535	629.809778	0.525504	-0.025811	1.758860
49.499233	635.811455	0.530509	-0.025853	1.763888
49.621472	641.841348	0.535514	-0.025877	1.768898
50.069090	647.804463	0.540518	-0.025963	1.773932
50.438050	653.838981	0.545523	-0.026034	1.778988
50.799025	659.847519	0.550528	-0.026103	1.784006
51.037539	665.875507	0.555533	-0.026149	1.788991
51.456009	671.872262	0.560538	-0.026229	1.793987
51.547323	677.932684	0.565542	-0.026248	1.798929
51.682231	683.936488	0.570547	-0.026275	1.803823
51.925307	689.935839	0.575552	-0.026322	1.808731
52.390256	695.925797	0.580557	-0.026410	1.813681
52.606330	701.986875	0.585562	-0.026452	1.818604
52.823207	707.971586	0.590566	-0.026495	1.823453
53.154759	713.974622	0.595571	-0.026558	1.828336
53.659024	719.968090	0.600576	-0.026654	1.833246
53.865103	726.028614	0.605581	-0.026695	1.838113
54.351442	732.003308	0.610586	-0.026787	1.842977
54.732130	738.025836	0.615590	-0.026860	1.847836
55.070093	744.056739	0.620595	-0.026925	1.852678
55.399384	750.059294	0.625600	-0.026988	1.857482
55.688174	756.090286	0.630605	-0.027044	1.862285
55.903240	762.087410	0.635610	-0.027086	1.867029
56.379383	768.105436	0.640614	-0.027177	1.871848
56.546761	774.129532	0.645619	-0.027210	1.876576
56.669342	780.175704	0.650624	-0.027234	1.881297
56.784033	786.163770	0.655629	-0.027257	1.885960
57.178510	792.148393	0.660634	-0.027333	1.890683
57.447852	798.180244	0.665638	-0.027385	1.895396
57.862717	804.180086	0.670643	-0.027464	1.900113
58.128804	810.196429	0.675648	-0.027515	1.904790
58.400394	816.219019	0.680653	-0.027568	1.909463
58.668357	822.242146	0.685658	-0.027620	1.914123
59.030952	828.224321	0.690662	-0.027689	1.918766
59.308221	834.247600	0.695667	-0.027743	1.923406
59.712862	840.272539	0.700672	-0.027820	1.928070
59.805085	846.304221	0.705677	-0.027839	1.932646
60.271704	852.289821	0.710682	-0.027928	1.937273
60.309946	858.309436	0.715686	-0.027937	1.941804
60.644489	864.312337	0.720691	-0.028001	1.946389
60.768014	870.352318	0.725696	-0.028026	1.950936
61.464272	876.294549	0.730701	-0.028158	1.955546
61.482212	882.372337	0.735706	-0.028162	1.960073
61.792401	888.380263	0.740710	-0.028222	1.964612
62.051316	894.374494	0.745715	-0.028272	1.969118
62.324510	900.403215	0.750720	-0.028325	1.973642
62.610256	906.405303	0.755725	-0.028380	1.978139
62.883279	912.425527	0.760730	-0.028433	1.982636
63.048018	918.450053	0.765734	-0.028465	1.987099
63.339019	924.439858	0.770739	-0.028521	1.991558
63.549478	930.451782	0.775744	-0.028562	1.996003
63.911598	936.459005	0.780749	-0.028632	2.000472
64.237714	942.464036	0.785754	-0.028694	2.004921
64.475687	948.528028	0.790758	-0.028741	2.009381
64.472611	954.525120	0.795763	-0.028741	2.013723
64.928046	960.504349	0.800768	-0.028828	2.018155
65.210146	966.541114	0.805773	-0.028883	2.022577
65.338198	972.549562	0.810778	-0.028908	2.026931
65.399609	978.575118	0.815782	-0.028921	2.031271
65.657835	984.569097	0.820787	-0.028971	2.035628
65.932671	990.575113	0.825792	-0.029024	2.039988
66.220123	996.585146	0.830797	-0.029080	2.044344
66.414574	1002.611919	0.835802	-0.029118	2.048681
66.756700	1008.610126	0.840806	-0.029183	2.053023
67.258483	1014.593675	0.845811	-0.029279	2.057385
67.520355	1020.641885	0.850816	-0.029330	2.061725
67.719848	1026.650170	0.855821	-0.029369	2.066013
67.838987	1032.674745	0.860826	-0.029392	2.070284
68.219754	1038.647143	0.865830	-0.029465	2.074572
68.474976	1044.691458	0.870835	-0.029515	2.078872
68.556421	1050.714715	0.875840	-0.029532	2.083107
68.777774	1056.725620	0.880845	-0.029575	2.087358
69.161861	1062.694213	0.885850	-0.029648	2.091609
69.479547	1068.733813	0.890854	-0.029709	2.095885
69.663377	1074.732198	0.895859	-0.029745	2.100092
69.912157	1080.752585	0.900864	-0.029793	2.104321
70.258587	1086.740726	0.905869	-0.029860	2.108543
70.596224	1092.782466	0.910874	-0.029925	2.112790
70.704296	1098.790969	0.915878	-0.029947	2.116953
70.929320	1104.817312	0.920883	-0.029990	2.121147
70.955669	1110.817289	0.925888	-0.029997	2.125268
71.280832	1116.815817	0.930893	-0.030059	2.129450
71.396317	1122.842181	0.935898	-0.030082	2.133594
71.775672	1128.850162	0.940902	-0.030155	2.137778
71.919161	1134.842908	0.945907	-0.030183	2.141890
72.285721	1140.873501	0.950912	-0.030254	2.146070
72.451572	1146.862887	0.955917	-0.030286	2.150168
72.711916	1152.887206	0.960922	-0.030337	2.154304
73.030292	1158.877661	0.965926	-0.030398	2.158421
73.490153	1164.891107	0.970931	-0.030486	2.162579
73.510218	1170.963789	0.975936	-0.030491	2.166669
73.753499	1176.926105	0.980941	-0.030538	2.170727
73.968029	1182.945381	0.985946	-0.030580	2.174810
74.159366	1188.977429	0.990950	-0.030617	2.178888
74.216682	1194.964424	0.995955	-0.030629	2.182898
74.508460	1200.986444	1.000960	-0.030686	2.186977
74.711112	1206.974501	1.005965	-0.030725	2.191006
74.903463	1213.025464	1.010970	-0.030763	2.195066
74.964269	1218.997546	1.015974	-0.030776	2.199038
75.246035	1225.021685	1.020979	-0.030830	2.203086
75.428143	1231.034001	1.025984	-0.030866	2.207096
75.835120	1237.032392	1.030989	-0.030943	2.211140
76.095775	1243.027705	1.035994	-0.030994	2.215142
76.423236	1249.058626	1.040998	-0.031057	2.219175
76.670535	1255.048971	1.046003	-0.031105	2.223156
