Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.896518	1.392964	0.000000	0.006507	1.038083
0.000000	4.523681	0.005005	0.006151	1.043471
1.472950	9.216754	0.010010	0.005873	1.050791
3.168488	14.892454	0.015014	0.005554	1.059532
4.358863	20.960118	0.020019	0.005329	1.068483
5.466642	27.027477	0.025024	0.005119	1.077317
6.465415	33.102101	0.030029	0.004930	1.086034
7.315993	39.191316	0.035034	0.004769	1.094628
7.982065	45.289118	0.040038	0.004643	1.103075
8.800069	51.291866	0.045043	0.004488	1.111407
9.557811	57.346509	0.050048	0.004344	1.119715
10.364293	63.383373	0.055053	0.004191	1.127962
10.952113	69.475874	0.060058	0.004079	1.136117
11.801951	75.480506	0.065062	0.003919	1.144224
12.370893	81.538797	0.070067	0.003810	1.152211
13.100051	87.579244	0.075072	0.003672	1.160194
13.489909	93.655898	0.080077	0.003597	1.168012
14.153002	99.674041	0.085082	0.003471	1.175830
14.647833	105.716528	0.090086	0.003377	1.183550
15.321491	111.724501	0.095091	0.003249	1.191257
15.658555	117.823738	0.100096	0.003184	1.198876
16.288851	123.814720	0.105101	0.003065	1.206445
16.573653	129.897611	0.110106	0.003010	1.213925
17.283283	135.884311	0.115110	0.002875	1.221430
17.663873	141.944042	0.120115	0.002802	1.228833
18.361916	147.936547	0.125120	0.002670	1.236249
18.729121	154.008449	0.130125	0.002599	1.243572
19.363414	160.009712	0.135130	0.002479	1.250883
19.602533	166.099783	0.140134	0.002432	1.258087
20.334947	172.056279	0.145139	0.002294	1.265304
20.759060	178.117866	0.150144	0.002212	1.272471
21.289595	184.158529	0.155149	0.002111	1.279618
21.709168	190.180845	0.160154	0.002031	1.286658
22.356484	196.181005	0.165158	0.001908	1.293729
22.752093	202.286443	0.170163	0.001832	1.300776
23.230705	208.324190	0.175168	0.001741	1.307743
23.587730	214.311323	0.180173	0.001673	1.314568
24.012121	220.325256	0.185178	0.001592	1.321414
24.483346	226.348691	0.190182	0.001502	1.328253
24.934620	232.397614	0.195187	0.001415	1.335078
25.285818	238.405007	0.200192	0.001348	1.341783
25.773740	244.433383	0.205197	0.001255	1.348531
26.251770	250.447172	0.210202	0.001164	1.355225
26.718890	256.483648	0.215206	0.001075	1.361907
27.131963	262.506696	0.220211	0.000996	1.368520
27.670664	268.523257	0.225216	0.000893	1.375143
27.958925	274.582156	0.230221	0.000838	1.381683
28.468451	280.578810	0.235226	0.000740	1.388211
28.695189	286.638677	0.240230	0.000696	1.394667
29.298273	292.597253	0.245235	0.000582	1.401130
29.903680	298.604026	0.250240	0.000467	1.407613
30.612984	304.633021	0.255245	0.000332	1.414129
31.056642	310.698289	0.260250	0.000247	1.420553
31.428843	316.727382	0.265254	0.000176	1.426884
31.855126	322.740493	0.270259	0.000095	1.433191
32.310275	328.778837	0.275264	0.000008	1.439506
32.603797	334.804524	0.280269	-0.000049	1.445722
33.139999	340.805305	0.285274	-0.000151	1.451974
33.545845	346.828542	0.290278	-0.000229	1.458175
34.039876	352.862268	0.295283	-0.000323	1.464391
34.287804	358.888166	0.300288	-0.000371	1.470486
34.731381	364.906895	0.305293	-0.000456	1.476617
35.000675	370.945873	0.310298	-0.000508	1.482681
