Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-10.476918	0.655442	0.000000	-0.075464	1.241902
0.000000	3.028529	0.005005	-0.077430	1.249099
17.944425	6.291573	0.010010	-0.080798	1.260402
28.053610	13.769434	0.015014	-0.082697	1.273141
31.848466	21.114452	0.020019	-0.083411	1.283011
33.630201	27.706820	0.025024	-0.083747	1.291142
34.823953	33.926488	0.030029	-0.083973	1.298569
35.899240	40.044582	0.035034	-0.084176	1.305794
36.869779	46.068178	0.040038	-0.084359	1.312832
37.915636	52.068956	0.045043	-0.084557	1.319838
38.799966	58.132713	0.050048	-0.084725	1.326810
39.497569	64.168923	0.055053	-0.084857	1.333643
40.362950	70.211016	0.060058	-0.085021	1.340513
41.093485	76.232468	0.065062	-0.085159	1.347273
41.791385	82.279617	0.070067	-0.085292	1.354013
42.335999	88.331334	0.075072	-0.085396	1.360666
43.018469	94.329559	0.080077	-0.085525	1.367283
43.669696	100.362930	0.085082	-0.085649	1.373892
44.213775	106.426420	0.090086	-0.085752	1.380460
44.738442	112.424630	0.095091	-0.085852	1.386922
45.497237	118.424993	0.100096	-0.085996	1.393444
45.990836	124.483043	0.105101	-0.086090	1.399896
46.602983	130.501303	0.110106	-0.086207	1.406321
47.223215	136.500245	0.115110	-0.086324	1.412700
47.923481	142.527830	0.120115	-0.086457	1.419108
48.462167	148.580088	0.125120	-0.086560	1.425454
49.144341	154.565855	0.130125	-0.086689	1.431756
49.640071	160.624878	0.135130	-0.086784	1.438037
50.240221	166.632435	0.140134	-0.086898	1.444276
50.812323	172.658106	0.145139	-0.087007	1.450496
51.421236	178.684291	0.150144	-0.087123	1.456703
51.763738	184.743160	0.155149	-0.087188	1.462821
52.439197	190.696060	0.160154	-0.087317	1.468927
53.075349	196.726722	0.165158	-0.087438	1.475070
53.560053	202.787340	0.170163	-0.087530	1.481163
53.999894	208.803136	0.175168	-0.087614	1.487172
54.574769	214.815176	0.180173	-0.087723	1.493200
55.089053	220.840744	0.185178	-0.087821	1.499196
55.724784	226.835661	0.190182	-0.087942	1.505180
56.247961	232.859631	0.195187	-0.088042	1.511129
56.702734	238.907351	0.200192	-0.088129	1.517054
57.066729	244.951439	0.205197	-0.088198	1.522922
57.649717	250.922832	0.210202	-0.088309	1.528772
58.093166	256.962021	0.215206	-0.088394	1.534617
58.898117	262.934976	0.220211	-0.088546	1.540498
59.260254	269.007891	0.225216	-0.088616	1.546303
59.840759	275.009367	0.230221	-0.088726	1.552091
60.303158	281.030746	0.235226	-0.088815	1.557838
60.814066	287.053280	0.240230	-0.088912	1.563580
61.110406	293.104570	0.245235	-0.088969	1.569257
61.765162	299.064702	0.250240	-0.089093	1.574947
