Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-10.533668	-0.599355	0.000000	-0.141438	1.380765
0.000000	3.391559	0.005005	-0.143415	1.388835
8.159657	8.873195	0.010010	-0.144948	1.397504
16.225773	14.909355	0.015014	-0.146463	1.406646
22.766197	21.193400	0.020019	-0.147691	1.415420
27.024828	27.762193	0.025024	-0.148492	1.423597
28.946192	34.179130	0.030029	-0.148854	1.430730
30.283906	40.367856	0.035034	-0.149107	1.437392
31.276994	46.443641	0.040038	-0.149295	1.443787
32.450530	52.459272	0.045043	-0.149516	1.450158
33.148649	58.576999	0.050048	-0.149649	1.456433
33.957862	64.550545	0.055053	-0.149802	1.462580
34.462849	70.646990	0.060058	-0.149898	1.468713
35.227882	76.609203	0.065062	-0.150043	1.474781
35.828526	82.676527	0.070067	-0.150158	1.480869
36.529433	88.651807	0.075072	-0.150291	1.486877
37.176621	94.711984	0.080077	-0.150414	1.492924
37.694589	100.743210	0.085082	-0.150512	1.498875
38.196504	106.763743	0.090086	-0.150608	1.504786
38.832658	112.753898	0.095091	-0.150729	1.510691
39.630016	118.767345	0.100096	-0.150880	1.516648
39.963981	124.833901	0.105101	-0.150944	1.522477
40.682011	130.835715	0.110106	-0.151080	1.528351
41.085062	136.873671	0.115110	-0.151157	1.534131
41.639436	142.896858	0.120115	-0.151263	1.539926
41.807721	148.943430	0.125120	-0.151296	1.545593
42.417085	154.903545	0.130125	-0.151412	1.551304
43.017259	160.932879	0.135130	-0.151526	1.557055
43.447604	166.973273	0.140134	-0.151608	1.562740
44.088245	172.951219	0.145139	-0.151730	1.568415
44.586642	178.998397	0.150144	-0.151825	1.574086
45.084866	185.018833	0.155149	-0.151920	1.579712
45.530314	191.040388	0.160154	-0.152005	1.585303
46.115159	197.023611	0.165158	-0.152116	1.590884
46.522542	203.088017	0.170163	-0.152194	1.596461
46.980844	209.101175	0.175168	-0.152282	1.601989
47.441181	215.109169	0.180173	-0.152369	1.607494
47.928451	221.117145	0.185178	-0.152462	1.612989
48.493669	227.157736	0.190182	-0.152570	1.618518
48.744533	233.195304	0.195187	-0.152618	1.623927
49.303972	239.163063	0.200192	-0.152725	1.629353
49.621063	245.210851	0.205197	-0.152786	1.634755
50.157031	251.194851	0.210202	-0.152888	1.640152
50.784636	257.201767	0.215206	-0.153007	1.645579
51.200571	263.247980	0.220211	-0.153087	1.650957
51.780686	269.229582	0.225216	-0.153197	1.656312
52.238670	275.286530	0.230221	-0.153285	1.661677
52.514450	281.315922	0.235226	-0.153338	1.666946
52.912965	287.323843	0.240230	-0.153414	1.672217
53.378262	293.315484	0.245235	-0.153503	1.677477
53.970349	299.326677	0.250240	-0.153615	1.682776
54.349949	305.365947	0.255245	-0.153688	1.688018
54.868787	311.368091	0.260250	-0.153787	1.693254
55.271543	317.393027	0.265254	-0.153864	1.698458
55.595967	323.439328	0.270259	-0.153926	1.703641
55.900655	329.429816	0.275264	-0.153985	1.708755
56.382886	335.434378	0.280269	-0.154077	1.713919
56.836979	341.446057	0.285274	-0.154164	1.719064
57.251889	347.480752	0.290278	-0.154243	1.724201
57.587501	353.480769	0.295283	-0.154308	1.729272
58.001050	359.522013	0.300288	-0.154387	1.734384
58.280402	365.524010	0.305293	-0.154441	1.739409
58.815123	371.507462	0.310298	-0.154542	1.744479
59.248654	377.537275	0.315302	-0.154625	1.749542
59.749054	383.563633	0.320307	-0.154721	1.754608
60.135976	389.569900	0.325312	-0.154795	1.759609
60.582405	395.597394	0.330317	-0.154880	1.764631
60.813320	401.621743	0.335322	-0.154925	1.769575
61.246207	407.626871	0.340326	-0.155007	1.774546
61.443917	413.675725	0.345331	-0.155046	1.779472
61.881474	419.648839	0.350336	-0.155130	1.784391
62.271630	425.647563	0.355341	-0.155204	1.789304
62.768591	431.680025	0.360346	-0.155299	1.794260
62.980577	437.706581	0.365350	-0.155340	1.799118
63.466609	443.707064	0.370355	-0.155433	1.804019
63.785100	449.718169	0.375360	-0.155494	1.808868
64.197727	455.749027	0.380365	-0.155573	1.813745
64.572014	461.756631	0.385370	-0.155645	1.818581
64.979023	467.750013	0.390374	-0.155723	1.823401
65.383770	473.763950	0.395379	-0.155800	1.828224
65.772584	479.794422	0.400384	-0.155875	1.833043
66.289291	485.795791	0.405389	-0.155973	1.837861
66.635217	491.821231	0.410394	-0.156040	1.842639
67.095996	497.809146	0.415398	-0.156127	1.847406
67.610223	503.838401	0.420403	-0.156225	1.852207
68.051785	509.849584	0.425408	-0.156310	1.856963
68.799012	515.829826	0.430413	-0.156451	1.861763
69.090947	521.910528	0.435418	-0.156508	1.866508
69.498877	527.915211	0.440422	-0.156586	1.871212
69.544104	533.951605	0.445427	-0.156596	1.875834
70.062467	539.919805	0.450432	-0.156695	1.880516
70.395557	545.939631	0.455437	-0.156759	1.885177
71.007841	551.932852	0.460442	-0.156875	1.889880
71.171093	558.010123	0.465446	-0.156907	1.894517
71.721144	563.960966	0.470451	-0.157012	1.899148
71.956746	570.018749	0.475456	-0.157057	1.903767
72.431682	575.996416	0.480461	-0.157148	1.908376
72.740939	582.030597	0.485466	-0.157208	1.912973
73.322385	588.028274	0.490470	-0.157318	1.917603
73.491083	594.076203	0.495475	-0.157351	1.922152
73.855847	600.049662	0.500480	-0.157421	1.926685
74.332452	606.062325	0.505485	-0.157512	1.931266
74.785209	612.100981	0.510490	-0.157599	1.935848
75.193531	618.084839	0.515494	-0.157677	1.940368
75.853750	624.081402	0.520499	-0.157802	1.944950
76.099302	630.124750	0.525504	-0.157850	1.949452
76.489230	636.138719	0.530509	-0.157924	1.953957
76.791893	642.166410	0.535514	-0.157983	1.958440
77.182012	648.154244	0.540518	-0.158057	1.962906
77.529906	654.185024	0.545523	-0.158124	1.967382
78.118984	660.151535	0.550528	-0.158236	1.971861
78.506626	666.203680	0.555533	-0.158310	1.976342
78.705199	672.229259	0.560538	-0.158349	1.980747
79.032648	678.229111	0.565542	-0.158412	1.985156
79.698060	684.190844	0.570547	-0.158538	1.989610
80.163873	690.225153	0.575552	-0.158627	1.994057
80.671836	696.273651	0.580557	-0.158724	1.998514
80.845891	702.281108	0.585562	-0.158758	2.002851
81.291420	708.280909	0.590566	-0.158843	2.007239
81.678079	714.289609	0.595571	-0.158917	2.011610
82.116960	720.323462	0.600576	-0.159001	2.016001
82.521243	726.294311	0.605581	-0.159078	2.020329
82.882365	732.349026	0.610586	-0.159148	2.024698
83.027965	738.367278	0.615590	-0.159176	2.028979
83.345115	744.369931	0.620595	-0.159237	2.033281
83.668085	750.376090	0.625600	-0.159300	2.037578
84.237504	756.345960	0.630605	-0.159408	2.041899
84.636073	762.391651	0.635610	-0.159484	2.046224
84.945504	768.413029	0.640614	-0.159544	2.050501
85.158285	774.428326	0.645619	-0.159585	2.054741
85.551776	780.421650	0.650624	-0.159660	2.059001
85.819716	786.442256	0.655629	-0.159712	2.063241
86.225819	792.452798	0.660634	-0.159790	2.067498
86.451594	798.471712	0.665638	-0.159834	2.071709
86.948950	804.479720	0.670643	-0.159929	2.075968
86.932919	810.522129	0.675648	-0.159927	2.080122
87.421663	816.476893	0.680653	-0.160020	2.084325
87.845532	822.499876	0.685658	-0.160101	2.088551
88.077511	828.545345	0.690662	-0.160146	2.092739
88.421663	834.535469	0.695667	-0.160212	2.096907
88.671203	840.551714	0.700672	-0.160261	2.101063
88.759964	846.576746	0.705677	-0.160279	2.105179
89.238336	852.550733	0.710682	-0.160370	2.109342
89.448229	858.586997	0.715686	-0.160411	2.113478
89.657343	864.622841	0.720691	-0.160452	2.117605
89.869232	870.604640	0.725696	-0.160493	2.121688
90.345348	876.594304	0.730701	-0.160584	2.125828
90.731172	882.605367	0.735706	-0.160658	2.129954
91.079005	888.643356	0.740710	-0.160724	2.134082
91.378839	894.647898	0.745715	-0.160782	2.138168
91.678183	900.668829	0.750720	-0.160840	2.142258
91.944873	906.651838	0.755725	-0.160891	2.146307
92.367138	912.668556	0.760730	-0.160972	2.150405
92.594281	918.714001	0.765734	-0.161016	2.154471
93.020194	924.685271	0.770739	-0.161098	2.158525
93.115425	930.732849	0.775744	-0.161117	2.162547
93.508855	936.732698	0.780749	-0.161192	2.166597
93.648963	942.736396	0.785754	-0.161220	2.170586
93.999002	948.757393	0.790758	-0.161287	2.174625
94.208175	954.748120	0.795763	-0.161328	2.178606
94.542541	960.786268	0.800768	-0.161392	2.182638
94.744578	966.787291	0.805773	-0.161432	2.186609
95.220205	972.753135	0.810778	-0.161522	2.190610
95.575258	978.796514	0.815782	-0.161590	2.194627
95.843767	984.818994	0.820787	-0.161642	2.198605
96.051861	990.840094	0.825792	-0.161683	2.202562
96.410051	996.830796	0.830797	-0.161751	2.206524
96.548892	1002.849045	0.835802	-0.161779	2.210449
96.931398	1008.852494	0.840806	-0.161852	2.214411
97.088718	1014.854885	0.845811	-0.161883	2.218316
97.453269	1020.871772	0.850816	-0.161953	2.222268
97.764416	1026.892689	0.855821	-0.162013	2.226204
97.992817	1032.891687	0.860826	-0.162057	2.230101
98.280371	1038.903181	0.865830	-0.162113	2.234012
98.653875	1044.912541	0.870835	-0.162184	2.237933
98.733826	1050.955163	0.875840	-0.162201	2.241806
99.255316	1056.917335	0.880845	-0.162300	2.245715
99.494140	1062.937522	0.885850	-0.162347	2.249594
99.858424	1068.959666	0.890854	-0.162416	2.253494
100.041275	1075.000231	0.895859	-0.162452	2.257360
100.188254	1080.997272	0.900864	-0.162481	2.261185
100.346419	1086.989513	0.905869	-0.162512	2.265003
100.758279	1092.971429	0.910874	-0.162591	2.268861
101.087140	1099.004768	0.915878	-0.162654	2.272727
101.491042	1105.028325	0.920883	-0.162732	2.276596
101.649516	1111.022849	0.925888	-0.162763	2.280389
101.981926	1117.046097	0.930893	-0.162827	2.284230
102.121556	1123.057246	0.935898	-0.162854	2.288017
102.369629	1129.081720	0.940902	-0.162902	2.291828
102.597614	1135.080697	0.945907	-0.162947	2.295613
102.937522	1141.055871	0.950912	-0.163012	2.299400
103.183876	1147.083354	0.955917	-0.163060	2.303194
103.525333	1153.106282	0.960922	-0.163125	2.306998
103.686785	1159.129329	0.965926	-0.163157	2.310759
104.033687	1165.124032	0.970931	-0.163224	2.314535
104.385658	1171.099302	0.975936	-0.163291	2.318293
104.766408	1177.133949	0.980941	-0.163364	2.322087
105.146351	1183.149593	0.985946	-0.163437	2.325863
105.449267	1189.142886	0.990950	-0.163495	2.329604
105.515118	1195.192824	0.995955	-0.163509	2.333326
105.667059	1201.212736	1.000960	-0.163539	2.337040
105.830793	1207.200390	1.005965	-0.163571	2.340732
106.299318	1213.189630	1.010970	-0.163661	2.344479
106.391580	1219.201102	1.015974	-0.163679	2.348159
106.663865	1225.239155	1.020979	-0.163732	2.351885
106.852285	1231.235736	1.025984	-0.163769	2.355564
107.114060	1237.239233	1.030989	-0.163819	2.359255
107.299558	1243.244263	1.035994	-0.163856	2.362926
107.672331	1249.255471	1.040998	-0.163927	2.366633
107.849693	1255.278644	1.046003	-0.163962	2.370302
108.190823	1261.273890	1.051008	-0.164027	2.373981
108.385001	1267.281238	1.056013	-0.164065	2.377632
108.774653	1273.306780	1.061018	-0.164140	2.381327
108.844805	1279.328437	1.066022	-0.164155	2.384952
109.409014	1285.266902	1.071027	-0.164262	2.388617
109.709536	1291.341367	1.076032	-0.164320	2.392307
109.995371	1297.354862	1.081037	-0.164375	2.395952
109.993392	1303.347693	1.086042	-0.164376	2.399523
110.169496	1309.378678	1.091046	-0.164411	2.403146
110.641139	1315.329393	1.096051	-0.164501	2.406773
110.818537	1321.404838	1.101056	-0.164535	2.410411
110.949343	1327.404530	1.106061	-0.164561	2.413990
111.118836	1333.401728	1.111066	-0.164595	2.417570
111.311315	1339.395997	1.116070	-0.164632	2.421147
111.693963	1345.409927	1.121075	-0.164706	2.424767
111.885903	1351.419100	1.126080	-0.164743	2.428342
112.270943	1357.433171	1.131085	-0.164817	2.431952
112.538890	1363.448374	1.136090	-0.164869	2.435534
112.754040	1369.441773	1.141094	-0.164911	2.439089
112.931276	1375.481437	1.146099	-0.164945	2.442658
113.128645	1381.473857	1.151104	-0.164984	2.446198
113.582070	1387.439199	1.156109	-0.165070	2.449765
114.141559	1393.487625	1.161114	-0.165177	2.453396
114.392694	1399.477244	1.166118	-0.165225	2.456928
114.699489	1405.526001	1.171123	-0.165284	2.460501
114.833322	1411.516819	1.176128	-0.165311	2.464002
115.106156	1417.532651	1.181133	-0.165364	2.467539
115.205023	1423.543727	1.186138	-0.165384	2.471036
115.617629	1429.550767	1.191142	-0.165463	2.474583
115.755811	1435.555987	1.196147	-0.165490	2.478073
116.020765	1441.554212	1.201152	-0.165541	2.481578
116.316034	1447.590476	1.206157	-0.165598	2.485106
116.598998	1453.573428	1.211162	-0.165653	2.488595
117.041669	1459.572238	1.216166	-0.165737	2.492118
117.454230	1465.613819	1.221171	-0.165816	2.495655
117.283637	1471.642807	1.226176	-0.165786	2.499073
117.727089	1477.600820	1.231181	-0.165870	2.502558
118.072615	1483.613933	1.236186	-0.165937	2.506051
118.314324	1489.653888	1.241190	-0.165984	2.509536
118.436407	1495.644905	1.246195	-0.166008	2.512967
118.713198	1501.655996	1.251200	-0.166061	2.516432
118.971903	1507.661823	1.256205	-0.166111	2.519886
119.415604	1513.667666	1.261210	-0.166196	2.523369
119.773537	1519.656548	1.266214	-0.166265	2.526822
120.016246	1525.726644	1.271219	-0.166312	2.530295
120.249179	1531.719237	1.276224	-0.166357	2.533718
120.291604	1537.711039	1.281229	-0.166367	2.537102
120.318897	1543.744014	1.286234	-0.166373	2.540501
120.567719	1549.752830	1.291238	-0.166421	2.543922
120.804231	1555.712328	1.296243	-0.166467	2.547309
121.005052	1561.767950	1.301248	-0.166506	2.550739
121.261055	1567.772164	1.306253	-0.166556	2.554145
121.287873	1573.770580	1.311258	-0.166562	2.557502
121.658091	1579.748859	1.316262	-0.166633	2.560905
122.005535	1585.805653	1.321267	-0.166700	2.564342
122.144980	1591.798855	1.326272	-0.166728	2.567703
122.357071	1597.824712	1.331277	-0.166769	2.571091
122.427963	1603.836803	1.336282	-0.166784	2.574441
122.628166	1609.887882	1.341286	-0.166823	2.577832
122.981114	1615.792876	1.346291	-0.166891	2.581164
123.242626	1621.877645	1.351296	-0.166941	2.584575
123.505053	1627.821031	1.356301	-0.166992	2.587903
123.782541	1633.855845	1.361306	-0.167045	2.591281
123.776958	1639.900672	1.366310	-0.167046	2.594610
123.935663	1645.877462	1.371315	-0.167077	2.597925
124.195727	1651.877728	1.376320	-0.167127	2.601268
124.694239	1657.876905	1.381325	-0.167222	2.604646
124.841851	1663.906950	1.386330	-0.167252	2.607976
125.031794	1669.931452	1.391334	-0.167289	2.611307
125.249232	1675.924251	1.396339	-0.167331	2.614620
125.433598	1681.920071	1.401344	-0.167367	2.617925
125.621990	1687.937801	1.406349	-0.167404	2.621239
125.808803	1693.970089	1.411354	-0.167440	2.624556
126.084416	1699.929063	1.416358	-0.167494	2.627844
126.332637	1705.998923	1.421363	-0.167542	2.631183
126.389844	1711.979524	1.426368	-0.167554	2.634437
126.633994	1717.982035	1.431373	-0.167601	2.637731
126.944921	1723.973272	1.436378	-0.167661	2.641026
127.162911	1730.020463	1.441382	-0.167703	2.644331
127.408033	1735.995968	1.446387	-0.167751	2.647598
127.620332	1742.021481	1.451392	-0.167792	2.650883
127.824204	1748.050878	1.456397	-0.167832	2.654164
128.144829	1754.020516	1.461402	-0.167894	2.657428
128.381174	1760.028183	1.466406	-0.167939	2.660695
128.679652	1766.075200	1.471411	-0.167997	2.663989
128.870087	1772.042435	1.476416	-0.168034	2.667218
129.254605	1778.057933	1.481421	-0.168108	2.670501
129.450968	1784.103077	1.486426	-0.168146	2.673765
129.788862	1790.068241	1.491430	-0.168211	2.677005
129.822266	1796.120094	1.496435	-0.168219	2.680238
130.172299	1802.105718	1.501440	-0.168286	2.683483
130.326398	1808.105895	1.506445	-0.168316	2.686700
130.510394	1814.145216	1.511450	-0.168352	2.689939
130.610018	1820.134035	1.516454	-0.168373	2.693133
130.844591	1826.144605	1.521459	-0.168418	2.696357
131.001594	1832.150671	1.526464	-0.168449	2.699562
131.274339	1838.154574	1.531469	-0.168502	2.702781
131.485104	1844.161428	1.536474	-0.168543	2.705988
131.747517	1850.193859	1.541478	-0.168593	2.709213
131.945519	1856.178945	1.546483	-0.168632	2.712398
132.233972	1862.179345	1.551488	-0.168688	2.715602
132.331542	1868.226627	1.556493	-0.168708	2.718797
132.707186	1874.190711	1.561498	-0.168779	2.721989
132.885069	1880.213205	1.566502	-0.168814	2.725175
133.020708	1886.254164	1.571507	-0.168841	2.728361
133.288289	1892.231576	1.576512	-0.168893	2.731531
133.487676	1898.270095	1.581517	-0.168932	2.734718
133.742929	1904.212924	1.586522	-0.168981	2.737861
133.923261	1910.270405	1.591526	-0.169017	2.741047
134.171883	1916.273166	1.596531	-0.169065	2.744213
134.381099	1922.271167	1.601536	-0.169105	2.747366
134.784471	1928.262592	1.606541	-0.169183	2.750543
135.003994	1934.330565	1.611546	-0.169225	2.753726
135.051871	1940.288642	1.616550	-0.169236	2.756822
135.279146	1946.313431	1.621555	-0.169280	2.759977
135.401392	1952.338341	1.626560	-0.169304	2.763112
135.663349	1958.322339	1.631565	-0.169355	2.766244
135.846121	1964.343707	1.636570	-0.169391	2.769379
136.219629	1970.349754	1.641574	-0.169462	2.772533
136.295528	1976.350564	1.646579	-0.169478	2.775634
136.473173	1982.395541	1.651584	-0.169513	2.778770
136.616394	1988.364970	1.656589	-0.169541	2.781859
136.966834	1994.357323	1.661594	-0.169609	2.784988
137.164977	2000.393595	1.666598	-0.169647	2.788112
137.542236	2006.394084	1.671603	-0.169719	2.791242
137.614890	2012.410545	1.676608	-0.169735	2.794330
137.780431	2018.408330	1.681613	-0.169767	2.797419
138.131765	2024.433160	1.686618	-0.169835	2.800547
138.235297	2030.454305	1.691622	-0.169855	2.803631
138.540558	2036.404532	1.696627	-0.169914	2.806707
