Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-5.538099	1.053036	0.000000	-0.051313	1.186198
0.000000	4.006966	0.005005	-0.052353	1.192280
5.647025	8.755999	0.010010	-0.053413	1.200550
9.910923	14.879351	0.015014	-0.054215	1.209804
12.091139	21.338537	0.020019	-0.054626	1.218478
13.814922	27.520240	0.025024	-0.054951	1.226564
15.189727	33.654880	0.030029	-0.055210	1.234391
16.551491	39.704574	0.035034	-0.055467	1.242064
17.390862	45.834983	0.040038	-0.055626	1.249562
18.519811	51.832301	0.045043	-0.055840	1.256983
19.430820	57.911476	0.050048	-0.056012	1.264362
20.284000	63.940798	0.055053	-0.056174	1.271618
21.084661	69.992241	0.060058	-0.056325	1.278835
21.877781	76.026014	0.065062	-0.056476	1.285988
22.576199	82.075030	0.070067	-0.056608	1.293081
23.499136	88.078707	0.075072	-0.056783	1.300174
23.843889	94.244753	0.080077	-0.056849	1.307176
24.617935	100.153441	0.085082	-0.056996	1.314028
25.106640	106.236240	0.090086	-0.057089	1.320922
25.686451	112.231606	0.095091	-0.057199	1.327721
26.195327	118.277077	0.100096	-0.057296	1.334511
26.819775	124.292602	0.105101	-0.057415	1.341280
27.402468	130.309795	0.110106	-0.057526	1.348000
27.954337	136.360732	0.115110	-0.057631	1.354711
28.293318	142.408074	0.120115	-0.057696	1.361302
28.842654	148.408304	0.125120	-0.057800	1.367892
29.212149	154.460536	0.130125	-0.057871	1.374437
29.785219	160.461663	0.135130	-0.057980	1.380974
30.278024	166.491145	0.140134	-0.058074	1.387479
30.775270	172.504110	0.145139	-0.058169	1.393939
31.388280	178.518964	0.150144	-0.058286	1.400414
31.795633	184.567067	0.155149	-0.058364	1.406816
32.153339	190.609163	0.160154	-0.058432	1.413165
32.568571	196.616716	0.165158	-0.058512	1.419471
32.892817	202.660072	0.170163	-0.058574	1.425752
33.454427	208.637653	0.175168	-0.058681	1.432026
33.775552	214.702238	0.180173	-0.058743	1.438272
34.114952	220.727554	0.185178	-0.058808	1.444458
34.824880	226.682880	0.190182	-0.058942	1.450682
35.211334	232.748879	0.195187	-0.059016	1.456872
35.748730	238.753940	0.200192	-0.059119	1.463030
36.481271	244.732907	0.205197	-0.059258	1.469205
36.923643	250.800082	0.210202	-0.059342	1.475339
37.226034	256.856702	0.215206	-0.059400	1.481387
37.305415	262.917664	0.220211	-0.059417	1.487337
37.576971	268.897162	0.225216	-0.059469	1.493251
38.135197	274.878117	0.230221	-0.059575	1.499243
38.486764	280.923077	0.235226	-0.059643	1.505200
39.039786	286.907451	0.240230	-0.059748	1.511146
39.294033	292.981228	0.245235	-0.059797	1.517051
39.561307	298.994315	0.250240	-0.059849	1.522879
40.000586	305.002623	0.255245	-0.059933	1.528739
40.583048	310.978439	0.260250	-0.060044	1.534595
41.195896	316.997242	0.265254	-0.060160	1.540478
41.595019	323.057214	0.270259	-0.060237	1.546306
41.852146	329.096381	0.275264	-0.060286	1.552045
42.300480	335.078365	0.280269	-0.060372	1.557774
42.581507	341.130188	0.285274	-0.060426	1.563490
43.059495	347.119204	0.290278	-0.060517	1.569193
43.520136	353.132748	0.295283	-0.060605	1.574891
43.771772	359.195659	0.300288	-0.060654	1.580546
43.914487	365.213800	0.305293	-0.060682	1.586104
44.323587	371.199086	0.310298	-0.060760	1.591700
44.952848	377.171446	0.315302	-0.060880	1.597335
45.453752	383.230367	0.320307	-0.060976	1.602987
45.938680	389.239409	0.325312	-0.061068	1.608568
46.384417	395.259349	0.330317	-0.061153	1.614128
46.734007	401.325133	0.335322	-0.061220	1.619679
47.067874	407.307463	0.340326	-0.061284	1.625131
47.588164	413.292893	0.345331	-0.061383	1.630627
48.179357	419.311524	0.350336	-0.061496	1.636156
48.543582	425.359068	0.355341	-0.061566	1.641620
48.865565	431.383777	0.360346	-0.061628	1.647033
49.212804	437.398508	0.365350	-0.061694	1.652427
49.623288	443.399077	0.370355	-0.061773	1.657811
50.047173	449.409480	0.375360	-0.061854	1.663190
50.231088	455.490534	0.380365	-0.061890	1.668539
50.563228	461.462575	0.385370	-0.061954	1.673822
50.834652	467.502366	0.390374	-0.062006	1.679128
51.035668	473.508730	0.395379	-0.062045	1.684367
51.524766	479.490615	0.400384	-0.062139	1.689656
51.952253	485.510046	0.405389	-0.062220	1.694942
52.378294	491.541349	0.410394	-0.062302	1.700222
