Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.267491	1.492701	0.000000	0.008052	1.033928
0.000000	4.657905	0.005005	0.007813	1.039060
1.061657	9.327978	0.010010	0.007613	1.046169
2.231007	15.011889	0.015014	0.007392	1.054692
3.361595	20.995943	0.020019	0.007178	1.063541
4.183541	27.072181	0.025024	0.007022	1.072286
5.062771	33.115684	0.030029	0.006856	1.080944
6.034726	39.146680	0.035034	0.006672	1.089562
6.867244	45.213333	0.040038	0.006514	1.098091
7.393816	51.340718	0.045043	0.006414	1.106486
8.009415	57.371389	0.050048	0.006297	1.114733
8.739273	63.390253	0.055053	0.006159	1.122959
9.238068	69.473312	0.060058	0.006064	1.131097
9.711375	75.532004	0.065062	0.005973	1.139134
10.069068	81.582135	0.070067	0.005905	1.147050
10.823647	87.541535	0.075072	0.005762	1.154980
11.333348	93.634300	0.080077	0.005664	1.162911
11.872709	99.650515	0.085082	0.005562	1.170706
12.375738	105.708981	0.090086	0.005466	1.178485
12.980558	111.719545	0.095091	0.005351	1.186200
13.585791	117.758408	0.100096	0.005236	1.193900
14.121922	123.806500	0.105101	0.005134	1.201530
14.362748	129.900459	0.110106	0.005087	1.209037
14.963135	135.868809	0.115110	0.004973	1.216504
15.215677	141.971934	0.120115	0.004924	1.223935
15.618582	147.970595	0.125120	0.004847	1.231262
16.040002	154.009085	0.130125	0.004766	1.238600
16.616042	159.990925	0.135130	0.004657	1.245895
17.004042	166.059419	0.140134	0.004582	1.253169
17.434782	172.091530	0.145139	0.004500	1.260376
17.790505	178.131596	0.150144	0.004432	1.267519
18.298069	184.132486	0.155149	0.004335	1.274641
18.883359	190.139483	0.160154	0.004224	1.281762
19.392165	196.188760	0.165158	0.004127	1.288860
19.732746	202.255751	0.170163	0.004061	1.295870
20.356990	208.269722	0.175168	0.003943	1.302899
20.585747	214.353861	0.180173	0.003898	1.309807
21.132026	220.295950	0.185178	0.003794	1.316650
21.650366	226.321309	0.190182	0.003696	1.323537
22.137545	232.353957	0.195187	0.003603	1.330384
22.674949	238.370552	0.200192	0.003500	1.337199
22.985899	244.442140	0.205197	0.003441	1.343949
23.520229	250.436089	0.210202	0.003339	1.350669
24.060544	256.438925	0.215206	0.003236	1.357367
24.455640	262.503823	0.220211	0.003160	1.364043
24.910383	268.512049	0.225216	0.003074	1.370648
25.197777	274.585841	0.230221	0.003018	1.377227
25.562310	280.591865	0.235226	0.002948	1.383732
25.865969	286.622991	0.240230	0.002890	1.390210
26.087299	292.646349	0.245235	0.002847	1.396619
26.627380	298.631183	0.250240	0.002744	1.403078
26.943131	304.685425	0.255245	0.002683	1.409495
27.251740	310.706142	0.260250	0.002624	1.415846
27.591623	316.734899	0.265254	0.002558	1.422188
27.824433	322.759005	0.270259	0.002513	1.428458
28.550754	328.703176	0.275264	0.002376	1.434800
29.100843	334.745504	0.280269	0.002271	1.441149
