Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-13.487742	0.193092	0.000000	-0.080263	1.252189
0.000000	2.467151	0.005005	-0.082794	1.260465
12.376246	7.525755	0.010010	-0.085118	1.271389
18.362341	14.728104	0.015014	-0.086243	1.282007
20.734891	21.516626	0.020019	-0.086690	1.290602
22.287956	27.832090	0.025024	-0.086983	1.298281
23.609288	33.984122	0.030029	-0.087232	1.305641
24.913984	39.977218	0.035034	-0.087479	1.312777
26.005808	46.053847	0.040038	-0.087685	1.319881
27.195787	52.059551	0.045043	-0.087910	1.326908
27.926525	58.163643	0.050048	-0.088048	1.333824
29.040506	64.155706	0.055053	-0.088259	1.340733
29.641112	70.251231	0.060058	-0.088373	1.347517
30.537921	76.236487	0.065062	-0.088543	1.354264
31.184008	82.304033	0.070067	-0.088666	1.360969
32.066314	88.286839	0.075072	-0.088833	1.367641
32.647448	94.362317	0.080077	-0.088943	1.374263
33.515693	100.362613	0.085082	-0.089108	1.380883
34.157507	106.397394	0.090086	-0.089229	1.387422
34.932505	112.412836	0.095091	-0.089376	1.393960
35.272602	118.521000	0.100096	-0.089442	1.400401
36.060915	124.453982	0.105101	-0.089591	1.406798
36.550030	130.521808	0.110106	-0.089684	1.413194
37.223524	136.544435	0.115110	-0.089812	1.419582
37.475600	142.609319	0.120115	-0.089861	1.425831
38.101056	148.589428	0.125120	-0.089980	1.432102
38.613616	154.620991	0.130125	-0.090078	1.438357
39.138707	160.652038	0.135130	-0.090178	1.444588
39.639416	166.641606	0.140134	-0.090273	1.450743
40.382529	172.666641	0.145139	-0.090414	1.456992
40.841459	178.715923	0.150144	-0.090502	1.463138
41.327411	184.737655	0.155149	-0.090594	1.469241
41.810160	190.743269	0.160154	-0.090686	1.475301
42.396874	196.767753	0.165158	-0.090798	1.481391
42.889694	202.785068	0.170163	-0.090892	1.487417
43.561811	208.788104	0.175168	-0.091019	1.493466
44.089475	214.839948	0.180173	-0.091120	1.499488
44.656996	220.829726	0.185178	-0.091228	1.505439
45.148902	226.870974	0.190182	-0.091322	1.511391
45.771279	232.899407	0.195187	-0.091440	1.517351
46.100720	238.925861	0.200192	-0.091503	1.523186
46.754484	244.928150	0.205197	-0.091627	1.529086
47.266759	250.939781	0.210202	-0.091725	1.534924
47.645334	257.007128	0.215206	-0.091798	1.540747
47.989926	263.018255	0.220211	-0.091864	1.546484
48.531308	268.997667	0.225216	-0.091967	1.552236
49.158715	274.996268	0.230221	-0.092086	1.558013
49.607019	281.060249	0.235226	-0.092172	1.563769
