Fri Jan 13 17:27:19 2023

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.773868	1.324120	0.000000	-0.022284	1.114738
0.000000	4.717001	0.005005	-0.022618	1.120016
1.901272	9.397177	0.010010	-0.022976	1.126996
3.366980	15.273695	0.015014	-0.023252	1.135264
4.854855	21.264716	0.020019	-0.023533	1.143627
5.788665	27.402238	0.025024	-0.023710	1.151857
6.842983	33.433272	0.030029	-0.023909	1.159950
7.612082	39.535755	0.035034	-0.024055	1.167946
8.596342	45.533289	0.040038	-0.024241	1.175854
9.375814	51.625824	0.045043	-0.024389	1.183734
10.070979	57.667475	0.050048	-0.024521	1.191461
10.977225	63.672108	0.055053	-0.024692	1.199187
11.664609	69.749274	0.060058	-0.024823	1.206854
12.352603	75.786848	0.065062	-0.024953	1.214425
12.985034	81.830698	0.070067	-0.025073	1.221932
13.765195	87.833714	0.075072	-0.025221	1.229409
14.448379	93.882214	0.080077	-0.025351	1.236852
14.775000	99.987620	0.085082	-0.025414	1.244165
15.326276	105.985196	0.090086	-0.025519	1.251404
15.861632	112.019738	0.095091	-0.025621	1.258638
16.215633	118.072269	0.100096	-0.025689	1.265775
16.772086	124.076424	0.105101	-0.025794	1.272901
17.302162	130.113012	0.110106	-0.025895	1.280012
17.772274	136.140340	0.115110	-0.025985	1.287050
18.409960	142.141181	0.120115	-0.026106	1.294087
19.030503	148.199813	0.125120	-0.026224	1.301144
19.467840	154.270792	0.130125	-0.026308	1.308102
19.975127	160.259566	0.135130	-0.026404	1.314961
20.450503	166.277723	0.140134	-0.026495	1.321803
21.094021	172.272249	0.145139	-0.026617	1.328651
21.634525	178.335911	0.150144	-0.026720	1.335498
22.152097	184.341955	0.155149	-0.026819	1.342238
22.672624	190.374379	0.160154	-0.026918	1.348974
23.099536	196.435443	0.165158	-0.027000	1.355671
23.630625	202.413212	0.170163	-0.027101	1.362286
24.126882	208.466951	0.175168	-0.027195	1.368937
24.532113	214.507367	0.180173	-0.027273	1.375506
25.052709	220.517444	0.185178	-0.027372	1.382055
25.364062	226.559445	0.190182	-0.027432	1.388528
25.774757	232.587230	0.195187	-0.027511	1.394993
26.293548	238.575662	0.200192	-0.027609	1.401428
26.559138	244.633278	0.205197	-0.027661	1.407810
26.936844	250.660143	0.210202	-0.027733	1.414174
27.476189	256.656465	0.215206	-0.027836	1.420537
27.949041	262.656270	0.220211	-0.027926	1.426851
28.437344	268.698759	0.225216	-0.028019	1.433186
29.029951	274.699914	0.230221	-0.028132	1.439489
29.640459	280.709078	0.235226	-0.028248	1.445779
29.947323	286.793746	0.240230	-0.028307	1.452007
30.344288	292.804602	0.245235	-0.028383	1.458168
30.747962	298.823225	0.250240	-0.028460	1.464312
31.149056	304.847556	0.255245	-0.028537	1.470436
31.555121	310.847082	0.260250	-0.028615	1.476511
31.865723	316.897149	0.265254	-0.028674	1.482577
32.477819	322.865633	0.270259	-0.028791	1.488645
33.132042	328.894139	0.275264	-0.028915	1.494760
33.421283	334.947063	0.280269	-0.028971	1.500748
33.766529	340.984758	0.285274	-0.029037	1.506716
34.261691	346.952452	0.290278	-0.029131	1.512645
34.779451	353.002917	0.295283	-0.029230	1.518638
35.103864	359.038441	0.300288	-0.029292	1.524526
35.750939	365.006536	0.305293	-0.029415	1.530438
36.308953	371.020319	0.310298	-0.029522	1.536339
36.560531	377.127253	0.315302	-0.029570	1.542203
36.947133	383.100788	0.320307	-0.029644	1.547964
37.232666	389.136168	0.325312	-0.029699	1.553727
37.660739	395.125514	0.330317	-0.029781	1.559474
37.959481	401.189532	0.335322	-0.029839	1.565226
38.342368	407.170585	0.340326	-0.029912	1.570908
38.785015	413.187437	0.345331	-0.029997	1.576622
39.109805	419.242058	0.350336	-0.030059	1.582312
39.358004	425.249956	0.355341	-0.030107	1.587913
39.882783	431.232077	0.360346	-0.030207	1.593560
40.364415	437.256944	0.365350	-0.030299	1.599213
40.804319	443.263878	0.370355	-0.030383	1.604816
41.180949	449.317599	0.375360	-0.030455	1.610421
41.420738	455.355212	0.380365	-0.030502	1.615948
41.896709	461.325467	0.385370	-0.030592	1.621471
42.359011	467.351680	0.390374	-0.030681	1.627021
42.890414	473.347374	0.395379	-0.030782	1.632547
42.843802	479.465125	0.400384	-0.030775	1.637980
42.982936	485.447957	0.405389	-0.030802	1.643334
43.389747	491.424228	0.410394	-0.030880	1.648748
43.548755	497.487271	0.415398	-0.030911	1.654144
43.860535	503.461473	0.420403	-0.030971	1.659492
44.145088	509.492183	0.425408	-0.031026	1.664863
44.310850	515.528961	0.430413	-0.031059	1.670186
44.599625	521.531335	0.435418	-0.031114	1.675499
45.274807	527.477347	0.440422	-0.031243	1.680866
