Tue Nov 22 16:18:53 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.023245	0.000000	0.000002	0.455750

-0.152335	-0.035150	0.009997	0.000031	0.455520
-0.308396	-0.049337	0.019994	0.000060	0.455278
-0.108011	-0.199628	0.029990	0.000023	0.455031
-0.045879	-0.294646	0.039987	0.000011	0.454793
-0.090639	-0.372649	0.049984	0.000019	0.454478
-0.104077	-0.437189	0.059981	0.000022	0.454247
-0.265666	-0.450611	0.069978	0.000052	0.454000
-0.285087	-0.515192	0.079974	0.000056	0.453761
-0.130345	-0.644621	0.089971	0.000027	0.453525
-0.228587	-0.694148	0.099968	0.000045	0.453236
-0.135769	-0.796510	0.109965	0.000027	0.453012
-0.131102	-0.871166	0.119962	0.000027	0.452769
-0.229062	-0.908588	0.129958	0.000045	0.452521
-0.211872	-0.987995	0.139955	0.000042	0.452278
-0.208693	-1.069665	0.149952	0.000041	0.452010
-0.346585	-1.103795	0.159949	0.000067	0.451722
-0.253645	-1.214327	0.169946	0.000049	0.451470
-0.179744	-1.315117	0.179942	0.000036	0.451226
-0.276231	-1.349842	0.189939	0.000054	0.450988
-0.162568	-1.464455	0.199936	0.000032	0.450748
-0.255788	-1.516008	0.209933	0.000050	0.450458
-0.313195	-1.575167	0.219930	0.000060	0.450187
-0.432057	-1.603349	0.229926	0.000083	0.449942
-0.558212	-1.627099	0.239923	0.000106	0.449703
-0.497990	-1.722956	0.249920	0.000095	0.449457
-0.606744	-1.760408	0.259917	0.000115	0.449194
-0.947261	-1.720730	0.269914	0.000179	0.448896
-0.933998	-1.796120	0.279910	0.000177	0.448659
-1.550715	-1.633313	0.289907	0.000292	0.448424
-1.467332	-1.733014	0.299904	0.000277	0.448195
-1.654651	-1.720924	0.309901	0.000312	0.447997
-1.885419	-1.728536	0.319898	0.000355	0.447678
-2.062501	-1.739623	0.329894	0.000388	0.447416
-2.236360	-1.747842	0.339891	0.000421	0.447167
-2.384238	-1.764537	0.349888	0.000448	0.446922
-2.328563	-1.857716	0.359885	0.000438	0.446679
-2.647959	-1.815511	0.369882	0.000498	0.446414
-2.619560	-1.914462	0.379878	0.000492	0.446116
-2.968033	-1.856299	0.389875	0.000558	0.445868
-3.082300	-1.884490	0.399872	0.000579	0.445626
-3.210795	-1.907530	0.409869	0.000603	0.445384
-3.286200	-1.956530	0.419866	0.000617	0.445122
-3.722780	-1.870511	0.429862	0.000699	0.444855
-3.705972	-1.962272	0.439859	0.000696	0.444565
-3.984780	-1.928979	0.449856	0.000748	0.444321
-4.225652	-1.913135	0.459853	0.000793	0.444066
-4.274733	-1.969068	0.469850	0.000803	0.443813
-4.519024	-1.947776	0.479846	0.000848	0.443572
-4.702053	-1.959310	0.489843	0.000883	0.443298
-4.777825	-2.002454	0.499840	0.000897	0.443054
-4.999231	-1.994675	0.509837	0.000938	0.442796
-5.075192	-2.040676	0.519834	0.000953	0.442541
-5.209812	-2.064254	0.529830	0.000978	0.442288
-5.313083	-2.099684	0.539827	0.000997	0.442034
-5.342394	-2.170191	0.549824	0.001003	0.441755
-5.680648	-2.127674	0.559821	0.001066	0.441464
-5.670146	-2.204286	0.569818	0.001064	0.441216
-5.918581	-2.181955	0.579814	0.001111	0.440972
-6.069916	-2.197821	0.589811	0.001139	0.440722
-6.391885	-2.147555	0.599808	0.001199	0.440478
-6.345078	-2.251006	0.609805	0.001191	0.440184
-6.773827	-2.172620	0.619802	0.001271	0.439898
-6.832310	-2.225551	0.629798	0.001282	0.439641
-7.198187	-2.159848	0.639795	0.001350	0.439392
-7.230812	-2.219982	0.649792	0.001357	0.439144
-7.472530	-2.204565	0.659789	0.001402	0.438883
-7.439927	-2.292319	0.669786	0.001396	0.438624
-7.686038	-2.285831	0.679782	0.001442	0.438326
-7.690068	-2.343742	0.689779	0.001443	0.438122
-8.035843	-2.285695	0.699776	0.001507	0.437872
-8.047167	-2.358231	0.709773	0.001509	0.437607
-8.248548	-2.354901	0.719770	0.001547	0.437357
-8.406109	-2.370083	0.729766	0.001577	0.437099
-8.542701	-2.407420	0.739763	0.001602	0.436792
-8.423178	-2.530214	0.749760	0.001580	0.436524
-8.817835	-2.453828	0.759757	0.001654	0.436273
-8.665395	-2.583335	0.769754	0.001625	0.436024
-9.201426	-2.453526	0.779750	0.001726	0.435773
-9.307892	-2.485246	0.789747	0.001746	0.435524
-9.677571	-2.431899	0.799744	0.001815	0.435225
-9.708003	-2.501998	0.809741	0.001821	0.434942
-10.080199	-2.436470	0.819738	0.001890	0.434682
-9.996809	-2.541054	0.829734	0.001875	0.434429
-10.393238	-2.464417	0.839731	0.001949	0.434175
-10.306065	-2.571745	0.849728	0.001933	0.433916
-10.469358	-2.582331	0.859725	0.001963	0.433665
-10.714481	-2.577857	0.869722	0.002009	0.433359
-10.808274	-2.605691	0.879718	0.002027	0.433138
-11.089508	-2.573873	0.889715	0.002079	0.432879
-11.271940	-2.581839	0.899712	0.002114	0.432612
-11.283921	-2.651957	0.909709	0.002116	0.432351
-11.445015	-2.667019	0.919706	0.002146	0.432086
-11.656710	-2.663500	0.929702	0.002186	0.431819
-11.568018	-2.786015	0.939699	0.002169	0.431508
-11.858985	-2.748490	0.949696	0.002224	0.431255
-11.917471	-2.799466	0.959693	0.002235	0.431000
-12.318443	-2.721272	0.969690	0.002310	0.430743
-12.594727	-2.689969	0.979686	0.002361	0.430488
-12.516974	-2.796725	0.989683	0.002347	0.430216
-12.847873	-2.751537	0.999680	0.002409	0.429937
-12.908059	-2.812865	1.009677	0.002420	0.429641
-13.098685	-2.812828	1.019674	0.002456	0.429389
