Tue Nov 22 16:28:49 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.067160	0.000000	-0.000010	0.457031

0.004573	-0.140637	0.009997	-0.000011	0.456794
0.005528	-0.213245	0.019994	-0.000011	0.456556
-0.058285	-0.262994	0.029990	0.000001	0.456312
0.007497	-0.367204	0.039987	-0.000011	0.456050
-0.156533	-0.390253	0.049984	0.000019	0.455769
-0.038316	-0.505578	0.059981	-0.000003	0.455535
-0.103465	-0.553740	0.069978	0.000009	0.455294
-0.013567	-0.663279	0.079974	-0.000008	0.455044
-0.110839	-0.702635	0.089971	0.000011	0.454792
-0.099945	-0.798119	0.099968	0.000008	0.454489
-0.295419	-0.794532	0.109965	0.000045	0.454256
-0.181661	-0.909632	0.119962	0.000024	0.454017
-0.168660	-0.987847	0.129958	0.000021	0.453773
-0.134844	-1.072863	0.139955	0.000015	0.453533
-0.182068	-1.145765	0.149952	0.000023	0.453232
-0.294684	-1.166237	0.159949	0.000044	0.453022
-0.382615	-1.204667	0.169946	0.000061	0.452784
-0.197328	-1.349977	0.179942	0.000026	0.452533
-0.130703	-1.447089	0.189939	0.000013	0.452293
-0.148568	-1.526513	0.199936	0.000017	0.452006
-0.174725	-1.596868	0.209933	0.000022	0.451738
-0.370000	-1.597902	0.219930	0.000058	0.451489
-0.334895	-1.684781	0.229926	0.000052	0.451243
-0.339317	-1.754484	0.239923	0.000052	0.451005
-0.424509	-1.796053	0.249920	0.000068	0.450759
-0.271034	-1.942931	0.259917	0.000039	0.450461
-0.404606	-1.970297	0.269914	0.000064	0.450201
-0.488235	-2.012160	0.279910	0.000080	0.449955
-0.616699	-2.035816	0.289907	0.000104	0.449713
-0.614427	-2.108802	0.299904	0.000103	0.449472
-0.620609	-2.189806	0.309901	0.000105	0.449192
-0.692750	-2.245881	0.319898	0.000118	0.448912
-0.902106	-2.236781	0.329894	0.000157	0.448678
-1.128626	-2.223293	0.339891	0.000200	0.448436
-1.427352	-2.179157	0.349888	0.000256	0.448206
-1.540244	-2.194326	0.359885	0.000277	0.448012
-1.889691	-2.160485	0.369882	0.000342	0.447682
-2.015394	-2.186515	0.379878	0.000366	0.447435
-2.268675	-2.165158	0.389875	0.000413	0.447185
-2.308337	-2.223502	0.399872	0.000420	0.446938
-2.379126	-2.269164	0.409869	0.000434	0.446693
-2.822198	-2.184937	0.419866	0.000517	0.446414
-2.743116	-2.298825	0.429862	0.000502	0.446130
-2.975054	-2.284433	0.439859	0.000545	0.445883
-3.124327	-2.299915	0.449856	0.000573	0.445640
-3.478018	-2.239573	0.459853	0.000639	0.445393
-3.400810	-2.344192	0.469850	0.000625	0.445137
-3.606471	-2.351271	0.479846	0.000663	0.444850
-3.710916	-2.393750	0.489843	0.000683	0.444573
-3.933136	-2.381800	0.499840	0.000724	0.444329
-4.196261	-2.356125	0.509837	0.000774	0.444080
-4.181661	-2.435607	0.519834	0.000771	0.443828
-4.248322	-2.482490	0.529830	0.000783	0.443584
-4.763925	-2.373958	0.539827	0.000880	0.443291
-4.645828	-2.486059	0.549824	0.000858	0.443062
-5.019200	-2.419717	0.559821	0.000928	0.442808
-5.098266	-2.465335	0.569818	0.000942	0.442551
-5.181767	-2.507692	0.579814	0.000958	0.442300
-5.328117	-2.527590	0.589811	0.000985	0.442044
-5.527285	-2.537230	0.599808	0.001023	0.441755
-5.789731	-2.517726	0.609805	0.001072	0.441483
-5.950437	-2.530448	0.619802	0.001102	0.441233
-6.011248	-2.581074	0.629798	0.001113	0.440981
-6.215878	-2.576081	0.639795	0.001151	0.440734
-6.288103	-2.619800	0.649792	0.001165	0.440492
-6.534144	-2.617307	0.659789	0.001211	0.440182
-6.576197	-2.679441	0.669786	0.001219	0.439915
-7.120108	-2.547903	0.679782	0.001321	0.439663
-7.133784	-2.615001	0.689779	0.001323	0.439415
-7.277550	-2.634220	0.699776	0.001350	0.439163
-7.287433	-2.706015	0.709773	0.001352	0.438904
-7.574675	-2.678892	0.719770	0.001406	0.438625
-7.552048	-2.768549	0.729766	0.001401	0.438346
-7.863377	-2.711366	0.739763	0.001460	0.438138
-7.766666	-2.819326	0.749760	0.001441	0.437893
-8.117733	-2.762399	0.759757	0.001507	0.437632
-7.947583	-2.899940	0.769754	0.001475	0.437380
-8.443930	-2.793166	0.779750	0.001568	0.437102
-8.542588	-2.840454	0.789747	0.001587	0.436811
-8.942787	-2.765082	0.799744	0.001662	0.436550
-8.771974	-2.903267	0.809741	0.001630	0.436295
-9.321794	-2.769157	0.819738	0.001733	0.436042
-9.286549	-2.854869	0.829734	0.001726	0.435791
-9.655473	-2.786870	0.839731	0.001795	0.435545
-9.671130	-2.874837	0.849728	0.001798	0.435220
-9.845155	-2.885764	0.859725	0.001831	0.434954
-10.004562	-2.898833	0.869722	0.001860	0.434701
-10.229241	-2.886985	0.879718	0.001902	0.434448
-10.115410	-3.003351	0.889715	0.001881	0.434193
-10.517858	-2.926902	0.899712	0.001956	0.433931
-10.674081	-2.947087	0.909709	0.001986	0.433656
-10.724655	-3.011015	0.919706	0.001995	0.433367
-10.865268	-3.020523	0.929702	0.002021	0.433150
-10.977608	-3.051815	0.939699	0.002042	0.432893
-11.445205	-2.951831	0.949696	0.002130	0.432627
-11.411090	-3.038839	0.959693	0.002123	0.432368
-11.511012	-3.076660	0.969690	0.002142	0.432105
-11.795747	-3.050575	0.979686	0.002195	0.431821
-11.918422	-3.088195	0.989683	0.002218	0.431528
-12.058648	-3.109389	0.999680	0.002245	0.431269
-12.449484	-3.034619	1.009677	0.002318	0.431015
-12.457278	-3.104189	1.019674	0.002319	0.430761
-12.762960	-3.061673	1.029670	0.002376	0.430506
-12.745136	-3.146642	1.039667	0.002373	0.430232
-12.809889	-3.205294	1.049664	0.002385	0.429941
-12.907809	-3.247353	1.059661	0.002403	0.429664
-13.315177	-3.165913	1.069658	0.002480	0.429410
-13.290288	-3.250784	1.079654	0.002475	0.429145
-13.578873	-3.216926	1.089651	0.002529	0.428881
-13.583747	-3.287703	1.099648	0.002530	0.428626
-13.627502	-3.344375	1.109645	0.002538	0.428368
-13.967462	-3.284495	1.119642	0.002602	0.428128
-13.982622	-3.362878	1.129638	0.002604	0.427831
-14.289262	-3.322669	1.139635	0.002662	0.427565
-14.485441	-3.323189	1.149632	0.002699	0.427302
-14.596125	-3.356994	1.159629	0.002719	0.427036
-14.906835	-3.313760	1.169626	0.002778	0.426774
-14.925681	-3.383824	1.179622	0.002781	0.426501
-15.134610	-3.384447	1.189619	0.002820	0.426220
-15.281306	-3.411980	1.199616	0.002848	0.425927
-15.608898	-3.359582	1.209613	0.002909	0.425675
-15.606356	-3.436957	1.219610	0.002908	0.425404
-15.934656	-3.389787	1.229606	0.002970	0.425132
-15.919504	-3.470207	1.239603	0.002967	0.424867
-16.133568	-3.464335	1.249600	0.003007	0.424601
-16.332260	-3.462987	1.259597	0.003044	0.424340
-16.490240	-3.493971	1.269594	0.003074	0.424018
-16.605792	-3.522735	1.279590	0.003095	0.423760
-16.771544	-3.533112	1.289587	0.003126	0.423501
-16.901018	-3.552692	1.299584	0.003151	0.423257
-17.270678	-3.485877	1.309581	0.003220	0.422998
-17.330824	-3.541745	1.319578	0.003231	0.422718
-17.488876	-3.556026	1.329574	0.003261	0.422454
-17.754943	-3.535204	1.339571	0.003310	0.422170
-18.035623	-3.512740	1.349568	0.003363	0.421872
-18.174655	-3.537722	1.359565	0.003389	0.421595
-18.363989	-3.540716	1.369562	0.003424	0.421328
-18.440833	-3.585801	1.379558	0.003439	0.421063
-18.662855	-3.575288	1.389555	0.003480	0.420801
-18.840358	-3.582714	1.399552	0.003514	0.420534
-18.975545	-3.611473	1.409549	0.003539	0.420248
-19.247420	-3.585552	1.419546	0.003590	0.419973
-19.422642	-3.604703	1.429542	0.003623	0.419666
-19.455825	-3.665103	1.439539	0.003629	0.419404
-19.688865	-3.652739	1.449536	0.003672	0.419132
-19.798067	-3.686749	1.459533	0.003693	0.418861
-19.866071	-3.734019	1.469530	0.003705	0.418599
-20.249605	-3.659086	1.479526	0.003777	0.418347
-20.159293	-3.757521	1.489523	0.003760	0.418115
-20.501670	-3.707069	1.499520	0.003824	0.417831
-20.651926	-3.736487	1.509517	0.003853	0.417520
-20.915780	-3.714284	1.519514	0.003902	0.417241
-20.862462	-3.809226	1.529510	0.003892	0.416970
-21.353903	-3.700699	1.539507	0.003984	0.416692
-21.248252	-3.815391	1.549504	0.003964	0.416421
-21.770536	-3.692311	1.559501	0.004062	0.416153
-21.765844	-3.768091	1.569498	0.004061	0.415884
-22.128162	-3.703474	1.579494	0.004129	0.415623
-22.087243	-3.802399	1.589491	0.004121	0.415320
-22.384304	-3.772848	1.599488	0.004177	0.415020
-22.300387	-3.879336	1.609485	0.004161	0.414748
-22.724858	-3.793512	1.619482	0.004240	0.414477
-22.758628	-3.857163	1.629478	0.004247	0.414199
-23.021142	-3.832765	1.639475	0.004296	0.413927
-23.195728	-3.841100	1.649472	0.004329	0.413657
-23.064262	-3.962597	1.659469	0.004304	0.413395
-23.307992	-3.936193	1.669466	0.004349	0.413155
-23.623625	-3.898992	1.679462	0.004409	0.412856
-23.817139	-3.909009	1.689459	0.004445	0.412553
-24.122448	-3.869765	1.699456	0.004502	0.412275
-24.255783	-3.894243	1.709453	0.004527	0.412001
-24.583900	-3.847819	1.719450	0.004588	0.411717
-24.729894	-3.868841	1.729446	0.004616	0.411438
-24.929080	-3.868596	1.739443	0.004653	0.411164
-25.040130	-3.900465	1.749440	0.004674	0.410893
-25.320867	-3.867011	1.759437	0.004726	0.410627
-25.480806	-3.886373	1.769434	0.004756	0.410334
-25.728920	-3.875722	1.779430	0.004803	0.410029
-25.866370	-3.901242	1.789427	0.004828	0.409744
-26.309392	-3.808990	1.799424	0.004911	0.409468
-26.449609	-3.832586	1.809421	0.004938	0.409186
-26.742126	-3.797137	1.819418	0.004992	0.408909
-26.893270	-3.815331	1.829414	0.005021	0.408632
-27.152179	-3.786566	1.839411	0.005069	0.408377
-27.029288	-3.897611	1.849408	0.005046	0.408138
-27.413113	-3.832685	1.859405	0.005118	0.407843
-27.580304	-3.844360	1.869402	0.005149	0.407566
-27.852062	-3.825224	1.879398	0.005200	0.407257
-27.979229	-3.853592	1.889395	0.005224	0.406974
-28.178983	-3.857353	1.899392	0.005261	0.406681
-28.337960	-3.872963	1.909389	0.005291	0.406400
-28.617474	-3.841893	1.919386	0.005343	0.406124
-29.021869	-3.762559	1.929382	0.005419	0.405851
-29.000559	-3.846397	1.939379	0.005415	0.405569
-29.235704	-3.836102	1.949376	0.005459	0.405277
-29.331264	-3.873892	1.959373	0.005477	0.405003
-29.621163	-3.841173	1.969370	0.005531	0.404717
-29.782235	-3.854775	1.979366	0.005561	0.404439
-30.169861	-3.794432	1.989363	0.005634	0.404118
-28.620751	-3.667137	1.999360	0.005343	0.406775

-25.835935	-3.258172	2.009357	0.004821	0.412167
-22.510469	-3.047665	2.019354	0.004196	0.417509
-19.602427	-2.680991	2.029350	0.003651	0.422777
-16.377970	-2.429104	2.039347	0.003045	0.427997
-13.467985	-2.065955	2.049344	0.002499	0.433126
-10.227799	-1.825314	2.059341	0.001891	0.438202
-7.188903	-1.507504	2.069338	0.001321	0.443223
-4.406322	-1.092710	2.079334	0.000798	0.448189
-3.640948	0.081282	2.089331	0.000654	0.453093
-3.109072	1.344955	2.099328	0.000554	0.457951
-2.647025	2.635537	2.109325	0.000467	0.462759
-2.424569	4.017882	2.119322	0.000425	0.467522
-2.146377	5.374745	2.129318	0.000372	0.472223
-1.826396	6.717479	2.139315	0.000312	0.476882
-1.783050	8.165450	2.149312	0.000303	0.481500
-1.388450	9.484146	2.159309	0.000229	0.486083
-1.354278	10.930873	2.169306	0.000222	0.490599
-1.205730	12.342975	2.179302	0.000193	0.495100
-0.855321	13.672872	2.189299	0.000127	0.499542
-0.764172	15.108764	2.199296	0.000110	0.503969
-0.637267	16.524907	2.209293	0.000085	0.508340
-0.474316	17.924824	2.219290	0.000054	0.512665
-0.421345	19.369301	2.229286	0.000044	0.516963
-0.276526	20.777013	2.239283	0.000016	0.521219
-0.028899	22.151755	2.249280	-0.000030	0.525457
-0.156914	23.657892	2.259277	-0.000007	0.529633
0.032024	25.054483	2.269274	-0.000043	0.533804
0.329263	26.404266	2.279270	-0.000099	0.537925
0.316670	27.875109	2.289267	-0.000097	0.542028
0.323764	29.340896	2.299264	-0.000099	0.546106
0.551359	30.713750	2.309261	-0.000142	0.550126
0.551754	32.180408	2.319258	-0.000143	0.554140
0.713680	33.582024	2.329254	-0.000173	0.558114
0.799471	35.013452	2.339251	-0.000190	0.562062
