Tue Nov 22 17:08:07 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.029037	0.000000	0.000014	0.459588

-0.041221	-0.085184	0.009997	0.000022	0.459354
0.017836	-0.178075	0.019994	0.000010	0.459122
-0.134783	-0.214371	0.029990	0.000039	0.458814
-0.162777	-0.279892	0.039987	0.000044	0.458565
-0.173979	-0.345528	0.049984	0.000046	0.458335
-0.041660	-0.460026	0.059981	0.000021	0.458123
-0.132636	-0.485634	0.069978	0.000038	0.457927
-0.157476	-0.568652	0.079974	0.000042	0.457623
-0.290824	-0.598540	0.089971	0.000067	0.457359
-0.206919	-0.704387	0.099968	0.000051	0.457115
-0.207667	-0.776475	0.109965	0.000051	0.456877
-0.209523	-0.847351	0.119962	0.000052	0.456641
-0.305881	-0.898205	0.129958	0.000070	0.456353
-0.338964	-0.967416	0.139955	0.000076	0.456084
-0.414953	-1.010766	0.149952	0.000090	0.455846
-0.230385	-1.150124	0.159949	0.000055	0.455616
-0.230837	-1.220250	0.169946	0.000055	0.455384
-0.132792	-1.341106	0.179942	0.000037	0.455106
-0.402122	-1.326846	0.189939	0.000087	0.454817
-0.305970	-1.435844	0.199936	0.000069	0.454577
-0.513712	-1.429760	0.209933	0.000108	0.454337
-0.577607	-1.477360	0.219930	0.000119	0.454100
-0.684006	-1.511838	0.229926	0.000139	0.453852
-0.832791	-1.547101	0.239923	0.000167	0.453549
-1.227390	-1.470967	0.249920	0.000241	0.453308
-1.537907	-1.416590	0.259917	0.000299	0.453100
-1.664294	-1.434953	0.269914	0.000323	0.452881
-1.999548	-1.385808	0.279910	0.000385	0.452624
-2.101126	-1.434295	0.289907	0.000404	0.452335
-2.266916	-1.453716	0.299904	0.000435	0.452062
-2.516909	-1.430462	0.309901	0.000482	0.451825
-2.607682	-1.471086	0.319898	0.000499	0.451576
-2.729118	-1.499368	0.329894	0.000522	0.451329
-2.776676	-1.558134	0.339891	0.000530	0.451073
-2.894547	-1.601448	0.349888	0.000552	0.450780
-3.112157	-1.589422	0.359885	0.000593	0.450546
-3.409786	-1.552198	0.369882	0.000649	0.450296
-3.548583	-1.575780	0.379878	0.000675	0.450042
-3.681819	-1.596892	0.389875	0.000700	0.449803
-3.839349	-1.626253	0.399872	0.000729	0.449506
-3.844616	-1.699392	0.409869	0.000730	0.449254
-3.941611	-1.737716	0.419866	0.000748	0.449003
-4.188552	-1.716657	0.429862	0.000794	0.448761
-4.229868	-1.772570	0.439859	0.000802	0.448522
-4.544596	-1.729574	0.449856	0.000861	0.448268
-4.677158	-1.751119	0.459853	0.000885	0.448027
-4.962120	-1.720354	0.469850	0.000939	0.447769
-4.989181	-1.783140	0.479846	0.000944	0.447524
-5.044196	-1.836915	0.489843	0.000954	0.447273
-5.369696	-1.788832	0.499840	0.001015	0.447022
-5.377850	-1.868310	0.509837	0.001016	0.446744
-5.622345	-1.860113	0.519834	0.001062	0.446461
-5.702977	-1.902028	0.529830	0.001077	0.446217
-5.978756	-1.870882	0.539827	0.001128	0.445971
-6.224265	-1.850606	0.549824	0.001174	0.445727
-6.365818	-1.866552	0.559821	0.001201	0.445493
-6.469355	-1.921786	0.569818	0.001220	0.445174
-6.647487	-1.929993	0.579814	0.001253	0.444919
-6.797841	-1.946598	0.589811	0.001281	0.444670
-6.998022	-1.943734	0.599808	0.001319	0.444425
-6.966895	-2.029771	0.609805	0.001313	0.444173
-7.195481	-2.019647	0.619802	0.001356	0.443915
-7.346902	-2.052455	0.629798	0.001384	0.443610
-7.491507	-2.068443	0.639795	0.001411	0.443370
-7.725869	-2.046190	0.649792	0.001455	0.443146
-7.939229	-2.036247	0.659789	0.001495	0.442906
-8.138113	-2.037369	0.669786	0.001532	0.442647
-8.280147	-2.059034	0.679782	0.001558	0.442391
-8.513026	-2.063855	0.689779	0.001602	0.442076
-8.560631	-2.118266	0.699776	0.001611	0.441829
-8.634130	-2.165828	0.709773	0.001624	0.441573
-8.970572	-2.112851	0.719770	0.001687	0.441321
-8.847007	-2.232692	0.729766	0.001664	0.441071
-9.184485	-2.179263	0.739763	0.001727	0.440819
-9.285398	-2.228498	0.749760	0.001746	0.440520
-9.510012	-2.220546	0.759757	0.001788	0.440258
-9.812296	-2.180538	0.769754	0.001845	0.440005
-9.816196	-2.252768	0.779750	0.001845	0.439752
-9.940748	-2.279645	0.789747	0.001868	0.439500
-10.097207	-2.291738	0.799744	0.001898	0.439256
-10.346737	-2.290951	0.809741	0.001944	0.438936
-10.481251	-2.312773	0.819738	0.001969	0.438687
-10.599428	-2.340525	0.829734	0.001991	0.438439
-10.784585	-2.335442	0.839731	0.002026	0.438216
-10.995919	-2.321640	0.849728	0.002066	0.437990
-11.121011	-2.353594	0.859725	0.002089	0.437718
-11.525422	-2.286499	0.869722	0.002165	0.437423
-11.492364	-2.379484	0.879718	0.002158	0.437146
