Tue Nov 22 16:53:44 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.109234	0.000000	-0.000017	0.460444

0.109530	-0.225466	0.009997	-0.000038	0.460199
-0.037829	-0.242767	0.019994	-0.000010	0.459961
-0.000134	-0.328658	0.029990	-0.000018	0.459727
-0.169612	-0.345969	0.039987	0.000014	0.459461
0.013041	-0.500496	0.049984	-0.000020	0.459180
-0.068184	-0.543785	0.059981	-0.000005	0.458938
-0.060896	-0.618870	0.069978	-0.000007	0.458701
-0.019309	-0.705097	0.079974	-0.000015	0.458470
0.059491	-0.813926	0.089971	-0.000030	0.458210
-0.157607	-0.802077	0.099968	0.000011	0.457980
-0.133870	-0.885914	0.109965	0.000006	0.457734
-0.248795	-0.915634	0.119962	0.000028	0.457494
-0.205470	-1.005407	0.129958	0.000019	0.457253
-0.234854	-1.071575	0.139955	0.000025	0.456999
-0.168658	-1.185583	0.149952	0.000012	0.456706
-0.326898	-1.201070	0.159949	0.000042	0.456458
-0.291203	-1.287812	0.169946	0.000035	0.456217
-0.450146	-1.298991	0.179942	0.000065	0.455982
-0.503997	-1.350389	0.189939	0.000074	0.455746
-0.655176	-1.382907	0.199936	0.000103	0.455450
-0.692866	-1.445521	0.209933	0.000110	0.455196
-0.862347	-1.455683	0.219930	0.000141	0.454951
-1.076963	-1.446477	0.229926	0.000181	0.454714
-1.189618	-1.476792	0.239923	0.000202	0.454474
-1.350921	-1.503219	0.249920	0.000232	0.454185
-1.549258	-1.509998	0.259917	0.000269	0.453914
-1.785271	-1.491513	0.269914	0.000314	0.453681
-1.989623	-1.486375	0.279910	0.000352	0.453442
-2.095284	-1.516507	0.289907	0.000371	0.453210
-2.326351	-1.497585	0.299904	0.000415	0.452984
-2.616058	-1.478527	0.309901	0.000469	0.452684
-2.593950	-1.559643	0.319898	0.000464	0.452442
-2.960511	-1.495315	0.329894	0.000533	0.452196
-3.039655	-1.539334	0.339891	0.000548	0.451951
-3.266409	-1.525386	0.349888	0.000590	0.451713
-3.316400	-1.602761	0.359885	0.000599	0.451392
-3.629748	-1.557009	0.369882	0.000658	0.451150
-3.699947	-1.602014	0.379878	0.000671	0.450912
-3.839660	-1.621054	0.389875	0.000697	0.450673
-3.845377	-1.689523	0.399872	0.000698	0.450437
-4.105178	-1.681892	0.409869	0.000746	0.450135
-4.241427	-1.710457	0.419866	0.000772	0.449868
-4.339968	-1.746707	0.429862	0.000790	0.449623
-4.461001	-1.772924	0.439859	0.000813	0.449382
-4.687368	-1.758628	0.449856	0.000855	0.449144
-4.890018	-1.759660	0.459853	0.000893	0.448885
-4.969057	-1.818872	0.469850	0.000908	0.448586
-5.203902	-1.802921	0.479846	0.000951	0.448343
-5.298442	-1.828133	0.489843	0.000969	0.448139
-5.523957	-1.809650	0.499840	0.001011	0.447915
-5.902424	-1.745239	0.509837	0.001082	0.447652
-5.943775	-1.810668	0.519834	0.001090	0.447380
-6.092611	-1.840478	0.529830	0.001117	0.447091
-6.352319	-1.815179	0.539827	0.001166	0.446846
-6.318948	-1.901717	0.549824	0.001160	0.446597
-6.645222	-1.853457	0.559821	0.001221	0.446345
-6.532245	-1.967643	0.569818	0.001199	0.446104
-6.704420	-1.990304	0.579814	0.001231	0.445808
-6.849340	-2.009350	0.589811	0.001258	0.445560
-6.782096	-2.110893	0.599808	0.001246	0.445302
-6.942258	-2.125313	0.609805	0.001276	0.445050
-7.131362	-2.127692	0.619802	0.001311	0.444800
-7.398686	-2.100776	0.629798	0.001361	0.444550
-7.563039	-2.129745	0.639795	0.001391	0.444242
-7.940811	-2.064505	0.649792	0.001462	0.443981
