Tue Nov 22 16:05:30 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.072391	0.000000	0.000035	0.449823

-0.071682	0.028037	0.009997	0.000048	0.449581
0.109191	-0.112860	0.019994	0.000015	0.449336
0.231947	-0.230787	0.029990	-0.000008	0.449094
0.128924	-0.267138	0.039987	0.000011	0.448839
0.089744	-0.330844	0.049984	0.000019	0.448574
-0.018152	-0.372990	0.059981	0.000039	0.448293
-0.003909	-0.437099	0.069978	0.000037	0.448094
0.192593	-0.580478	0.079974	0.000000	0.447859
0.087439	-0.616060	0.089971	0.000020	0.447604
0.189018	-0.727771	0.099968	0.000001	0.447355
0.106088	-0.785534	0.109965	0.000017	0.447052
0.070675	-0.846199	0.119962	0.000024	0.446801
0.061452	-0.916365	0.129958	0.000026	0.446550
-0.000700	-0.968336	0.139955	0.000038	0.446294
0.023271	-1.047583	0.149952	0.000034	0.446055
0.035472	-1.125948	0.159949	0.000031	0.445804
0.023557	-1.207515	0.169946	0.000034	0.445510
0.026689	-1.286353	0.179942	0.000034	0.445246
0.081118	-1.379500	0.189939	0.000024	0.444998
-0.034738	-1.407637	0.199936	0.000045	0.444753
0.030972	-1.505177	0.209933	0.000033	0.444504
-0.029013	-1.558778	0.219930	0.000045	0.444243
-0.144055	-1.605756	0.229926	0.000067	0.443935
-0.037669	-1.716979	0.239923	0.000047	0.443691
0.050568	-1.821696	0.249920	0.000031	0.443447
-0.014529	-1.865519	0.259917	0.000043	0.443212
-0.127471	-1.888427	0.269914	0.000064	0.442988
-0.124384	-1.972976	0.279910	0.000064	0.442702
-0.251112	-2.010149	0.289907	0.000088	0.442410
-0.093664	-2.143901	0.299904	0.000059	0.442155
-0.292099	-2.141404	0.309901	0.000096	0.441906
-0.199627	-2.248584	0.319898	0.000079	0.441658
-0.192674	-2.326088	0.329894	0.000078	0.441400
-0.237409	-2.387871	0.339891	0.000086	0.441129
-0.253258	-2.467274	0.349888	0.000090	0.440835
-0.231751	-2.545468	0.359885	0.000086	0.440594
-0.325674	-2.583642	0.369882	0.000104	0.440340
-0.274996	-2.678110	0.379878	0.000094	0.440080
-0.340535	-2.725938	0.389875	0.000107	0.439830
-0.425694	-2.770438	0.399872	0.000123	0.439565
-0.389364	-2.868255	0.409869	0.000116	0.439274
-0.538740	-2.888238	0.419866	0.000145	0.439010
-0.483726	-2.980755	0.429862	0.000135	0.438762
-0.560961	-3.024484	0.439859	0.000149	0.438510
-0.460413	-3.130516	0.449856	0.000131	0.438274
-0.484662	-3.179824	0.459853	0.000135	0.438071
-0.440052	-3.292772	0.469850	0.000127	0.437738
-0.625702	-3.296004	0.479846	0.000162	0.437483
-0.669828	-3.353209	0.489843	0.000171	0.437227
-0.956502	-3.319371	0.499840	0.000225	0.436969
-0.907574	-3.410442	0.509837	0.000216	0.436716
-1.042459	-3.434335	0.519834	0.000241	0.436456
-1.085877	-3.500079	0.529830	0.000250	0.436170
-1.250450	-3.516971	0.539827	0.000281	0.435895
-1.537655	-3.478352	0.549824	0.000335	0.435652
-1.832928	-3.442809	0.559821	0.000390	0.435387
-1.904210	-3.491670	0.569818	0.000404	0.435123
-2.253151	-3.433826	0.579814	0.000470	0.434865
-2.285406	-3.497612	0.589811	0.000476	0.434600
-2.581460	-3.471468	0.599808	0.000532	0.434301
-2.692478	-3.505190	0.609805	0.000553	0.434037
-3.140574	-3.409925	0.619802	0.000637	0.433778
-3.115582	-3.490678	0.629798	0.000632	0.433528
-3.364689	-3.464901	0.639795	0.000679	0.433289
-3.332336	-3.540433	0.649792	0.000673	0.433067
-3.605919	-3.521776	0.659789	0.000725	0.432770
-3.599370	-3.607335	0.669786	0.000724	0.432479
-3.893857	-3.570683	0.679782	0.000779	0.432217
-4.104166	-3.564137	0.689779	0.000819	0.431961
-4.156957	-3.618565	0.699776	0.000829	0.431700
-4.085181	-3.721177	0.709773	0.000816	0.431434
-4.443050	-3.658797	0.719770	0.000883	0.431178
-4.331049	-3.784181	0.729766	0.000862	0.430885
-4.651275	-3.739195	0.739763	0.000923	0.430618
-4.775248	-3.768856	0.749760	0.000946	0.430348
-5.210509	-3.679855	0.759757	0.001028	0.430082
-5.347455	-3.700901	0.769754	0.001054	0.429825
-5.642560	-3.663102	0.779750	0.001109	0.429565
-5.711843	-3.709246	0.789747	0.001123	0.429310
-5.992302	-3.689828	0.799744	0.001175	0.429004
-6.046620	-3.745181	0.809741	0.001186	0.428735
-6.211681	-3.755209	0.819738	0.001217	0.428479
-6.310819	-3.782063	0.829734	0.001236	0.428251
-6.592103	-3.746602	0.839731	0.001289	0.428000
-6.692743	-3.784517	0.849728	0.001308	0.427731
-6.949664	-3.762759	0.859725	0.001356	0.427464
-6.932138	-3.851948	0.869722	0.001353	0.427170
-7.218500	-3.823648	0.879718	0.001407	0.426886
-7.157134	-3.924173	0.889715	0.001396	0.426611
-7.399344	-3.905219	0.899712	0.001441	0.426353
-7.608717	-3.900362	0.909709	0.001481	0.426089
-7.725580	-3.928409	0.919706	0.001503	0.425831
-7.992838	-3.898800	0.929702	0.001553	0.425577
-8.272719	-3.873807	0.939699	0.001606	0.425289
-8.518675	-3.867284	0.949696	0.001652	0.424981
-8.716416	-3.867287	0.959693	0.001690	0.424714
-8.820135	-3.901702	0.969690	0.001709	0.424451
-9.071415	-3.881867	0.979686	0.001757	0.424183
-9.159486	-3.923847	0.989683	0.001773	0.423913
-9.139533	-4.002930	0.999680	0.001770	0.423657
-9.506170	-3.937820	1.009677	0.001839	0.423394
-9.538620	-3.995846	1.019674	0.001845	0.423141
-9.826205	-3.973168	1.029670	0.001899	0.422833
-9.703831	-4.095035	1.039667	0.001877	0.422561
-10.013681	-4.051531	1.049664	0.001935	0.422297
-10.033177	-4.118899	1.059661	0.001939	0.422028
-10.196773	-4.131826	1.069658	0.001970	0.421759
-10.412729	-4.126578	1.079654	0.002010	0.421485
-10.735990	-4.077506	1.089651	0.002071	0.421222
