Tue Nov 22 17:46:46 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.057795	0.000000	-0.000029	0.456359

0.135376	-0.174792	0.009997	-0.000055	0.456141
0.130005	-0.243656	0.019994	-0.000054	0.455907
-0.053769	-0.245581	0.029990	-0.000019	0.455671
-0.003979	-0.334408	0.039987	-0.000029	0.455440
-0.134991	-0.384576	0.049984	-0.000004	0.455110
-0.127221	-0.458964	0.059981	-0.000006	0.454873
0.087143	-0.612334	0.069978	-0.000046	0.454633
-0.028568	-0.641420	0.079974	-0.000025	0.454392
0.015002	-0.728610	0.089971	-0.000033	0.454157
0.062477	-0.838063	0.099968	-0.000042	0.453853
-0.186358	-0.822753	0.109965	0.000005	0.453592
-0.115317	-0.920989	0.119962	-0.000009	0.453355
-0.099371	-0.993265	0.129958	-0.000012	0.453134
0.028093	-1.105575	0.139955	-0.000036	0.452921
0.018141	-1.186670	0.149952	-0.000034	0.452638
0.040262	-1.280851	0.159949	-0.000038	0.452352
-0.013208	-1.333547	0.169946	-0.000028	0.452109
-0.124863	-1.364002	0.179942	-0.000007	0.451867
-0.228357	-1.398256	0.189939	0.000012	0.451623
-0.245585	-1.467141	0.199936	0.000015	0.451371
-0.145472	-1.594149	0.209933	-0.000004	0.451073
0.015319	-1.729339	0.219930	-0.000034	0.450824
-0.192248	-1.721210	0.229926	0.000005	0.450589
-0.100511	-1.828447	0.239923	-0.000012	0.450346
-0.249176	-1.849072	0.249920	0.000016	0.450090
-0.338055	-1.895610	0.259917	0.000032	0.449821
-0.358320	-1.973235	0.269914	0.000036	0.449535
-0.409073	-2.026013	0.279910	0.000045	0.449294
-0.413224	-2.097410	0.289907	0.000046	0.449049
-0.402837	-2.174297	0.299904	0.000044	0.448805
-0.523805	-2.198920	0.309901	0.000067	0.448569
-0.475020	-2.307477	0.319898	0.000058	0.448265
-0.597727	-2.320860	0.329894	0.000080	0.448065
-0.556147	-2.409272	0.339891	0.000073	0.447820
-0.761842	-2.407883	0.349888	0.000111	0.447564
-0.738321	-2.490223	0.359885	0.000107	0.447316
-1.125199	-2.422128	0.369882	0.000179	0.447054
-1.405038	-2.403640	0.379878	0.000231	0.446760
-1.669561	-2.379127	0.389875	0.000281	0.446506
-1.905951	-2.364650	0.399872	0.000325	0.446254
-2.054311	-2.381260	0.409869	0.000353	0.446009
-2.204253	-2.396944	0.419866	0.000381	0.445765
-2.435162	-2.388165	0.429862	0.000424	0.445500
-2.486373	-2.455757	0.439859	0.000434	0.445205
-2.919124	-2.366657	0.449856	0.000515	0.444954
-2.763149	-2.499208	0.459853	0.000486	0.444705
-3.040458	-2.466093	0.469850	0.000538	0.444462
