Tue Nov 22 17:15:17 2022

Number of Points = 4300
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.023098	0.000000	0.000020	0.460480

-0.030511	-0.085326	0.009997	0.000026	0.460239
0.081447	-0.200572	0.019994	0.000005	0.460000
0.012777	-0.247085	0.029990	0.000017	0.459763
-0.152290	-0.281813	0.039987	0.000048	0.459446
-0.094255	-0.374438	0.049984	0.000037	0.459214
-0.025265	-0.472038	0.059981	0.000024	0.458979
-0.054963	-0.533621	0.069978	0.000030	0.458741
0.010539	-0.628883	0.079974	0.000017	0.458509
-0.064755	-0.691320	0.089971	0.000031	0.458211
-0.051206	-0.756485	0.099968	0.000028	0.458014
-0.124705	-0.799870	0.109965	0.000042	0.457780
-0.132023	-0.872188	0.119962	0.000043	0.457533
-0.152387	-0.936162	0.129958	0.000047	0.457298
-0.193229	-1.013467	0.139955	0.000055	0.456992
-0.118766	-1.117170	0.149952	0.000040	0.456743
-0.223572	-1.151751	0.159949	0.000060	0.456499
-0.097783	-1.272499	0.169946	0.000036	0.456258
-0.124347	-1.332131	0.179942	0.000041	0.456028
-0.268218	-1.365892	0.189939	0.000068	0.455737
-0.410005	-1.388967	0.199936	0.000094	0.455484
-0.389743	-1.471946	0.209933	0.000090	0.455235
-0.481749	-1.510332	0.219930	0.000108	0.454994
-0.617953	-1.531116	0.229926	0.000133	0.454755
-0.778457	-1.551433	0.239923	0.000163	0.454488
-1.208484	-1.474179	0.249920	0.000244	0.454206
-1.574528	-1.410375	0.259917	0.000312	0.453960
-1.636371	-1.458087	0.269914	0.000323	0.453725
-1.779386	-1.475793	0.279910	0.000350	0.453487
-1.917340	-1.497704	0.289907	0.000376	0.453242
-2.075552	-1.515297	0.299904	0.000405	0.452985
-2.547582	-1.413353	0.309901	0.000494	0.452732
-2.513774	-1.500761	0.319898	0.000487	0.452484
-2.774337	-1.474100	0.329894	0.000536	0.452246
-2.698455	-1.577507	0.339891	0.000522	0.451997
-3.057147	-1.528514	0.349888	0.000589	0.451709
-3.143691	-1.578057	0.359885	0.000605	0.451435
-3.364542	-1.566403	0.369882	0.000646	0.451197
-3.607631	-1.546697	0.379878	0.000692	0.450957
-3.780682	-1.553624	0.389875	0.000724	0.450716
-4.013421	-1.540271	0.399872	0.000768	0.450467
-4.113195	-1.594934	0.409869	0.000786	0.450158
-4.349850	-1.579802	0.419866	0.000830	0.449911
-4.529851	-1.585694	0.429862	0.000864	0.449664
-4.606233	-1.628616	0.439859	0.000878	0.449424
-4.757477	-1.643322	0.449856	0.000907	0.449183
-4.672492	-1.765805	0.459853	0.000890	0.448880
-4.935676	-1.743400	0.469850	0.000940	0.448622
-5.037723	-1.776939	0.479846	0.000959	0.448381
-5.248404	-1.763089	0.489843	0.000998	0.448161
-5.445601	-1.751952	0.499840	0.001035	0.447948
-5.384592	-1.854978	0.509837	0.001023	0.447679
-5.583403	-1.868910	0.519834	0.001061	0.447380
-5.783148	-1.868878	0.529830	0.001098	0.447127
-5.992529	-1.862336	0.539827	0.001137	0.446883
-6.190192	-1.860405	0.549824	0.001174	0.446638
-6.239797	-1.917641	0.559821	0.001183	0.446382
-6.545701	-1.881745	0.569818	0.001240	0.446114
-6.648963	-1.924947	0.579814	0.001260	0.445837
-6.832914	-1.927969	0.589811	0.001294	0.445592
-6.925991	-1.967166	0.599808	0.001311	0.445341
-7.088127	-1.981686	0.609805	0.001342	0.445086
-7.183383	-2.018755	0.619802	0.001359	0.444839
-7.469736	-1.998576	0.629798	0.001413	0.444541
-7.726429	-1.979198	0.639795	0.001461	0.444279
-7.751526	-2.044827	0.649792	0.001465	0.444025
-7.995145	-2.026168	0.659789	0.001511	0.443776
-7.925557	-2.122875	0.669786	0.001498	0.443537
-8.260570	-2.069614	0.679782	0.001561	0.443289
-8.359204	-2.108813	0.689779	0.001579	0.443030
-8.643689	-2.083423	0.699776	0.001632	0.442751
-8.916424	-2.055708	0.709773	0.001683	0.442496
-9.119881	-2.052287	0.719770	0.001721	0.442246
-9.029572	-2.158944	0.729766	0.001704	0.441999
-9.385981	-2.097193	0.739763	0.001771	0.441751
-9.299543	-2.223452	0.749760	0.001754	0.441432
-9.612553	-2.180328	0.759757	0.001813	0.441176
-9.761762	-2.196683	0.769754	0.001841	0.440929
-10.144206	-2.124303	0.779750	0.001913	0.440683
-10.078382	-2.221855	0.789747	0.001900	0.440435
-10.343183	-2.199158	0.799744	0.001950	0.440171
-10.209828	-2.336275	0.809741	0.001924	0.439874
-10.433250	-2.329850	0.819738	0.001966	0.439607
-10.602008	-2.338387	0.829734	0.001998	0.439360
-10.899798	-2.299522	0.839731	0.002053	0.439108
-10.815798	-2.407722	0.849728	0.002038	0.438846
-11.044721	-2.392211	0.859725	0.002080	0.438603
-11.285599	-2.384299	0.869722	0.002125	0.438318
-11.614418	-2.324647	0.879718	0.002187	0.438097
-11.437435	-2.467151	0.889715	0.002154	0.437837
-11.780513	-2.412887	0.899712	0.002218	0.437578
-11.827338	-2.469723	0.909709	0.002226	0.437322
-12.156237	-2.420877	0.919706	0.002288	0.437063
-12.310193	-2.439997	0.929702	0.002317	0.436797
-12.498854	-2.458369	0.939699	0.002352	0.436488
-12.770715	-2.428437	0.949696	0.002403	0.436237
-12.945499	-2.436079	0.959693	0.002436	0.435983
-12.971160	-2.498734	0.969690	0.002440	0.435734
-13.226228	-2.474728	0.979686	0.002488	0.435484
-13.328015	-2.513924	0.989683	0.002507	0.435216
-13.557333	-2.514988	0.999680	0.002550	0.434913
-13.854925	-2.479632	1.009677	0.002605	0.434646
-13.899361	-2.534452	1.019674	0.002614	0.434398
-13.823360	-2.638500	1.029670	0.002599	0.434137
-14.191509	-2.574837	1.039667	0.002668	0.433876
-14.141053	-2.666588	1.049664	0.002659	0.433624
-14.426159	-2.636429	1.059661	0.002712	0.433355
-14.511588	-2.677138	1.069658	0.002728	0.433102
-14.810568	-2.641683	1.079654	0.002784	0.432833
-14.968619	-2.656367	1.089651	0.002813	0.432574
-15.030945	-2.707671	1.099648	0.002825	0.432314
-15.212777	-2.714465	1.109645	0.002859	0.432051
-15.270975	-2.765249	1.119642	0.002870	0.431798
-15.470600	-2.776707	1.129638	0.002907	0.431495
-15.541615	-2.828849	1.139635	0.002920	0.431219
-15.819275	-2.795950	1.149632	0.002972	0.430968
-15.953391	-2.818484	1.159629	0.002997	0.430713
-16.065566	-2.851702	1.169626	0.003018	0.430449
-16.238851	-2.863783	1.179622	0.003050	0.430178
-16.490388	-2.842732	1.189619	0.003097	0.429919
-16.551272	-2.903349	1.199616	0.003109	0.429626
-16.936718	-2.836347	1.209613	0.003181	0.429351
-16.916082	-2.920791	1.219610	0.003177	0.429082
-17.344553	-2.831799	1.229606	0.003257	0.428827
-17.281617	-2.927601	1.239603	0.003245	0.428574
-17.504477	-2.913492	1.249600	0.003287	0.428329
-17.549766	-2.959153	1.259597	0.003295	0.428108
-17.740863	-2.975524	1.269594	0.003331	0.427797
-17.873320	-3.005558	1.279590	0.003356	0.427515
-18.228134	-2.948252	1.289587	0.003422	0.427245
-18.466245	-2.933092	1.299584	0.003467	0.426982
-18.583174	-2.963624	1.309581	0.003488	0.426719
-18.617052	-3.028183	1.319578	0.003495	0.426446
-18.922898	-2.985899	1.329574	0.003552	0.426188
-19.000742	-3.034795	1.339571	0.003566	0.425911
-19.242407	-3.024802	1.349568	0.003611	0.425624
-19.320803	-3.073374	1.359565	0.003626	0.425347
-19.684610	-3.010741	1.369562	0.003694	0.425083
-19.622722	-3.107934	1.379558	0.003682	0.424821
-19.870935	-3.089410	1.389555	0.003729	0.424555
-19.922734	-3.144586	1.399552	0.003738	0.424290
-20.003228	-3.190060	1.409549	0.003753	0.424021
-20.273037	-3.171337	1.419546	0.003804	0.423725
-20.410574	-3.197164	1.429542	0.003829	0.423449
-20.750297	-3.135162	1.439539	0.003893	0.423214
-20.953644	-3.133040	1.449536	0.003931	0.422948
-20.961799	-3.207047	1.459533	0.003932	0.422674
-21.073014	-3.241193	1.469530	0.003953	0.422403
-21.183193	-3.274251	1.479526	0.003974	0.422136
-21.579327	-3.200119	1.489523	0.004048	0.421868
-21.818826	-3.200483	1.499520	0.004093	0.421543
-21.954449	-3.222532	1.509517	0.004118	0.421282
-22.089793	-3.246002	1.519514	0.004143	0.421015
-22.249842	-3.258567	1.529510	0.004173	0.420754
-22.308635	-3.310822	1.539507	0.004184	0.420488
-22.668621	-3.254041	1.549504	0.004251	0.420205
-22.817438	-3.272396	1.559501	0.004279	0.419937
-23.040225	-3.264457	1.569498	0.004321	0.419664
-23.110416	-3.322396	1.579494	0.004334	0.419361
-23.322484	-3.319048	1.589491	0.004374	0.419086
-23.471242	-3.337799	1.599488	0.004401	0.418817
-23.611246	-3.358431	1.609485	0.004427	0.418552
-23.742349	-3.375791	1.619482	0.004452	0.418312
-23.950606	-3.364112	1.629478	0.004491	0.418071
-24.276325	-3.320503	1.639475	0.004552	0.417785
-24.559596	-3.288089	1.649472	0.004605	0.417517
-24.717896	-3.314334	1.659469	0.004634	0.417207
-25.022395	-3.276615	1.669466	0.004691	0.416928
-25.081756	-3.332756	1.679462	0.004702	0.416644
-25.157682	-3.378480	1.689459	0.004716	0.416375
-25.548499	-3.304940	1.699456	0.004790	0.416108
-25.598006	-3.361076	1.709453	0.004799	0.415837
-25.940402	-3.305134	1.719450	0.004863	0.415571
-26.058770	-3.339691	1.729446	0.004885	0.415284
-26.390419	-3.289604	1.739443	0.004947	0.415012
